geocode,female,male
E01015023,842,802
E01015024,712,719
E01015025,838,738
E01015026,807,775
E01015027,832,791
E01015028,745,701
E01015029,1005,905
E01015030,810,756
E01015031,783,825
E01015032,846,1176
E01015033,782,788
E01015034,730,671
E01015035,792,745
E01015036,776,705
E01015037,705,635
E01015038,858,860
E01015039,603,689
E01015040,748,757
E01015041,706,713
E01015042,741,732
E01015043,721,770
E01015044,686,768
E01015045,728,741
E01015046,961,1044
E01015047,784,720
E01015048,534,642
E01015049,724,897
E01015050,823,1032
E01015051,916,1019
E01015052,966,1001
E01015053,672,824
E01015054,1089,1186
E01015055,737,696
E01015056,814,752
E01015057,804,689
E01015058,781,690
E01015059,767,788
E01015060,812,761
E01015061,749,708
E01015062,1008,1096
E01015063,766,674
E01015064,858,765
E01015065,771,693
E01015066,766,719
E01015067,750,764
E01015068,827,801
E01015069,850,744
E01015070,1281,1238
E01015071,792,732
E01015072,814,783
E01015073,742,708
E01015074,807,712
E01015075,784,660
E01015076,734,704
E01015077,888,826
E01015078,648,597
E01015079,753,728
E01015080,704,702
E01015081,821,734
E01015082,832,793
E01015083,749,723
E01015084,765,702
E01015085,857,754
E01015086,738,604
E01015087,794,800
E01015088,865,736
E01015089,872,800
E01015090,686,684
E01015091,782,757
E01015092,844,726
E01015093,706,672
E01015094,763,642
E01015095,712,682
E01015096,772,671
E01015097,859,810
E01015098,791,774
E01015099,792,684
E01015100,733,744
E01015101,860,764
E01015102,849,838
E01015103,757,719
E01015104,790,744
E01015105,772,710
E01015106,627,605
E01015107,792,760
E01015108,1001,951
E01015109,743,714
E01015110,757,831
E01015111,865,776
E01015112,784,713
E01015113,764,731
E01015114,765,714
E01015115,810,625
E01015116,758,739
E01015117,734,716
E01015118,851,783
E01015119,868,857
E01015120,809,757
E01015121,812,696
E01015122,829,763
E01015123,936,759
E01015124,830,768
E01015125,800,738
E01015126,786,643
E01015127,781,721
E01015128,872,762
E01015129,769,712
E01015130,841,873
E01015131,770,706
E01015132,793,714
E01015133,808,727
E01015134,816,722
E01015135,784,761
E01015136,808,709
E01015137,813,759
E01015138,737,781
E01015139,757,697
E01015140,785,731
E01015141,941,879
E01015142,665,647
E01015143,679,665
E01015144,775,754
E01015145,963,856
E01015146,932,840
E01015147,650,599
E01015148,772,743
E01015149,739,712
E01015150,677,701
E01015151,883,1034
E01015152,848,989
E01015153,845,917
E01015155,797,952
E01015156,641,851
E01015157,918,1161
E01015158,1005,1158
E01015159,874,735
E01015160,782,703
E01015161,778,705
E01015162,755,692
E01015163,749,702
E01015164,1037,962
E01015165,870,814
E01015166,947,924
E01015167,746,801
E01015168,888,922
E01015169,922,1068
E01015170,822,792
E01015171,847,883
E01015172,876,922
E01015173,866,867
E01015174,843,796
E01015175,809,854
E01015176,747,717
