geocode,employee,inactive,self-employed,student,unemployed
E01012574,337,487,39,24,69
E01012577,398,574,83,64,93
E01012578,466,636,80,58,86
E01012579,402,520,75,62,68
E01012580,521,722,102,52,105
E01012581,466,264,85,25,30
E01012582,585,387,154,42,24
E01012583,593,372,143,36,25
E01012584,516,315,183,26,12
E01012585,425,439,134,34,53
E01012586,435,494,90,33,93
E01012587,629,477,137,33,67
E01012588,577,527,105,59,63
E01012605,469,559,86,37,81
E01012606,402,468,86,40,67
E01012607,505,452,76,33,33
E01012608,552,411,87,38,70
E01012633,645,315,100,33,51
E01012634,558,297,82,34,33
E01012635,552,400,103,39,45
E01012636,554,371,93,26,24
E01012639,459,595,54,38,83
E01012642,402,533,97,47,73
E01012643,345,580,74,23,89
E01012644,666,806,177,88,114
E01012645,602,456,116,40,53
E01012656,449,514,91,33,71
E01024855,467,451,35,23,55
E01024856,450,441,66,24,82
E01024857,492,377,66,31,59
E01024858,391,368,63,24,109
E01024859,776,243,81,32,38
E01024860,548,253,133,29,20
E01024861,598,283,85,31,19
E01024862,760,304,83,32,26
E01024863,515,386,41,37,68
E01024864,706,362,52,27,71
E01024865,506,412,45,37,61
E01024866,678,440,95,37,53
E01024867,595,331,96,30,24
E01024868,524,219,108,21,24
E01024869,526,368,131,22,21
E01024870,438,303,112,22,12
E01024871,527,311,89,23,38
E01024872,407,423,44,23,72
E01024873,545,332,74,21,40
E01024874,445,222,121,25,25
E01024875,281,448,75,27,67
E01024876,293,445,81,32,94
E01024877,292,526,73,33,97
E01024878,328,502,53,24,68
E01024879,542,252,57,39,64
E01024880,524,358,85,22,33
E01024881,607,329,61,20,42
E01024882,618,313,59,32,68
E01024883,543,349,83,26,64
E01024884,566,414,80,32,40
E01024885,739,344,93,22,71
E01024886,579,301,61,21,57
E01024887,608,352,113,20,41
E01024888,676,386,121,34,35
E01024889,508,285,86,21,47
E01024890,522,353,67,20,65
E01024891,500,451,85,28,51
E01024892,483,410,79,21,29
E01024893,502,385,44,21,62
E01024894,583,315,52,32,44
E01024895,374,397,70,26,100
E01024896,570,310,72,26,42
