geocode,bad,fair,good
E00121768,11,52,332
E00121770,0,18,85
E00121780,21,41,239
E00121781,11,28,253
E00121782,19,48,193
E00121783,22,55,313
E00121784,26,56,202
E00121785,10,38,288
E00121786,16,49,166
E00121787,36,61,165
E00121788,13,32,254
E00121789,17,38,263
E00121790,10,44,240
E00121791,22,71,286
E00121792,14,35,295
E00121793,4,18,164
E00121794,9,49,318
E00121795,8,28,210
E00121796,17,50,267
E00121797,16,43,211
E00121798,8,32,276
E00121802,10,21,110
E00121804,9,34,257
E00122013,8,31,220
E00122014,7,22,122
E00122021,14,28,192
E00122031,7,37,220
E00122032,8,32,220
E00122033,9,42,232
E00122034,12,39,215
E00122056,38,55,146
E00122057,23,52,285
E00122058,9,35,241
E00122059,19,38,238
E00122060,10,26,237
E00122061,10,29,210
E00122062,8,36,170
E00122105,17,45,270
E00122106,15,35,279
E00122107,15,36,284
E00122110,7,27,141
E00122111,17,64,197
E00122112,10,39,205
E00122114,14,36,261
E00122115,4,34,300
E00122116,15,48,160
E00122117,22,53,244
E00122118,3,17,310
E00122119,7,23,115
E00122120,8,38,180
E00122121,6,38,236
E00122122,24,50,207
E00122125,4,31,316
E00122126,18,56,283
E00122128,11,43,382
E00122129,17,47,255
E00122130,14,51,269
E00122131,13,39,218
E00122132,11,40,308
E00122133,10,37,238
E00122134,16,37,335
E00122135,15,52,222
E00122136,22,62,223
E00122146,14,33,215
E00122157,12,41,289
E00122158,7,31,251
E00122159,38,60,132
E00122160,21,48,192
E00122161,13,38,306
E00122162,17,38,253
E00122163,17,39,256
E00122164,13,42,233
E00122165,13,42,200
E00122166,27,50,233
E00122167,29,66,267
E00122168,18,73,480
E00122169,15,54,233
E00122170,18,49,314
E00122171,29,38,266
E00122172,17,35,250
E00122173,13,48,251
E00122174,11,41,253
E00122175,18,34,252
E00122192,5,25,140
E00122193,17,49,246
E00122194,5,31,271
E00122195,32,66,292
E00122196,14,42,374
E00122197,9,24,194
E00122198,3,35,245
E00122199,11,30,219
E00122201,8,31,143
E00122202,11,29,245
E00122203,7,16,158
E00122204,4,39,276
E00122205,13,32,231
E00122206,12,20,238
E00122207,22,46,241
E00122208,24,29,211
E00122209,14,40,206
E00122210,16,30,271
E00122211,37,38,264
E00122212,12,25,233
E00122213,12,29,199
E00122214,8,28,246
E00122215,8,24,207
E00122216,10,19,243
E00122217,16,60,266
E00122218,17,36,284
E00122219,18,46,129
E00122220,11,26,230
E00122221,10,50,287
E00122379,16,48,223
E00122380,27,57,231
E00122381,31,57,183
E00122382,16,53,225
E00122383,16,66,200
E00122384,23,49,204
E00122385,25,46,203
E00122386,20,59,207
E00122387,18,46,209
E00122388,10,43,290
E00122389,27,55,223
E00122390,15,47,245
E00122391,30,65,166
E00122392,25,41,196
E00122394,24,54,369
E00122395,17,51,268
E00122396,17,53,298
E00122397,27,44,181
E00122398,13,44,319
E00122399,16,64,292
E00122400,12,30,143
E00122401,20,54,246
E00122402,26,69,265
E00122423,14,34,237
E00122424,10,44,206
E00122426,6,33,268
E00122427,17,49,179
E00122428,8,61,247
E00122429,27,69,262
E00122430,8,40,212
E00122431,7,39,238
E00122432,20,43,215
E00122435,16,52,245
E00122436,16,39,217
E00122437,14,39,261
E00122507,14,43,216
E00122508,13,45,219
E00122511,9,40,267
E00122513,17,45,293
E00123669,7,37,251
E00123670,19,61,241
E00123671,14,32,207
E00123672,16,51,160
E00123673,12,35,228
E00123674,11,36,169
E00123675,17,33,305
E00123676,17,25,265
E00123677,12,38,253
E00123680,7,16,173
E00123800,4,21,118
E00123805,7,16,139
E00123808,2,14,107
E00124617,7,41,254
E00124618,37,72,186
E00124619,14,28,253
E00124620,32,71,184
E00124621,19,47,256
E00124622,22,37,305
E00124623,21,56,184
E00124624,15,55,172
E00124625,22,42,281
E00124627,5,37,298
E00124628,39,52,511
E00124629,20,54,265
E00124630,11,38,269
E00124631,17,44,244
E00124632,17,56,346
E00124633,24,67,283
E00124634,24,35,196
E00124635,11,35,194
E00124638,8,45,290
E00124639,14,43,305
E00124642,11,28,181
E00124643,11,32,265
E00124644,12,35,377
E00124645,19,52,208
E00124646,10,47,303
E00124647,14,50,262
E00124648,10,45,290
E00124649,10,46,303
E00124650,7,22,176
E00124651,16,43,219
E00124652,11,42,213
E00124653,13,43,168
E00124654,10,43,326
E00124655,12,45,256
E00124656,18,38,284
E00124657,22,45,442
E00124658,4,19,191
E00124659,9,31,237
E00124660,24,63,391
E00124661,25,63,169
E00124662,16,33,284
E00124663,12,56,150
E00124664,21,33,203
E00124665,6,28,209
E00124666,11,55,298
E00124667,12,45,287
E00124668,12,43,281
E00124669,21,36,236
E00124670,14,51,235
E00124671,11,33,250
E00124672,19,38,292
E00124673,11,48,306
E00124674,7,36,309
E00124675,12,39,249
E00124676,9,41,318
E00124677,30,45,273
E00124678,18,49,249
E00124679,16,54,299
E00124680,31,65,257
E00124681,30,48,229
E00124682,13,41,184
E00124683,12,39,276
E00124684,47,55,233
E00124685,7,14,113
E00124686,13,32,225
E00124687,16,46,195
E00124688,13,49,303
E00124689,2,14,84
E00124690,17,39,330
E00124691,15,42,293
E00124692,14,48,359
E00124693,11,23,171
E00124694,14,26,260
E00124697,16,52,247
E00124698,62,53,283
E00124699,25,55,183
E00124700,7,51,237
E00124701,21,48,318
E00124702,8,43,267
E00124703,19,45,364
E00124704,14,44,269
E00124705,6,26,193
E00124707,26,56,200
E00124708,10,33,398
E00124709,10,44,265
E00124710,11,32,237
E00124731,19,68,416
E00124737,5,24,246
E00124738,14,38,293
E00124739,14,39,322
E00124740,5,36,299
E00124741,4,27,290
E00124742,6,43,297
E00124743,10,34,391
E00124744,15,20,276
E00124745,5,33,276
E00124746,11,34,204
E00124747,9,35,305
E00124748,16,36,262
E00124749,17,37,288
E00124750,18,37,311
E00124753,14,50,250
E00124754,38,37,248
E00124755,39,64,197
E00124756,29,55,81
E00124757,49,73,120
E00124758,41,55,183
E00124759,46,66,158
E00124765,23,56,226
E00124766,15,28,309
E00124767,10,33,203
E00124768,22,49,289
E00124769,12,31,166
E00124770,26,54,216
E00124771,41,61,318
E00124772,13,38,261
E00124773,20,53,169
E00124774,15,42,241
E00124775,22,53,244
E00124776,17,43,240
E00124777,13,47,260
E00124778,16,65,262
E00124779,22,47,264
E00124780,28,59,205
E00124804,26,57,170
E00124805,36,66,244
E00124806,10,43,239
E00124808,9,38,320
E00124809,18,31,295
E00124810,43,85,233
E00124811,9,34,290
E00124812,10,39,278
E00124813,25,37,246
E00124814,29,51,166
E00124815,8,43,251
E00124816,31,41,254
E00124817,10,37,328
E00124818,11,44,210
E00124819,12,53,284
E00124820,5,28,325
E00124846,8,41,263
E00124847,12,41,333
E00124848,17,47,224
E00124849,21,62,216
E00124850,23,69,218
E00124851,8,36,248
E00124852,24,54,224
E00124853,34,39,159
E00124854,20,64,228
E00124855,42,61,132
E00124856,21,53,195
E00124857,17,37,180
E00124858,7,29,243
E00124859,14,45,244
E00124860,25,67,230
E00124861,8,38,270
E00124862,8,41,282
E00124863,13,35,219
E00124864,12,26,229
E00124865,11,36,145
E00124866,1,26,303
E00124867,11,46,237
E00124868,19,33,231
E00124869,10,38,276
E00124870,11,31,257
E00124871,12,27,309
E00124872,20,54,143
E00124873,18,50,290
E00124874,16,38,242
E00124875,11,32,269
E00124876,8,23,256
E00124877,19,26,303
E00124878,19,46,227
E00124879,8,32,277
E00124880,6,25,206
E00124881,11,39,517
E00124882,21,38,199
E00124883,14,49,334
E00124884,20,78,245
E00124885,42,49,282
E00124886,9,42,307
E00124887,6,34,295
E00124888,31,93,258
E00124889,20,56,338
E00124891,10,27,254
E00124892,17,40,215
E00124893,23,40,208
E00124894,19,52,456
E00124937,65,140,673
E00124959,7,23,167
E00124960,32,41,205
E00124961,28,57,534
E00124962,16,47,404
E00124963,4,31,237
E00124964,21,48,172
E00124965,27,65,282
E00124966,15,39,183
E00124967,13,37,259
E00124968,8,39,315
E00124969,19,49,293
E00124970,17,54,227
E00124971,28,64,179
E00124972,30,48,261
E00124973,19,39,304
E00124974,9,46,281
E00124975,12,39,281
E00124976,29,50,123
E00124977,13,41,191
E00124978,12,46,233
E00124979,13,39,257
E00124980,18,54,346
E00124981,11,25,270
E00124982,12,42,291
E00124983,16,25,257
E00124984,43,61,475
E00124985,9,31,236
E00124986,11,48,285
E00124987,28,84,405
E00124988,20,47,204
E00124989,20,63,208
E00124990,19,58,270
E00124991,17,50,260
E00124992,9,45,421
E00124993,20,48,271
E00124996,9,35,239
E00124997,5,26,139
E00124998,9,22,219
E00124999,3,12,120
E00125000,26,55,343
E00125001,7,26,329
E00125002,14,48,201
E00125003,15,58,191
E00125004,7,55,216
E00125005,14,38,257
E00125006,10,53,296
E00125007,10,50,248
E00125008,27,42,230
E00125009,17,44,226
E00125010,24,63,219
E00125011,12,30,279
E00125012,24,54,139
E00125013,11,46,201
E00125014,6,22,175
E00125015,9,46,184
E00125016,3,22,159
E00166799,24,22,205
E00166800,59,139,577
E00166872,11,20,310
E00166874,14,42,268
E00166875,6,27,310
E00166877,12,43,243
E00166878,4,22,257
E00166880,3,23,352
E00166881,4,17,290
E00166883,8,29,269
E00166884,12,40,353
E00166886,20,44,392
E00166888,14,23,367
E00166889,20,37,217
E00166891,9,19,231
E00166892,6,17,239
E00166894,9,27,206
E00166895,25,56,262
E00166897,6,19,291
E00166898,7,34,385
E00166900,5,24,334
E00166902,2,19,300
E00166903,3,7,324
E00166905,1,11,197
E00166906,12,11,299
E00166908,14,26,269
E00166909,31,52,182
E00166911,8,33,341
E00166912,3,21,312
E00166914,6,49,273
E00166916,6,16,287
E00166917,3,21,166
E00166919,16,19,221
E00166920,19,34,175
E00167520,5,17,349
E00167521,11,25,283
E00167522,23,51,151
E00167529,4,20,296
E00167530,11,26,361
E00167535,2,23,329
