geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00063850,2,13,98,12,13,0,3,1,2
E00063851,2,13,90,11,7,0,0,0,0
E00063852,4,13,61,23,11,0,3,2,1
E00063853,5,6,89,13,2,1,1,1,1
E00063854,1,7,54,3,10,1,0,0,0
E00063855,2,12,111,22,2,2,0,1,1
E00063856,1,13,110,20,6,1,0,0,1
E00063857,5,19,104,19,7,1,1,1,3
E00063858,4,4,46,14,3,1,0,1,0
E00063860,8,14,72,10,13,2,0,3,0
E00063861,1,11,62,11,1,1,0,1,1
E00063862,1,3,69,4,2,0,3,3,1
E00063863,7,8,87,10,5,1,1,4,1
E00063869,3,12,88,13,3,1,0,2,2
E00063870,4,12,41,33,0,1,0,0,0
E00063871,5,9,21,15,6,0,2,0,0
E00063872,3,13,48,25,38,3,2,2,0
E00063873,2,14,43,26,7,2,0,3,0
E00063874,1,12,40,26,28,1,0,3,1
E00063875,5,17,51,23,6,0,0,1,0
E00063876,9,18,44,33,2,0,2,1,2
E00063877,2,12,66,43,121,1,15,2,1
E00063878,2,19,58,34,30,1,2,1,2
E00063879,3,15,26,23,28,0,4,0,3
E00063880,3,8,22,22,4,0,0,0,1
E00063881,2,1,7,9,0,0,0,0,0
E00063882,8,7,22,34,5,1,6,1,1
E00063883,1,16,32,21,6,1,0,3,0
E00063884,3,18,42,35,45,0,1,0,1
E00063885,4,20,44,36,11,0,0,0,4
E00063886,0,14,50,21,60,2,0,0,2
E00063887,1,16,45,48,70,0,5,2,1
E00063888,6,27,80,35,2,0,1,0,3
E00063889,6,10,58,33,8,0,1,2,1
E00063890,4,12,33,32,24,2,1,1,1
E00063891,3,8,57,13,4,4,1,0,0
E00063892,6,12,46,18,4,1,5,1,1
E00063893,2,14,26,29,1,1,0,1,0
E00063894,2,6,32,15,4,0,0,2,0
E00063895,3,12,100,23,1,1,1,1,3
E00063896,1,9,35,23,4,0,1,1,0
E00063897,4,9,92,22,5,0,0,1,1
E00063898,5,12,42,29,1,0,1,2,2
E00063899,4,10,67,23,3,0,1,2,1
E00063900,2,7,31,26,2,0,2,1,0
E00063901,7,6,76,27,4,0,1,2,1
E00063902,2,8,30,22,3,0,0,2,0
E00063903,1,11,40,24,0,0,0,0,0
E00063904,1,4,93,22,9,1,2,2,6
E00063905,11,10,63,19,6,3,0,2,0
E00063906,3,6,37,34,3,1,0,0,0
E00063907,1,9,120,33,2,0,1,1,2
E00063908,6,7,79,27,2,1,2,3,2
E00063909,3,3,75,20,2,1,1,0,3
E00063910,3,12,10,11,0,0,0,0,0
E00063911,4,22,24,25,0,0,1,0,2
E00063912,2,4,13,19,0,0,0,0,0
E00063913,4,13,29,18,0,0,2,1,0
E00063914,11,15,55,27,0,2,2,0,1
E00063915,1,10,49,23,0,0,0,1,0
E00063916,7,16,67,23,3,1,0,0,3
E00063917,5,12,56,38,2,1,0,0,1
E00063918,3,18,56,26,3,0,0,4,2
E00063919,1,13,60,30,4,2,1,2,1
E00063920,5,12,30,28,0,0,0,4,1
E00063921,5,9,44,38,4,2,1,0,0
E00063922,4,8,27,45,61,4,3,0,0
E00063923,1,11,30,32,45,2,7,0,3
E00063924,2,12,76,27,2,1,0,0,0
E00063925,3,10,58,10,0,1,0,0,0
E00063926,2,8,55,13,5,1,1,1,0
E00063927,1,13,51,15,3,1,1,0,1
E00063928,2,8,17,11,0,0,0,0,0
E00063929,2,7,67,28,3,0,0,2,1
E00063930,1,15,63,22,1,0,2,1,2
E00063931,4,16,50,25,1,1,0,0,2
E00063932,2,9,27,8,0,0,0,2,0
E00063933,5,11,38,29,1,3,0,2,1
E00063934,4,17,40,38,25,0,0,0,0
E00063935,6,16,100,29,4,5,4,4,2
E00063936,5,22,68,19,2,2,1,1,3
E00063937,0,5,11,4,0,0,0,0,2
E00063938,2,7,51,30,2,0,1,0,0
E00063939,5,12,41,31,0,0,1,0,1
E00063940,6,16,63,30,3,0,2,1,3
E00063941,6,8,45,25,0,1,0,1,4
E00063942,2,10,49,25,3,0,1,0,1
E00063943,1,24,62,22,8,0,2,4,1
E00063944,3,15,39,28,14,1,2,1,3
E00063945,5,19,57,20,4,0,2,1,1
E00063946,3,9,44,22,1,1,0,0,0
E00063947,3,20,47,62,69,2,3,0,1
