geocode,bad,fair,good
E00046507,35,61,276
E00046508,38,54,192
E00046512,29,49,156
E00046515,33,57,174
E00046519,30,47,163
E00046520,40,44,162
E00046522,27,48,191
E00046524,21,49,210
E00046525,36,55,159
E00046528,8,26,291
E00163864,27,64,199
E00163870,29,50,202
E00163920,14,37,317
E00163931,54,43,299
E00164076,12,33,197
E00164078,9,25,216
E00164079,28,51,314
E00164080,13,22,181
E00164081,15,56,297
E00164082,49,61,247
E00164083,17,40,369
E00164084,12,43,239
E00164086,11,49,293
E00164087,14,56,250
E00164088,22,59,243
E00164089,14,39,237
E00164090,17,56,206
E00164091,18,49,237
E00164092,15,40,226
E00164093,9,41,283
E00164094,17,55,215
E00164096,9,34,291
E00164113,15,45,365
