geocode,bad,fair,good
E01000001,30,137,1298
E01000002,39,106,1291
E01000003,83,177,1086
E01000005,72,131,782
E01000156,73,166,1636
E01000157,72,157,1312
E01000158,64,146,1260
E01000160,54,172,1835
E01000161,110,206,1505
E01000162,126,211,1262
E01000163,107,188,1263
E01000164,112,192,1382
E01000165,66,163,1633
E01000177,37,157,1434
E01000178,82,192,1517
E01000180,76,222,1309
E01000181,57,154,1500
E01000182,70,169,1452
E01000184,90,208,1116
E01000185,99,202,1146
E01000208,46,155,1393
E01000315,147,236,1332
E01000316,129,224,1959
E01000318,87,231,1522
E01000322,94,198,1425
E01000323,91,263,1628
E01000324,75,236,1475
E01000842,36,113,1295
E01000843,62,151,1465
E01000844,54,132,1586
E01000845,66,115,1283
E01000846,95,167,1239
E01000847,87,164,1435
E01000848,45,129,1414
E01000849,45,138,1386
E01000850,64,129,1501
E01000851,61,146,2176
E01000852,51,140,1396
E01000853,168,277,1186
E01000854,96,151,1586
E01000855,64,199,1501
E01000856,124,186,1335
E01000857,82,158,1207
E01000858,171,229,1461
E01000859,57,114,1415
E01000860,88,182,1037
E01000861,85,178,1311
E01000862,43,113,1556
E01000863,62,130,1289
E01000864,81,158,1298
E01000865,52,96,1357
E01000866,155,245,1630
E01000867,116,196,1296
E01000868,119,191,1132
E01000869,111,211,1788
E01000870,129,195,1369
E01000882,20,99,1394
E01000886,61,129,1255
E01000887,77,145,1264
E01000888,90,138,1377
E01000889,185,238,1247
E01000890,214,273,1153
E01000891,175,218,1182
E01000892,103,191,1549
E01000893,43,110,1413
E01000894,29,94,1266
E01000896,51,121,1520
E01000897,39,108,1450
E01000898,95,170,1464
E01000900,143,206,1452
E01000901,144,265,1568
E01000902,114,221,1116
E01000903,87,166,1186
E01000904,153,252,1715
E01000905,204,316,1524
E01000906,70,150,1312
E01000907,125,189,1116
E01000908,149,196,1236
E01000909,72,161,1381
E01000910,44,119,1309
E01000911,82,172,1305
E01000912,130,232,1227
E01000913,53,124,1533
E01000914,80,154,1528
E01000915,128,188,1211
E01000916,112,175,1509
E01000917,178,294,1416
E01000918,124,249,1717
