geocode,female,male
E00068660,134,146
E00068662,153,185
E00068663,174,185
E00068665,184,198
E00068666,161,163
E00068667,142,146
E00068668,183,158
E00068672,175,168
E00068675,209,201
E00068678,172,147
E00068680,166,133
E00068682,215,184
E00068684,141,132
E00068688,165,169
E00068689,147,131
E00068691,129,112
E00068693,176,170
E00068694,132,135
E00068695,168,127
E00068696,176,138
E00068697,148,149
E00068699,160,132
E00068700,155,150
E00068739,168,178
E00068740,182,166
E00068741,139,147
E00068743,165,143
E00068744,204,212
E00068745,165,160
E00068747,245,239
E00068748,121,127
E00068749,147,139
E00068750,142,118
E00068751,171,170
E00068752,142,119
E00068753,125,143
E00068754,143,133
E00068755,146,151
E00068756,156,129
E00068757,123,116
E00068758,131,144
E00068759,106,125
E00068760,228,230
E00068761,121,116
E00068762,166,160
E00068763,140,136
E00068764,198,194
E00068765,131,131
E00068766,175,214
E00068767,202,176
E00068768,184,189
E00068769,175,153
E00068770,213,174
E00068771,183,198
E00068772,158,157
E00068773,230,232
E00068774,281,264
E00068775,120,146
E00068776,155,115
E00068777,171,197
E00068778,188,178
E00068779,145,158
E00068780,168,156
E00068781,152,147
E00068782,145,192
E00068783,141,172
E00069053,190,177
E00069063,128,136
E00069064,187,173
E00069065,176,170
E00069066,154,124
E00069067,109,116
E00069068,146,130
E00069069,212,220
E00069071,116,117
E00069072,294,277
E00069073,222,231
E00069074,172,169
E00069075,161,152
E00069076,148,165
E00069077,141,148
E00069246,252,234
E00069247,149,135
E00069248,186,158
E00069249,206,198
E00069251,224,159
E00069253,151,143
E00069277,177,136
E00069278,163,157
E00069279,175,154
E00069280,154,152
E00069281,173,153
E00069282,137,121
E00069283,179,149
E00069284,174,158
E00069285,195,180
E00069286,136,125
E00069287,200,157
E00069288,166,178
E00069289,188,161
E00069290,152,122
E00069291,78,84
E00069295,151,158
E00069296,165,133
E00130025,178,170
E00130026,185,180
E00130027,103,92
E00130028,234,200
E00130029,194,183
E00130030,183,192
E00130032,147,148
E00130033,146,160
E00130034,120,131
E00130035,111,117
E00130036,50,55
E00130037,138,142
E00130038,151,138
E00130039,133,132
E00130040,133,143
E00130041,126,135
E00130056,169,155
E00130057,151,143
E00130059,195,220
E00130060,161,168
E00130062,142,113
E00130065,171,169
E00130066,172,175
E00130067,150,141
E00130068,159,145
E00130069,165,156
E00130070,144,152
E00130256,153,139
E00130257,165,180
E00130258,166,169
E00130259,263,259
E00130260,157,156
E00130261,125,99
E00130262,155,127
E00130263,183,154
E00130264,171,168
E00130265,148,125
E00130266,214,211
E00130267,164,166
E00130268,162,159
E00130269,176,158
E00130270,148,133
E00130272,177,149
E00130273,195,169
E00130274,179,149
E00130341,131,130
E00130589,142,121
E00130590,135,130
E00130592,156,142
E00130593,177,169
E00130594,139,129
E00131145,163,147
E00131147,188,191
E00131148,192,175
E00131150,182,196
E00131156,210,210
E00131157,135,140
E00131158,164,154
E00131159,153,131
E00131161,174,188
E00131162,158,164
E00131163,171,157
E00131164,152,145
E00131165,175,169
E00165830,151,144
E00165831,125,130
E00169469,144,158
E00169474,192,172
E00169537,153,172
E00169539,188,187
E00169541,193,214
E00169542,126,139
E00169544,214,193
E00169548,92,76
E00169569,203,195
E00170681,171,148
E00170682,166,168
E00173345,143,144
E00173347,147,123
