geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01015519,6,30,504,53,23,4,2,0,2
E01015520,5,25,378,49,47,2,5,1,9
E01015521,7,31,594,62,36,7,0,2,6
E01015522,11,53,627,66,44,11,2,0,5
E01015523,10,23,556,73,79,4,4,2,12
E01015524,11,42,480,69,10,12,0,1,2
E01022100,78,38,534,240,96,5,5,2,15
E01022101,64,60,603,232,80,6,6,0,18
E01022102,50,120,528,451,56,5,6,2,22
E01022103,78,61,868,160,108,8,9,1,21
E01022104,58,34,490,161,60,7,3,3,18
E01022105,40,17,477,56,80,1,1,1,20
E01022109,43,21,506,57,66,12,1,1,13
E01022110,54,21,451,83,40,6,8,0,11
E01022111,54,19,436,80,76,3,4,2,14
E01022112,47,7,445,63,54,9,0,0,8
E01022113,45,19,456,63,72,5,3,1,15
E01022114,54,12,479,48,59,3,3,1,9
E01022115,53,29,535,155,81,7,2,1,9
E01022116,28,47,275,230,55,2,5,0,15
E01022117,53,79,468,355,78,3,8,4,30
E01022118,72,15,436,127,53,4,2,0,18
E01022119,62,21,404,222,55,4,2,1,20
E01022124,54,46,346,178,49,6,1,2,19
E01022125,43,29,352,132,65,3,4,1,25
E01022126,50,64,445,316,77,4,8,1,34
E01022127,22,70,361,296,69,0,3,0,16
E01022128,53,13,536,52,79,6,4,0,19
E01022129,76,29,626,111,73,7,6,0,25
E01022130,66,16,555,141,67,3,2,1,15
E01022131,45,41,309,95,18,7,2,1,3
E01022132,67,50,395,98,18,4,5,3,2
E01022133,67,40,357,124,20,10,3,2,5
E01022134,67,46,424,148,32,3,5,4,4
E01022135,39,15,440,95,75,2,4,0,20
E01022136,50,22,410,178,63,2,5,0,23
E01022137,63,29,498,248,135,4,11,0,33
E01022138,51,28,507,198,69,2,1,1,35
E01022139,35,17,345,114,46,2,1,1,8
E01022140,55,18,360,99,48,3,2,1,13
E01022141,43,54,444,229,88,5,7,1,17
E01022142,59,56,429,305,50,7,8,2,7
E01022143,30,41,482,54,67,4,3,1,9
E01022144,36,27,329,53,32,6,2,3,8
E01022145,37,38,430,49,49,5,1,0,4
E01022146,30,25,445,27,43,5,3,1,7
E01022148,75,48,489,117,30,8,9,1,20
E01022149,62,35,460,112,30,6,1,5,7
E01022150,78,34,473,161,29,6,2,5,27
E01022151,55,48,393,337,17,3,3,2,14
E01022152,38,29,201,179,11,4,7,1,3
E01022153,41,79,380,350,26,6,1,1,9
E01022154,52,76,404,414,27,5,2,4,14
E01022155,54,42,457,154,31,4,5,1,10
E01022156,54,39,458,207,43,3,5,3,31
E01022157,56,59,426,122,25,10,1,3,8
E01022158,92,81,668,491,41,7,6,2,29
E01022159,37,60,421,128,21,9,7,3,4
E01022163,58,44,623,110,28,12,5,6,4
E01022164,49,56,377,155,13,6,3,2,4
E01022165,47,58,579,87,40,11,4,0,11
E01022166,57,50,509,75,26,9,2,1,5
E01022171,38,37,636,47,47,7,1,1,13
E01022172,31,39,474,59,23,7,0,0,6
E01022173,34,66,430,47,27,11,2,2,13
E01022174,60,37,444,55,39,6,0,2,12
E01022175,12,11,599,123,166,9,8,3,25
E01022177,3,18,617,200,111,6,9,1,19
E01022178,9,3,418,75,100,6,8,2,35
E01022179,11,5,653,71,141,14,6,2,36
E01022180,45,20,679,218,47,7,7,3,13
E01022181,13,11,405,117,123,0,10,1,19
E01022183,9,4,402,112,94,3,14,1,15
E01022186,10,11,593,64,164,8,12,1,22
E01022187,5,16,632,88,147,4,9,0,15
E01022188,19,9,453,135,35,7,2,5,4
E01022189,33,7,564,116,40,3,3,1,3
E01022190,25,8,577,130,25,4,3,2,5
E01022191,30,15,550,142,29,3,2,5,3
E01022192,30,9,407,136,17,5,2,4,3
E01022193,13,8,365,76,38,5,2,0,10
E01022194,18,18,359,259,71,3,6,6,11
E01022195,23,6,386,142,70,3,6,4,9
E01022196,19,17,605,127,70,7,4,3,11
E01022197,39,12,793,76,52,5,2,2,9
E01022198,33,10,457,165,22,8,4,3,9
E01022199,39,13,518,240,67,4,5,1,21
E01022200,16,9,302,198,21,6,1,6,4
E01022201,6,3,679,75,166,4,10,1,25
E01022202,8,5,398,56,71,7,4,0,9
E01022203,19,7,441,84,60,7,4,0,6
E01022204,27,12,579,76,42,3,6,2,6
E01022205,9,10,590,87,182,9,16,2,32
E01022207,4,7,671,45,136,5,4,0,21
E01022208,7,9,595,47,81,3,5,0,11
E01022209,16,5,464,43,56,4,6,1,7
E01022210,10,6,373,77,54,9,3,2,5
E01022211,8,9,525,168,92,5,7,0,37
E01022212,28,12,587,130,56,6,4,1,20
E01022213,6,22,652,106,101,4,5,2,12
E01022214,11,24,871,86,115,11,7,0,38
E01022215,12,12,622,90,184,4,20,0,35
E01022216,12,15,715,62,151,5,9,1,23
E01022221,8,11,712,63,131,8,7,0,48
E01022222,12,8,625,128,206,4,14,0,32
E01022223,45,25,1015,94,94,10,13,6,10
E01022224,21,9,567,50,113,8,11,1,31
E01022225,43,12,463,260,47,3,3,2,6
E01022432,31,60,719,83,36,14,4,1,8
E01022433,30,51,741,57,75,10,5,0,9
E01022434,27,17,780,44,117,2,8,0,13
E01022435,40,87,742,113,45,11,3,2,3
E01022436,26,60,613,77,47,11,5,1,8
E01022437,19,40,534,55,38,4,0,4,7
E01022438,25,54,578,79,52,9,1,0,3
E01022439,28,50,725,45,38,4,0,0,12
E01022449,11,5,705,53,176,7,11,2,15
E01022453,12,15,534,43,107,9,5,1,8
E01022463,7,16,490,88,90,7,5,0,13
E01022464,8,17,448,79,62,5,7,1,5
E01022465,11,10,566,46,98,3,7,0,12
E01022466,21,17,587,70,72,5,6,0,13
E01028485,7,9,481,56,83,4,3,1,14
E01028486,2,8,411,54,133,3,9,2,36
E01028504,8,4,513,62,115,4,8,1,31
E01028715,10,5,551,46,85,8,4,1,15
E01028716,8,46,794,99,55,5,8,0,11
E01028717,5,41,549,98,70,4,10,1,15
E01028718,5,33,557,125,29,9,0,1,5
E01028719,12,21,615,80,60,5,2,0,11
E01028736,23,39,1019,50,96,17,7,1,25
E01028737,16,22,846,58,170,5,13,3,62
E01028749,32,16,932,104,107,9,6,0,20
E01028762,25,12,673,71,138,7,9,1,29
E01028763,12,15,664,55,147,4,7,1,53
E01028764,19,18,707,43,96,10,2,3,10
E01028765,23,35,725,59,85,12,3,0,12
E01028766,26,23,790,71,127,7,6,3,23
E01028767,7,15,475,115,151,10,9,1,23
E01028771,54,53,542,89,15,5,1,2,3
E01028772,38,42,890,49,26,12,6,1,0
E01028773,57,36,504,87,20,10,3,1,4
E01028774,244,52,933,598,40,13,9,1,11
E01028775,59,39,592,60,28,5,0,3,2
E01028776,15,24,645,77,162,7,12,1,53
E01028777,9,26,343,44,73,3,5,1,81
E01028778,8,22,472,76,79,6,7,2,64
E01028779,13,16,420,26,62,4,3,0,38
E01028780,7,45,702,187,121,5,4,3,14
E01028781,5,20,421,144,19,7,2,7,2
E01028782,6,16,549,146,87,1,6,4,22
E01028783,2,34,523,183,53,1,2,7,13
E01028784,54,22,853,91,92,20,8,5,7
E01028792,16,16,409,41,81,2,3,2,10
E01028793,20,14,635,36,68,14,5,2,19
E01028794,13,20,602,50,75,9,1,0,8
E01028795,11,27,561,56,158,6,7,1,32
E01028796,17,12,373,83,86,4,9,2,32
E01028797,6,25,435,34,89,6,6,1,18
E01028798,11,8,707,91,119,11,8,1,38
E01028799,21,39,744,49,95,9,8,2,22
E01028801,14,15,553,50,82,3,6,0,9
E01028802,15,16,541,45,90,2,5,1,15
E01028804,8,19,471,26,71,2,1,2,23
E01028807,41,74,809,206,58,6,5,1,11
E01028808,42,37,660,104,31,11,1,1,6
E01028809,40,28,389,82,16,4,3,4,2
E01028810,74,42,609,84,31,8,4,3,9
E01028811,54,34,452,100,41,12,3,0,6
E01028813,38,30,488,64,27,12,3,1,1
E01028814,44,39,519,102,62,9,3,1,18
E01028815,22,30,490,70,62,5,1,0,6
E01028816,58,33,558,121,32,4,2,0,0
E01028817,49,42,584,93,35,7,4,1,2
E01028818,27,66,513,212,58,11,2,1,5
E01028819,34,38,441,140,19,10,4,1,5
E01028820,30,24,636,64,54,5,1,1,5
E01028821,41,44,662,74,38,7,2,2,12
E01028822,46,35,720,64,31,4,3,2,3
E01031209,6,12,692,73,198,4,6,1,35
E01031885,14,6,590,39,106,3,13,0,22
E01031887,15,7,660,41,126,3,6,2,14
E01031934,14,20,710,76,83,6,6,2,4
E01031935,11,23,658,74,100,5,10,0,11
E01031936,18,33,514,80,33,5,2,1,4
E01032347,17,7,520,33,58,3,3,0,6
E01032351,5,3,429,84,104,1,7,1,10
E01032353,12,9,488,121,66,4,5,0,7
E01032374,7,3,523,41,57,5,4,0,4
E01032412,5,10,456,48,85,3,3,0,7
E01032413,5,6,387,27,64,4,1,1,11
E01032938,57,22,648,75,59,11,5,0,11
E01032947,29,54,804,85,70,14,3,1,13
E01032948,41,44,767,80,83,9,5,0,15
E01032949,28,48,755,69,27,7,1,1,4
E01032950,41,42,898,57,31,9,3,3,10
E01032951,133,54,772,109,32,10,4,2,6
E01032952,28,62,496,110,61,7,1,1,9
E01032953,147,60,884,111,27,8,7,1,10
