geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00126481,136,2,21,4,1
E00126482,33,4,4,91,0
E00126483,116,1,20,2,1
E00126484,9,1,6,97,0
E00126485,121,0,4,1,0
E00126486,113,1,12,2,1
E00126487,119,1,1,0,0
E00126488,112,0,9,5,1
E00126489,27,0,6,75,1
E00126490,39,2,9,55,0
E00126491,16,3,10,91,0
E00126563,114,3,4,1,1
E00126564,103,2,20,28,0
E00126565,129,0,4,3,0
E00126568,123,0,3,2,1
E00126570,112,1,10,0,0
E00126571,101,0,5,3,0
E00126572,114,0,8,2,1
E00126573,115,1,3,2,0
E00126575,90,0,4,0,22
E00126578,102,2,7,2,0
E00126609,113,1,12,0,6
E00126612,74,0,22,30,0
E00126622,128,3,10,4,0
E00126623,122,0,9,2,0
E00126625,126,0,5,8,0
E00126626,114,1,4,4,0
E00126628,117,0,14,3,3
E00126630,102,0,9,2,0
E00126631,95,1,2,29,0
E00126632,139,1,4,1,0
E00126633,131,0,19,6,0
E00126637,106,0,13,0,0
E00126639,138,1,7,0,0
E00126643,148,1,11,0,1
E00126644,128,0,4,2,0
E00126645,117,0,7,2,4
E00126646,121,0,18,37,0
E00126648,88,1,10,61,0
E00126649,77,0,15,5,0
E00126651,50,1,13,82,0
E00126652,5,0,4,134,0
E00126654,38,1,12,74,0
E00126656,93,0,13,0,4
E00126657,81,1,34,3,2
E00126658,51,1,7,61,0
E00126661,39,1,3,79,0
E00126662,41,0,6,61,0
E00126663,90,0,13,4,3
E00126664,27,1,4,90,0
E00126666,140,0,3,2,0
E00126667,132,0,4,1,0
E00126668,71,0,9,127,0
E00126669,110,2,1,1,0
E00126670,145,0,8,2,0
E00126672,93,1,6,1,0
E00126673,105,2,3,1,0
E00126674,98,0,10,1,1
E00126675,91,3,13,3,0
E00126676,118,0,6,2,0
E00126677,106,0,10,5,1
E00126678,115,2,8,0,1
E00126700,114,2,13,0,1
E00126703,114,3,10,1,0
E00126704,143,2,10,3,2
E00126705,109,0,11,0,0
E00126706,111,1,5,2,0
E00126707,73,0,14,46,12
E00126708,113,1,2,1,1
E00126709,123,0,6,0,0
E00126711,113,0,1,0,0
E00126713,96,0,6,0,1
E00126720,104,4,10,2,0
E00126721,64,2,4,42,0
E00126722,43,4,6,50,0
E00126723,98,1,9,12,10
E00126724,95,1,5,20,0
E00126725,69,3,6,0,0
E00126726,153,0,9,0,0
E00126727,127,0,5,0,0
E00126728,102,0,9,0,0
E00126729,133,1,22,4,0
E00126730,110,0,0,1,0
E00126731,114,2,4,0,0
E00126733,103,1,7,0,1
E00126734,108,2,2,1,0
E00126735,128,1,3,1,0
E00126736,173,1,13,2,0
E00126737,112,1,7,2,0
E00126738,71,2,6,0,0
E00126739,115,0,4,2,0
E00126740,96,1,4,0,0
E00126741,95,1,7,0,0
E00126742,99,0,11,0,0
E00126743,97,0,3,2,3
E00126744,104,1,8,1,0
E00126745,75,2,36,13,0
E00126746,105,0,4,1,0
E00126747,106,0,5,1,0
E00126756,77,1,15,0,0
E00126757,76,0,9,11,0
E00126758,74,0,6,1,0
E00126759,106,0,18,10,0
E00126760,107,0,12,14,4
E00126761,111,3,26,5,2
E00126762,113,4,9,0,0
E00126763,165,1,24,5,8
E00126764,111,0,9,4,0
E00126765,101,2,13,12,0
E00126766,108,1,8,1,0
E00126767,56,2,7,50,2
E00126769,176,3,22,5,3
E00128901,94,0,21,5,0
E00128903,89,1,7,34,0
E00128905,119,2,10,1,0
E00128906,94,2,20,1,1
E00128907,46,0,10,72,0
E00128908,50,2,14,50,1
E00128909,105,0,7,12,0
E00128910,66,1,29,35,0
E00128911,89,3,11,3,0
E00128912,152,1,6,5,0
E00128913,118,2,36,0,0
E00128914,118,2,13,3,1
E00128915,210,0,34,1,0
E00128917,153,1,10,0,0
E00128918,149,4,31,19,8
E00128919,88,0,2,1,0
E00128920,125,0,9,4,0
E00128921,105,1,4,2,0
E00128922,107,1,8,0,0
E00128923,62,2,18,12,15
E00128924,114,2,8,0,1
E00128925,103,0,3,1,0
E00128926,149,0,15,4,0
E00128927,69,2,31,14,1
E00128929,105,1,12,28,0
E00128930,83,2,20,20,0
E00128931,82,1,19,26,0
E00128932,103,2,5,5,0
E00128933,44,0,35,42,1
E00128934,72,3,10,16,0
E00128935,67,2,14,21,0
E00128936,101,2,15,0,0
E00128937,115,0,8,12,0
E00128938,102,0,5,25,0
E00128939,122,2,10,1,0
E00128940,54,3,20,54,1
E00128941,89,0,31,9,0
E00128942,132,0,13,1,0
E00128943,103,0,4,2,1
E00128945,116,0,8,0,0
E00128946,143,1,5,0,0
E00128947,100,0,19,1,1
E00128948,113,0,8,0,0
E00128949,118,1,1,0,0
E00128950,99,2,15,13,0
E00128951,100,1,6,0,0
E00128952,114,2,1,1,0
E00128953,154,0,10,0,0
E00128954,83,0,29,0,2
E00128955,90,1,13,0,0
E00128956,32,1,12,47,3
E00128957,125,4,13,1,0
E00128958,100,2,15,2,0
E00128959,113,0,12,3,0
E00128960,83,1,6,27,0
E00128961,177,0,55,2,3
E00128962,109,1,16,8,1
E00128963,108,1,16,0,0
E00128964,109,0,8,2,0
E00128965,74,4,7,25,6
E00128966,96,0,8,4,0
