geocode,female,male
E01008899,626,611
E01008901,832,854
E01008905,866,835
E01008906,889,891
E01008907,796,879
E01008909,879,754
E01008910,880,932
E01008911,821,788
E01008913,712,769
E01008914,1274,1441
E01008915,691,683
E01008916,764,767
E01008998,950,877
E01008999,796,784
E01009000,857,853
E01009001,770,759
E01009002,795,675
E01009003,822,858
E01009005,666,670
E01009006,775,747
E01009007,782,822
E01009008,782,702
E01009009,755,717
E01009011,864,896
E01009012,723,734
E01009013,964,938
E01009047,867,937
E01009048,796,966
E01009049,806,825
E01009050,850,976
E01009051,763,858
E01009053,709,772
E01009054,834,820
E01009056,987,1039
E01009057,974,1090
E01009058,805,863
E01009059,852,948
E01009060,783,814
E01009061,890,926
E01009062,892,837
E01009079,810,819
E01009080,604,509
E01009081,643,658
E01009082,739,672
E01009083,835,653
E01009084,926,816
E01009085,1033,944
E01009086,949,932
E01009087,746,768
E01009088,858,752
E01009089,763,764
E01009090,975,882
E01009091,829,725
E01009092,930,745
E01009093,864,739
E01009094,755,679
E01009095,855,845
E01009096,873,778
E01009097,1124,916
E01009098,1075,1016
E01009099,980,797
E01009100,1119,945
E01009101,906,710
E01009102,759,732
E01009103,814,722
E01009104,842,743
E01009105,835,778
E01009106,692,659
E01009121,1249,1057
E01009122,842,784
E01009123,768,669
E01009124,892,715
E01009125,932,825
E01009126,717,695
E01009127,838,733
E01009128,700,674
E01009129,850,778
E01009130,765,740
E01009131,730,718
E01009132,831,729
E01009133,781,711
E01009134,848,741
E01009135,734,716
E01009136,876,775
E01009137,832,774
E01009151,1061,946
E01009152,1012,1151
E01009153,1074,1073
E01009192,1373,1376
E01009194,1394,1452
E01009195,1259,1341
E01009201,900,820
E01009202,791,712
E01009203,1443,1394
E01009204,886,907
E01009220,803,757
E01009221,755,728
E01009222,832,744
E01009223,806,721
E01009224,799,670
E01009225,897,743
E01009226,765,721
E01009227,826,792
E01009228,848,809
E01009229,819,759
E01009230,755,757
E01009231,951,928
E01009232,821,750
E01009233,812,722
E01009234,787,733
E01009235,839,768
E01009236,803,748
E01009237,755,713
E01009238,842,790
E01009239,1014,861
E01009240,813,767
E01009241,884,823
E01009242,910,876
E01009243,779,739
E01009244,758,678
E01009245,747,706
E01009246,805,776
E01009247,785,719
E01009248,922,845
E01009262,909,847
E01009263,829,800
E01009264,737,678
E01009265,881,871
E01009266,855,856
E01009267,900,856
E01009268,765,752
E01009269,773,762
E01009270,949,1017
E01009271,784,738
E01009272,758,643
E01009273,778,825
E01009274,1062,1081
E01009275,753,823
E01009276,852,766
E01009278,890,839
E01009279,770,758
E01009297,844,762
E01009298,818,760
E01009300,945,858
E01009304,944,863
E01009305,810,800
E01009306,800,750
E01009307,822,707
E01009308,1066,877
E01009309,781,637
E01009310,1009,852
E01009311,852,806
E01009345,898,1479
E01009346,885,797
E01009347,922,844
E01009348,1016,953
E01009349,862,817
E01009350,765,797
E01009351,857,836
E01009352,820,895
E01009353,804,811
E01009354,749,722
E01009355,762,813
E01009358,964,1089
E01009359,951,1017
E01009360,1289,1146
E01009361,1065,1044
E01009400,750,702
E01009401,825,843
E01009403,795,711
E01009404,782,770
E01009405,717,689
E01009406,837,811
E01009407,879,838
E01009408,874,837
E01009409,835,806
E01009410,906,874
E01009411,939,879
E01009412,887,866
E01009413,800,855
E01009414,942,970
