geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01016603,538,19,165,21,1
E01016604,562,37,146,33,0
E01016606,532,5,91,18,0
E01016607,440,42,42,5,0
E01030300,395,5,155,195,6
E01030301,451,8,81,60,1
E01030302,509,21,156,25,0
E01030303,577,9,81,8,15
E01030304,344,21,101,227,3
E01030305,388,12,111,9,0
E01030306,374,12,83,11,1
E01030307,532,5,86,17,6
E01030308,494,9,106,36,0
E01030309,483,12,95,28,1
E01030310,386,17,129,185,11
E01030311,395,9,70,186,2
E01030312,339,7,57,107,8
E01030313,469,5,74,95,1
E01030314,469,3,92,78,3
E01030315,517,4,62,52,1
E01030316,539,4,79,5,8
E01030317,526,11,101,97,14
E01030318,281,16,77,270,0
E01030334,446,3,64,26,4
E01030335,551,9,67,116,12
E01030338,527,7,73,11,1
E01030339,449,13,167,54,0
E01030340,458,10,98,53,1
E01030341,611,4,120,4,1
E01030342,510,8,74,10,11
E01030343,503,16,67,50,1
E01030344,446,9,64,6,1
E01030345,513,3,48,69,13
E01030346,375,24,115,5,0
E01030347,458,8,154,58,3
E01030348,498,8,150,7,1
E01030349,523,14,160,4,2
E01030354,232,8,61,227,13
E01030355,443,5,32,34,1
E01030356,417,7,38,39,6
E01030357,577,5,126,9,12
E01030358,500,8,98,9,3
E01030359,500,11,322,175,46
E01030360,470,6,170,14,2
E01030361,647,3,80,74,7
E01030362,286,6,47,135,7
E01030363,458,4,115,191,17
E01030364,312,7,128,249,14
E01030365,515,5,69,12,2
E01030366,507,10,253,34,11
E01030367,508,5,97,7,1
E01030368,522,3,54,15,13
E01030369,684,10,63,17,1
E01030371,392,9,148,151,11
E01030372,355,8,110,71,2
E01030373,465,8,85,89,10
E01030374,482,10,244,33,2
E01030375,475,7,244,52,3
E01030376,385,12,133,4,2
E01030434,507,6,216,7,2
E01030435,541,10,44,51,1
E01030436,741,10,203,8,20
E01030437,562,4,105,16,7
E01030438,481,7,182,59,1
E01030439,559,5,68,7,0
E01030440,449,19,48,94,7
E01030441,430,7,43,32,2
E01030442,540,2,13,2,0
E01030443,495,5,32,2,0
E01030444,523,6,39,29,0
E01030445,444,8,74,72,8
E01030446,449,9,48,2,0
E01030447,439,6,33,54,14
E01030448,511,9,92,2,0
E01030449,360,15,183,116,0
E01030450,506,3,344,107,33
E01030451,312,14,311,191,36
E01030452,372,10,290,103,59
E01030453,382,16,353,12,11
E01030454,512,7,143,66,1
E01030455,368,9,345,101,13
E01030456,488,4,43,7,0
E01030457,297,13,360,106,4
E01030458,382,16,113,10,3
E01030459,287,14,70,105,9
E01030460,538,7,52,36,0
E01030461,565,4,67,14,1
E01030462,468,17,122,130,9
E01030463,497,1,101,22,7
E01030464,329,10,57,238,11
E01030465,452,8,47,76,1
E01030466,631,5,52,34,4
E01030467,568,2,55,7,1
E01030468,196,16,172,112,1
E01030469,329,3,61,115,0
E01030470,311,14,142,45,2
E01030472,344,17,84,62,1
