geocode,employee,inactive,self-employed,student,unemployed
E01021402,880,391,142,40,44
E01021403,644,314,155,29,25
E01021407,750,476,294,23,28
E01021408,618,376,204,38,23
E01021637,513,244,77,27,35
E01021638,482,275,68,43,47
E01021639,1032,275,99,45,72
E01021640,547,223,73,21,34
E01021641,559,268,77,36,49
E01021642,842,358,118,50,86
E01021643,999,473,246,55,35
E01021644,630,377,206,37,21
E01021645,600,318,158,25,27
E01021646,951,324,148,55,38
E01021647,763,381,119,49,55
E01021648,994,503,174,100,80
E01021649,832,402,124,60,85
E01021650,1035,264,128,65,74
E01021651,741,227,111,45,53
E01021652,593,313,135,43,35
E01021653,577,200,106,50,32
E01021654,741,322,209,33,26
E01021655,484,322,174,23,15
E01021656,520,345,179,29,32
E01021657,686,287,160,33,37
E01021658,440,198,71,43,24
E01021659,811,438,214,30,39
E01021660,551,329,195,22,20
E01021661,701,341,154,40,32
E01021662,589,356,185,36,19
E01021663,396,247,139,21,13
E01021664,830,416,112,85,72
E01021665,499,304,74,42,80
E01021666,604,218,89,44,56
E01021667,506,319,100,28,74
E01021668,844,253,72,34,68
E01021669,685,251,77,43,57
E01021670,590,314,84,35,64
E01021671,566,355,101,30,40
E01021673,461,334,93,35,15
E01021674,561,237,103,37,38
E01021675,533,262,97,23,31
E01021676,480,305,120,28,17
E01021677,542,260,98,27,11
E01021678,584,255,121,26,30
E01021679,1180,339,158,44,57
E01021680,1285,453,162,67,73
E01021681,1358,373,189,49,61
E01021682,1307,425,170,58,61
E01021683,1702,273,68,34,71
E01021684,703,256,91,23,45
E01021685,767,421,81,138,89
E01021686,793,393,118,64,109
E01021687,774,279,103,51,60
E01021688,648,235,75,41,47
E01021689,513,308,84,50,34
E01021690,598,238,93,42,27
E01021691,564,343,92,30,26
E01021692,569,321,120,49,28
E01021693,543,398,91,41,23
E01021694,526,325,197,29,18
E01021695,416,238,131,23,14
E01021696,438,475,51,79,83
E01021697,543,451,68,90,65
E01021698,420,500,45,208,55
E01021699,445,473,55,104,66
E01021700,388,469,49,122,88
E01021702,561,274,77,42,40
E01021703,405,282,60,30,79
E01021704,601,325,91,44,42
E01021705,907,400,151,72,53
E01021706,548,295,87,59,38
E01021707,515,321,89,34,22
E01021708,575,331,119,27,23
E01021709,506,369,94,33,20
E01021710,786,468,128,60,39
E01021711,474,292,62,22,44
E01021713,447,276,56,28,43
E01021714,834,261,88,34,55
E01021715,633,233,102,37,52
E01021717,808,300,95,38,38
E01021718,741,235,117,38,36
E01021719,592,328,114,35,30
E01021720,586,305,99,25,32
E01021721,828,399,133,53,29
E01021722,674,334,123,48,21
E01021723,621,409,126,30,36
E01021724,615,384,124,29,27
E01021725,494,311,113,35,30
E01021726,539,379,124,37,45
E01021727,569,361,134,33,14
E01021728,614,358,155,28,20
E01021729,706,307,133,39,32
E01021730,649,371,173,29,43
E01021731,476,336,158,24,19
E01021732,510,337,154,27,32
E01021733,496,386,145,17,29
E01021734,409,353,151,31,20
E01021735,398,336,158,5,20
E01021736,429,1933,80,648,25
E01021737,461,296,68,59,29
E01021738,823,463,205,78,31
E01021739,603,364,132,54,27
E01021740,634,453,106,64,29
E01021873,529,309,161,21,41
E01021874,541,270,151,19,44
E01021875,466,361,150,19,32
E01021878,530,342,88,13,30
E01021879,504,295,142,24,45
E01021880,484,372,171,13,28
E01021881,446,249,112,26,34
E01021882,652,527,262,30,37
E01021885,446,245,128,23,20
E01021899,558,263,152,26,38
E01021900,426,231,101,22,19
E01021901,652,430,243,27,31
E01021904,590,286,137,20,47
E01021905,454,284,122,17,41
E01021906,577,297,149,13,61
E01021907,787,482,290,19,58
E01021908,782,437,225,41,30
E01021909,486,303,180,14,28
E01021910,549,313,181,21,34
E01021911,471,318,140,31,22
E01021967,770,460,169,34,41
E01021968,576,447,106,30,86
E01021969,458,370,101,20,59
E01021970,517,430,75,14,95
E01021971,375,260,132,19,14
E01021972,478,266,155,22,25
E01021973,397,272,109,23,22
E01021974,395,274,164,25,31
E01021975,460,385,97,42,48
E01021976,482,346,102,28,46
E01021977,508,426,121,33,56
E01021978,801,544,233,35,39
E01021979,495,375,113,37,29
E01021980,598,432,158,28,30
E01021981,614,374,152,26,33
E01021982,686,359,172,34,70
E01021983,484,343,126,26,28
E01021984,554,697,141,11,50
E01021985,339,403,108,5,18
E01021986,369,379,133,26,28
E01021987,300,384,93,16,19
E01021988,354,752,81,18,165
E01021989,319,595,76,12,38
E01021990,358,585,96,10,87
E01021991,382,242,87,16,21
E01021992,447,261,91,16,38
E01021993,808,489,215,46,41
E01021994,259,386,68,11,24
E01021995,368,378,65,19,35
E01021996,341,346,71,29,37
E01021997,450,328,92,20,114
E01021998,502,323,78,19,77
E01021999,602,393,91,29,65
E01022000,650,361,39,25,42
E01022001,555,380,105,33,132
E01022002,690,468,108,30,40
E01022004,615,440,75,13,35
E01022005,673,374,103,17,26
E01022006,560,412,57,22,68
E01022007,667,370,77,26,65
E01022008,489,684,124,24,41
E01022009,428,430,125,13,24
E01022010,431,425,131,30,39
E01022011,593,440,156,29,46
E01022012,367,629,98,20,39
E01022013,649,298,150,29,23
E01022014,500,344,92,25,32
E01022015,672,232,80,33,36
E01022016,483,546,146,25,43
E01022017,464,381,166,21,19
E01022018,469,375,114,20,28
E01022019,512,388,176,18,37
E01022020,666,332,192,26,46
E01022021,538,284,98,27,39
E01022022,510,346,99,27,70
E01022023,499,411,88,30,45
E01022024,539,328,79,30,44
E01022025,389,529,68,13,123
E01022026,483,426,89,31,96
E01022027,487,432,104,32,103
E01022028,457,339,117,10,46
E01022030,385,572,52,17,78
E01022031,346,398,50,15,111
E01022032,472,509,85,33,85
E01022033,355,482,77,10,39
E01022034,389,528,79,29,39
E01022035,405,474,91,18,22
E01022036,399,362,86,19,32
E01022037,360,400,107,23,30
E01022038,426,415,84,38,53
E01022039,467,360,91,28,89
E01022040,479,588,89,28,43
E01022041,432,450,80,20,43
E01022042,416,433,74,13,65
E01022043,621,443,114,33,117
E01022044,504,459,92,22,56
E01022045,352,466,114,11,50
E01022046,422,488,177,22,41
E01022047,389,316,139,23,41
E01022048,396,464,117,16,42
E01022049,447,405,95,24,43
E01022050,489,472,95,20,37
E01022051,487,340,180,24,23
E01022052,556,306,117,34,24
E01022053,667,408,185,26,30
E01022054,371,428,93,26,51
E01022055,275,436,69,10,31
E01022056,460,438,138,17,98
E01029870,474,233,75,23,26
E01029871,486,314,130,13,19
E01029872,569,286,104,22,17
E01029873,753,510,197,33,36
E01029874,770,319,140,39,33
E01029875,705,501,267,43,37
E01029877,478,262,157,26,16
E01029879,602,317,157,17,32
E01029880,567,358,244,30,31
E01029882,507,364,163,22,13
E01029883,668,515,198,25,34
E01029886,445,318,57,13,33
