geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00000622,39,30,31,41,32,34,29,11,30
E00000623,68,59,59,66,58,41,37,16,29
E00000624,57,27,66,82,48,26,5,4,3
E00000626,39,18,63,56,33,25,33,11,31
E00000628,69,50,66,62,58,38,18,4,29
E00000629,55,52,70,49,57,56,43,21,17
E00000630,42,44,57,54,50,27,25,17,10
E00000631,62,65,53,57,53,30,25,5,3
E00000632,50,44,42,41,47,43,23,11,28
E00000633,50,69,65,44,64,34,21,11,9
E00000634,62,79,54,57,60,41,21,6,19
E00000635,45,39,38,52,41,42,16,7,15
E00000637,62,53,56,59,53,32,22,8,14
E00000638,62,58,60,58,58,67,17,5,10
E00000640,43,47,41,42,60,45,25,9,16
E00000641,41,56,44,49,53,42,19,9,19
E00000642,48,57,60,47,62,39,17,11,16
E00000644,40,54,53,40,46,46,14,9,28
E00000645,55,55,34,52,51,30,23,5,12
E00000647,62,63,54,53,65,44,23,11,17
E00000648,43,63,56,45,71,39,29,6,4
E00000650,59,42,57,63,45,41,20,8,23
E00000651,42,75,58,43,56,41,23,4,3
E00000653,62,67,54,54,71,36,21,10,20
E00000654,44,48,28,42,47,38,19,11,15
E00000655,45,21,52,56,46,40,17,4,5
E00000656,54,51,38,51,55,44,21,4,6
E00000657,57,87,68,58,82,44,17,3,6
E00000659,43,23,47,53,36,25,26,15,27
E00000660,63,61,48,45,58,36,13,6,16
E00000661,57,59,42,69,68,38,31,11,12
E00000662,57,65,37,53,47,34,32,9,15
E00000665,94,102,90,103,78,40,19,3,10
E00000667,62,55,65,53,48,54,29,5,22
E00000687,20,22,86,54,43,26,27,3,22
E00000688,48,33,59,61,35,27,29,6,23
E00000689,55,48,70,51,17,30,22,8,16
E00000690,49,55,68,45,35,38,35,14,70
E00000691,28,10,86,64,27,17,14,5,17
E00000692,77,59,76,65,44,34,24,7,17
E00000693,33,20,103,69,42,25,12,4,10
E00000694,45,39,84,65,31,27,19,7,11
E00000695,71,57,63,47,46,34,40,7,23
E00000696,27,17,187,95,53,24,9,9,4
E00000697,61,92,41,46,57,53,49,20,34
E00000698,42,44,97,68,47,41,29,13,58
E00000699,50,33,70,69,56,31,35,11,22
E00000700,42,41,57,69,53,32,19,15,30
E00000701,42,37,41,48,34,37,26,8,29
E00000702,31,28,85,109,48,28,22,6,10
E00000703,37,44,41,31,44,42,68,18,89
E00000704,28,13,39,47,34,21,16,4,43
E00000705,53,45,33,48,51,43,38,6,32
