geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00094916,3,3,36,19,4,2,1,1,3
E00094917,6,3,69,27,24,0,1,0,7
E00094918,4,1,58,28,8,1,3,0,4
E00094919,3,0,48,17,17,0,2,0,0
E00094920,4,0,79,30,14,1,4,0,4
E00094921,2,0,30,7,10,2,4,0,3
E00094922,4,5,90,44,20,1,1,0,7
E00094923,4,8,61,53,16,0,1,1,7
E00094924,4,4,61,40,11,0,1,1,6
E00094925,4,7,58,76,14,0,1,0,3
E00094926,4,5,66,46,18,1,1,0,7
E00094927,6,3,48,43,16,0,2,0,4
E00094928,5,11,53,30,12,0,5,0,11
E00094929,3,8,55,42,14,3,1,0,7
E00094930,2,4,71,36,6,2,1,1,3
E00094932,5,4,84,35,9,0,1,1,3
E00094933,1,2,55,27,6,0,0,2,7
E00094934,3,6,71,39,17,1,1,2,3
E00094935,2,2,120,31,11,2,2,1,1
E00094936,2,2,67,24,17,4,3,1,2
E00094937,5,4,47,40,9,1,1,1,5
E00094938,3,7,54,48,4,3,1,0,4
E00094939,1,6,64,38,7,2,0,0,1
E00094940,2,4,90,55,6,1,1,0,1
E00094941,1,5,73,45,11,0,0,0,3
E00094942,1,9,35,40,8,1,1,1,2
E00094943,5,3,99,40,3,3,1,0,6
E00094944,6,5,107,57,11,1,1,0,2
E00094945,1,5,51,46,3,0,0,1,1
E00094946,4,2,55,31,5,0,0,0,1
E00094947,0,3,90,47,11,0,2,0,7
E00094948,1,3,58,38,15,1,2,0,3
E00094949,1,3,103,33,11,1,2,0,2
E00094950,1,2,80,26,13,0,1,0,1
E00094951,8,4,84,32,8,2,1,0,4
E00094952,3,9,55,51,11,0,1,0,6
E00094953,2,6,31,38,11,1,2,1,3
E00094954,1,5,11,15,1,0,0,0,1
E00094955,4,10,67,55,14,1,0,0,4
E00094956,4,8,75,53,10,2,0,0,7
E00094958,5,7,79,70,5,0,1,0,10
E00094959,6,2,52,59,6,3,1,0,1
E00094960,2,3,158,24,8,2,0,2,1
E00094961,4,1,147,10,8,0,2,0,2
E00094962,2,1,94,9,4,2,1,2,0
E00094963,1,2,174,12,8,3,0,3,4
E00094964,2,0,113,10,6,2,0,0,0
E00094965,5,1,200,17,17,2,1,1,4
E00094966,5,1,127,25,12,1,0,0,4
E00094967,1,5,116,21,5,2,4,0,6
E00094968,6,1,100,26,10,2,1,1,4
E00094969,3,3,86,18,8,2,2,2,6
E00094970,4,3,86,24,9,2,4,1,3
E00094971,3,1,98,10,5,1,2,2,4
E00094972,3,1,104,31,4,1,1,5,3
E00094973,3,1,92,21,8,1,1,1,2
E00094974,2,3,116,16,5,2,1,0,4
E00094975,1,2,118,11,4,3,2,1,1
E00094976,10,2,199,31,15,4,1,1,8
E00094977,1,0,70,10,3,1,1,1,1
E00094984,3,2,73,0,9,1,0,0,0
E00094985,5,2,80,3,6,5,0,0,3
E00094986,1,6,67,3,9,2,0,1,1
E00094987,5,2,89,2,11,0,1,0,0
E00094988,0,1,63,7,11,0,2,0,1
E00094989,4,3,106,10,9,3,0,0,1
E00094990,2,4,82,1,15,1,0,0,0
E00094991,2,4,82,11,21,4,2,0,2
E00094992,0,5,70,4,6,2,0,0,1
E00094993,0,5,96,13,21,0,4,0,1
E00094994,0,4,68,1,18,1,0,0,1
E00094995,2,4,108,6,14,3,2,0,4
E00094996,5,2,134,5,17,0,5,0,0
E00094997,1,2,86,5,13,0,3,0,1
E00094998,1,3,133,6,30,2,0,0,0
E00094999,6,3,115,5,36,0,2,0,1
E00095000,1,5,75,4,11,0,1,0,0
E00095001,2,12,69,6,10,1,4,0,1
E00095002,0,3,94,4,10,0,1,0,0
E00095003,2,11,110,5,10,0,1,0,2
E00095004,2,9,101,14,7,2,1,0,0
E00095005,1,4,122,10,17,0,2,0,0
E00095006,4,11,113,11,10,3,2,0,2
E00095007,4,5,112,13,13,3,3,0,2
