geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00095136,43,0,10,12,2
E00095154,147,4,18,7,0
E00095155,58,3,14,24,1
E00095157,66,0,17,2,0
E00095169,94,6,22,13,0
E00095171,123,1,13,10,0
E00096201,102,0,12,14,1
E00096202,111,3,26,11,1
E00096203,63,1,35,19,1
E00096204,107,3,18,0,0
E00096205,92,2,16,1,0
E00096206,123,3,19,15,0
E00096207,55,3,46,3,0
E00096208,60,1,22,1,0
E00096209,78,7,28,2,1
E00096210,115,3,5,1,0
E00096211,82,1,15,11,0
E00096212,39,10,54,1,0
E00096213,132,1,9,0,3
E00096352,82,6,23,5,1
E00096353,72,2,32,5,0
