geocode,female,male
E01008162,1129,1248
E01008163,982,1018
E01008164,629,684
E01008165,704,695
E01008166,613,946
E01008167,804,864
E01008168,1145,1093
E01008169,777,869
E01008170,979,1029
E01008171,571,908
E01008172,889,814
E01008173,837,769
E01008174,1098,989
E01008175,767,708
E01008176,731,765
E01008177,799,669
E01008178,892,818
E01008179,631,593
E01008180,810,709
E01008181,774,703
E01008182,836,805
E01008183,788,690
E01008184,730,679
E01008185,751,660
E01008186,965,1000
E01008187,869,805
E01008188,762,696
E01008189,702,679
E01008190,684,611
E01008191,756,728
E01008192,724,709
E01008193,695,588
E01008194,710,680
E01008195,1065,1000
E01008196,1004,924
E01008197,751,735
E01008198,755,676
E01008199,744,635
E01008200,687,649
E01008201,840,756
E01008202,984,885
E01008203,861,918
E01008204,801,749
E01008205,795,754
E01008206,897,851
E01008207,737,720
E01008208,859,791
E01008209,1060,1028
E01008210,723,676
E01008211,876,834
E01008212,683,698
E01008213,776,707
E01008214,911,769
E01008215,769,829
E01008216,799,757
E01008217,836,727
E01008218,837,802
E01008219,905,830
E01008220,649,635
E01008221,900,835
E01008222,806,715
E01008223,947,835
E01008224,953,899
E01008225,859,832
E01008226,764,734
E01008227,911,795
E01008228,628,565
E01008229,702,678
E01008230,733,666
E01008231,833,757
E01008232,713,675
E01008233,686,688
E01008234,1067,1056
E01008235,757,709
E01008236,799,714
E01008237,792,762
E01008238,790,765
E01008239,778,746
E01008240,793,721
E01008241,871,766
E01008242,879,791
E01008243,805,720
E01008244,1046,1018
E01008245,740,697
E01008246,746,712
E01008247,859,757
E01008248,864,888
E01008249,815,739
E01008250,769,704
E01008251,850,906
E01008252,881,884
E01008253,838,875
E01008254,673,679
E01008255,883,858
E01008256,926,845
E01008257,753,689
E01008258,1143,1177
E01008259,869,1050
E01008260,793,761
E01008261,772,688
E01008262,880,903
E01008263,800,732
E01008264,712,707
E01008265,747,732
E01008266,705,661
E01008267,774,764
E01008268,764,713
E01008269,774,715
E01008270,679,651
E01008271,709,701
E01008272,748,669
E01008273,738,735
E01008274,775,679
E01008275,777,728
E01008276,771,688
E01008277,784,747
E01008278,717,707
E01008279,753,718
E01008280,971,884
E01008281,802,699
E01008282,768,719
E01008283,653,658
E01008284,729,742
E01008285,752,687
E01008286,783,709
E01008287,1052,1019
E01008288,666,655
E01008289,876,714
E01008290,644,633
E01008291,1093,1040
E01008301,840,936
E01008302,852,790
E01008304,890,1010
E01008305,1146,1030
E01008331,930,952
E01008332,1063,1208
E01008333,810,1041
E01008334,976,1064
E01008335,982,1097
E01008387,709,655
E01008388,931,870
E01008389,956,783
E01008390,907,885
E01008398,709,986
E01008399,969,927
E01008406,726,831
E01008425,801,994
E01008426,889,765
E01008427,590,582
E01008428,661,634
E01008429,775,645
E01008437,565,654
E01008438,741,907
E01008439,893,935
E01008449,731,1052
E01008590,765,736
E01008591,709,702
E01008592,736,721
E01008593,684,578
E01008594,935,848
E01008601,841,696
E01008602,758,708
E01008603,624,670
E01008605,615,548
E01008606,728,685
E01008607,762,618
E01008608,634,507
E01008609,792,669
E01008610,740,667
E01008611,744,731
E01008612,747,721
E01008613,767,782
E01008614,857,779
E01008615,761,628
E01008616,820,750
E01008617,741,741
E01008620,780,669
E01008621,741,678
E01008622,843,762
E01008627,671,645
E01008628,771,674
E01008629,722,695
E01008630,773,672
E01008631,774,698
E01008632,663,573
E01008635,743,627
E01008640,1021,955
E01008641,753,758
E01008642,757,681
E01008643,746,684
E01008644,764,739
E01008645,758,696
E01008646,754,652
E01008653,695,578
E01008654,600,634
E01008655,740,730
E01008656,759,661
E01008657,712,651
E01008658,769,674
E01008659,763,720
E01008660,693,721
E01008661,575,558
E01008662,650,597
E01008663,738,661
E01008669,716,661
E01008670,826,692
E01008672,655,661
E01008681,743,659
E01008682,662,580
E01008688,770,647
E01008689,800,739
E01008690,726,704
E01008691,626,636
E01008692,708,659
E01008693,640,620
E01008694,757,673
E01008695,793,741
E01008696,640,672
E01008697,711,601
E01008698,773,693
E01008699,748,664
E01008701,931,898
E01008704,782,749
E01008714,689,595
E01008715,649,654
E01008716,684,661
E01008717,863,772
E01008718,690,700
E01008719,645,583
E01008720,707,682
E01008721,821,799
E01008729,583,489
E01008730,890,771
E01008731,667,610
E01008732,1125,994
E01008733,849,792
E01008734,718,696
E01008742,873,819
E01008743,890,798
E01008744,814,809
E01008745,846,799
E01008746,858,785
E01008747,754,656
E01008748,687,658
E01008749,722,700
E01008750,962,944
E01008751,535,503
E01008752,848,786
E01008753,625,588
E01008754,763,654
E01008755,704,634
E01008756,803,710
E01008757,768,710
E01008758,755,690
E01008759,739,752
E01008760,764,731
E01008761,770,674
E01008762,832,686
E01008770,719,685
E01008771,774,747
E01008772,694,672
E01008773,749,653
E01008774,683,621
E01008775,717,690
E01008776,689,554
E01008777,729,619
E01008778,750,629
E01008793,910,791
E01008795,905,892
E01008796,826,770
E01008797,1011,986
E01008799,846,819
E01008800,728,708
E01008801,802,795
E01008802,743,679
E01008808,725,717
E01008809,820,721
E01008810,829,823
E01008811,842,809
E01008812,953,770
E01008813,833,768
E01008814,799,754
E01008817,636,522
E01008819,747,661
E01008820,581,572
E01008821,771,621
E01008822,851,770
E01008823,729,678
E01008824,787,720
E01008825,778,755
E01008826,773,673
E01008827,658,587
E01008828,853,732
E01008829,702,668
E01008837,702,590
E01008838,847,743
E01008839,729,639
E01008840,755,707
E01008841,643,562
E01008842,735,710
E01008843,634,648
E01008844,746,686
E01008845,690,733
E01008846,657,526
E01008847,709,667
E01008848,684,659
E01008849,680,577
E01008850,878,845
E01008851,837,755
E01008852,625,620
E01008853,730,641
E01008854,738,783
E01008855,722,764
E01008856,710,675
E01008857,733,657
E01008858,774,594
E01008859,737,645
E01008860,722,672
E01008861,777,746
E01008862,724,717
E01008863,820,801
E01008864,647,642
E01008865,715,664
E01008866,746,664
E01008867,789,873
E01008868,611,608
E01008869,678,637
E01008870,708,735
E01008871,777,689
E01008872,755,722
E01008873,663,636
E01008874,949,854
E01008875,804,767
E01008876,760,763
E01008877,751,706
E01008878,833,745
E01008879,736,707
E01008880,589,570
E01012269,851,822
E01012295,622,588
E01012304,622,588
E01012305,607,624
E01012306,827,764
E01012307,928,969
E01012309,942,916
E01012310,999,961
E01012311,836,731
E01012312,702,649
E01012313,740,662
E01012314,712,652
E01012315,867,781
E01012316,1259,1256
E01012317,695,675
E01012318,1186,1149
E01012319,1454,1357
E01012323,764,799
E01012324,728,671
E01012325,747,709
E01012326,579,550
E01012327,878,697
E01012328,803,768
E01012329,915,855
E01012330,596,549
E01012331,646,609
E01012332,771,656
E01012333,760,691
E01012334,1246,1220
E01012335,701,682
E01012336,930,815
E01012337,902,831
E01012338,990,918
E01012339,889,843
E01012340,1225,1197
E01012341,927,832
E01012342,949,829
E01012343,1020,984
E01012344,688,649
E01012345,762,718
E01012346,922,911
E01012347,893,829
E01012348,1034,952
E01012349,770,762
E01012350,770,747
E01012351,720,718
E01012352,805,774
E01012353,790,822
E01012354,738,870
E01012355,735,756
E01012356,810,790
E01012357,705,742
E01012358,844,835
E01012359,879,707
E01012360,922,820
E01012361,1012,897
E01012362,699,677
E01012363,687,647
E01012364,795,690
E01012365,668,587
E01012366,1036,972
E01019200,778,773
E01019201,772,658
E01019202,849,797
E01019219,1103,1054
E01019224,1040,1024
E01019225,991,1011
E01019305,1075,1013
E01019306,673,620
E01019307,899,856
E01019308,713,719
E01019309,1138,1155
E01019310,684,712
E01019311,747,691
E01019312,747,700
E01019314,629,644
E01019316,719,775
E01019317,659,660
E01019318,655,606
E01019319,772,791
