geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00112696,22,6,35,2,0
E00112697,67,0,8,19,0
E00112698,97,6,15,2,0
E00112699,49,5,11,6,0
E00112700,43,5,14,0,0
E00112701,131,12,21,18,1
E00112702,62,4,25,4,2
E00112703,38,3,11,69,1
E00112704,85,1,8,25,0
E00112705,96,3,12,21,0
E00112706,71,1,14,29,1
E00112707,78,2,10,36,1
E00112708,100,1,8,19,0
E00112709,89,5,23,8,0
E00112710,114,6,14,8,0
E00112711,80,2,3,54,6
E00112712,66,2,10,41,3
E00112714,98,8,18,1,0
E00112717,108,2,18,1,0
E00112719,106,5,22,13,2
E00112721,88,3,21,1,0
E00112722,69,0,7,44,0
E00112723,127,0,7,3,0
E00112724,57,3,11,80,28
E00112725,86,3,15,14,0
E00112726,49,2,7,54,0
E00112728,56,1,20,40,0
E00112851,86,22,51,26,2
E00112852,95,8,18,40,5
E00112854,124,9,27,2,0
E00112855,35,4,5,16,0
E00112856,96,10,48,13,0
E00112887,105,0,20,1,0
E00112888,70,5,10,32,1
E00112889,17,2,5,93,9
E00112890,99,1,12,5,0
E00112891,104,3,5,4,1
E00112893,45,6,31,22,2
E00112894,63,1,19,45,2
E00112895,96,4,18,23,0
E00112896,81,1,13,26,1
E00112897,93,0,41,3,3
E00112898,94,3,18,18,1
E00112905,112,8,23,8,3
E00112906,97,3,8,3,6
E00112907,71,6,12,7,0
E00112908,76,6,15,1,0
E00112909,101,1,13,10,1
E00112910,88,1,12,28,8
E00112911,90,1,19,8,2
E00112954,130,21,25,9,0
E00145138,112,3,13,0,0
E00145139,117,1,8,2,0
E00145140,107,1,13,6,2
E00145141,53,4,22,1,0
E00145142,73,4,8,46,1
E00145143,122,0,6,2,1
E00145144,124,1,8,4,2
E00145145,97,3,7,9,0
E00145146,61,3,18,6,0
E00145220,122,8,21,14,0
E00145221,78,3,10,18,0
E00145222,80,2,19,4,0
E00145223,81,5,8,2,0
E00145224,195,3,18,23,0
E00146496,109,4,17,2,0
E00146497,47,1,6,41,2
E00146498,48,1,13,6,0
E00146499,100,2,10,14,4
E00146500,74,1,12,36,0
E00146501,132,2,5,2,0
E00146502,111,3,20,6,0
E00146568,102,1,12,2,0
E00146569,98,4,19,1,0
E00146570,72,1,9,37,1
E00146571,47,12,17,0,0
E00146572,153,5,28,9,0
E00146573,24,6,23,0,0
E00146574,72,23,18,13,0
E00146575,76,0,27,2,0
E00146576,110,0,14,7,1
E00146577,98,4,20,4,1
E00146578,116,0,11,6,0
E00146579,90,1,17,0,0
E00146580,105,3,14,2,1
E00146581,81,2,4,23,1
E00146582,34,0,2,55,1
E00146583,98,1,2,9,0
E00146584,24,1,6,29,5
E00146585,83,4,8,12,0
E00146586,46,0,9,28,0
E00146587,93,1,6,6,0
E00146588,101,0,13,7,0
E00146589,70,3,21,20,1
E00146590,51,1,3,68,0
E00146591,66,3,10,48,2
E00146592,88,3,32,6,1
E00146593,112,1,43,7,0
E00146594,133,4,13,8,8
E00146595,91,1,21,2,0
E00146596,78,1,6,48,0
E00146597,52,1,2,75,1
E00146598,32,0,7,68,0
E00146599,60,0,32,7,12
E00146600,54,1,16,40,1
E00146601,100,6,11,2,0
E00146602,117,0,13,2,0
E00146603,119,0,10,3,0
E00146605,107,1,8,29,0
E00146606,124,3,48,37,4
E00146607,115,3,15,5,0
E00146608,109,2,21,7,0
E00146609,87,0,22,13,2
E00146653,109,2,11,16,2
E00146654,92,2,16,0,2
E00146661,131,5,12,9,1
E00146662,28,12,25,3,0
E00146663,90,1,14,11,0
E00146664,81,13,16,3,2
E00146665,102,0,12,2,0
E00146666,57,2,9,38,0
E00146667,15,9,37,3,0
E00146668,93,2,17,31,4
E00146669,122,24,19,7,0
E00146670,66,2,38,0,2
E00146671,66,1,17,21,0
E00146672,73,4,17,4,3
E00146673,93,6,19,3,1
E00146674,62,0,2,32,0
E00146675,95,6,11,19,0
E00146676,51,0,9,1,1
E00146677,64,12,21,9,0
E00146678,37,2,11,3,0
E00146679,114,1,12,2,0
E00146680,94,1,6,39,1
E00146681,98,6,19,10,1
E00146682,112,5,27,7,0
E00146683,116,3,17,16,5
E00146705,102,3,17,8,1
E00146706,115,1,8,3,0
E00146707,96,3,18,19,0
E00146708,66,0,5,48,2
E00146709,115,0,9,5,0
E00159008,41,2,6,3,0
E00159010,61,4,7,52,0
E00159012,109,2,10,3,0
E00159013,88,3,12,6,0
E00159014,49,2,15,2,0
E00159016,145,5,20,26,1
E00159105,75,0,8,22,0
E00159107,118,12,19,23,1
E00159109,96,1,12,8,0
E00159110,59,2,12,43,3
E00159111,79,5,6,5,0
E00159112,60,3,9,3,1
E00159113,112,4,19,16,0
E00168925,78,0,28,11,2
E00168926,65,0,12,11,2
E00168927,45,0,9,2,11
E00169069,82,1,32,6,4
E00169070,98,4,17,5,1
E00172277,97,3,26,13,0
