geocode,all
E02001682,9.79
E02001683,7.02
E02001684,18.47
E02001685,45.1
E02001686,12.61
E02001688,15.65
E02001689,72.66
E02001690,20.8
E02001691,57.44
E02001692,53.71
E02001693,51.63
E02001694,27.53
E02001695,16.5
E02001696,41.25
E02001697,54.57
E02001698,36.85
E02001699,33.08
E02001700,6.41
E02001701,40.74
E02001702,41.8
E02001703,5.66
E02001704,46.73
E02001705,3.68
E02001706,2.7
E02001707,21.95
E02001708,4.47
E02001709,12.69
E02001710,49.42
E02001711,5.43
E02001712,48.36
E02001713,44.03
E02001714,32.65
E02001715,32.62
E02001718,43.01
E02001719,46.82
E02001720,73.46
E02001721,10.69
E02001722,45.39
E02001723,47.84
E02001724,75.34
E02001725,95.97
E02001726,48.8
E02001727,40.24
E02001728,25.17
E02001729,74.49
E02001730,69.07
E02001731,24.44
E02001732,24.37
E02001733,36.4
E02001734,37.73
E02001735,61.47
E02001736,48.01
E02001737,33.04
E02001738,9.35
E02001739,15.4
E02001740,48.87
E02001741,9.62
E02001742,52.52
E02001743,58.37
E02001744,8.62
E02001745,26.81
E02001746,23.29
E02001747,49.6
E02001748,28.23
E02001749,24.82
E02001750,33.68
E02001751,38.14
E02001752,19.88
E02001753,33.73
E02001754,37.81
E02001755,14.31
E02001756,29.71
E02001757,37.98
E02001758,34.09
E02001759,66.13
E02001760,33.27
E02001761,47.63
E02001762,23.62
E02001763,52.12
E02001764,19.91
E02001765,28.97
E02001766,32.46
E02001767,32.14
E02001768,42.7
E02001769,36.4
E02001770,78.34
E02001771,28.16
E02001772,44.16
E02001773,43.2
E02001774,16.82
E02001775,64.99
E02001776,42.86
E02001777,30.96
E02001778,58.11
E02001779,20.3
E02001780,43.26
E02001781,46.87
E02001782,26.58
E02001783,45.14
E02001784,29.4
E02001785,12.02
E02001786,35.76
E02001787,6.99
E02001788,28.44
E02001789,9.17
E02001790,7.01
E02001791,30.19
E02001792,43.52
E02001793,43.8
E02001794,33.62
E02001795,31.27
E02001796,51.39
E02001797,4.64
E02001798,27.55
E02001799,38.87
E02001800,21.46
E02001801,75.85
E02001802,37.27
E02001803,34.25
E02001804,28.58
E02001805,46.08
E02001806,28.83
E02001807,13.91
E02001808,66.57
E02001809,29.94
E02001810,37.55
E02001811,39.15
E02001812,38.61
E02001813,45.13
E02001814,28.37
E02001815,20.84
E02001816,27.29
E02001817,41.78
E02001818,19.85
E02001819,18.63
E02001820,22.11
E02001821,7.63
E02001822,4.55
E02001823,26.25
E02001824,26.36
E02001825,6.71
E02001826,6.55
E02002483,32.9
E02002484,21.64
E02002485,43.65
E02002487,42.76
E02002488,35.1
E02002489,42.3
E02002490,34.66
E02002491,28.33
E02002492,14.92
E02002493,5.23
E02002494,50.45
E02002496,20.25
E02002497,36.55
E02002498,75.92
E02002499,40.27
E02002500,55.47
E02002501,45.22
E02002502,42.4
E02002503,26.8
E02002504,57.94
E02002505,52.37
E02002506,28.53
E02002507,29.72
E02002508,19.18
E02002509,44.09
E02002510,17.37
E02002512,22.27
E02002513,13.71
E02002514,21.95
E02002515,51.25
E02002516,43.65
E02002517,1.6
E02002518,35.92
E02002519,45.22
E02002520,10.67
E02002521,19.37
E02002523,29.78
E02002524,6.98
E02002525,20.63
E02002526,5.35
E02002527,12.66
E02002529,19.51
E02002530,0.85
E02002532,2.99
E02002533,27.68
E02002534,1.32
E02002535,28.97
E02002536,45.55
E02002537,3.33
E02002538,9.55
E02002539,1.09
E02002540,25.4
