geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00037886,19,30,38,41,47,56,36,5,7
E00037889,24,17,23,26,33,33,34,14,18
E00037890,5,6,24,14,16,53,71,16,37
E00037891,77,56,53,79,99,42,17,1,3
E00037892,37,58,30,35,59,48,12,5,1
E00037897,54,51,70,53,61,34,34,10,16
E00037898,49,43,44,44,56,48,31,13,22
E00037900,30,42,24,24,24,21,42,17,32
E00037905,21,18,19,33,16,36,45,12,42
E00037906,22,21,34,25,36,33,31,14,20
E00037908,35,26,53,43,41,37,35,8,23
E00037909,38,36,40,32,31,22,27,17,105
E00037912,48,33,49,42,48,44,65,19,32
E00037913,42,43,54,41,47,50,31,11,16
E00037914,20,16,31,27,24,42,34,7,31
E00037915,14,28,21,22,44,40,46,19,33
E00037916,28,17,46,16,31,25,48,21,34
E00037917,29,46,31,51,47,56,46,16,32
E00037918,9,8,16,16,27,50,55,21,39
E00037919,28,29,27,33,34,45,31,17,31
E00037921,11,14,16,14,26,38,61,21,21
E00037922,0,7,7,5,8,44,54,20,43
E00038513,40,56,36,30,62,87,54,8,19
E00038518,22,70,28,28,63,81,30,13,20
E00038519,62,87,43,48,58,37,20,6,9
E00038520,21,30,20,32,41,53,62,11,21
E00038521,92,90,68,75,88,42,19,6,3
E00038522,101,91,36,99,96,70,66,12,33
E00038523,51,89,83,46,116,72,19,2,5
E00038524,17,30,20,23,35,57,44,17,15
E00038525,21,26,15,25,35,32,62,16,12
E00038526,20,36,14,21,37,48,59,20,31
E00038527,50,61,86,74,52,36,6,5,1
E00038528,43,39,29,48,89,74,55,17,35
E00038529,8,13,10,9,18,18,16,7,8
E00038530,15,25,18,26,38,35,26,8,51
E00038531,23,32,34,29,47,33,36,17,29
E00038532,36,57,12,31,82,45,30,22,22
E00038533,37,35,23,31,41,40,49,20,33
E00038534,29,31,35,29,49,60,70,19,35
E00038535,29,14,25,28,29,41,41,10,28
E00038536,116,98,39,86,110,54,43,11,30
E00038537,36,30,37,47,49,42,51,22,15
E00038538,12,18,5,21,31,34,43,28,66
E00038539,17,28,45,29,53,54,48,14,17
E00038540,25,22,31,37,62,47,52,14,34
E00038541,19,35,26,35,54,44,43,16,16
E00038542,39,55,26,48,65,49,23,6,10
E00038543,23,32,20,35,32,64,57,14,26
E00038544,20,25,18,35,35,26,48,10,33
E00038545,36,26,27,36,40,25,49,20,30
E00038546,36,62,30,32,86,57,15,8,10
E00038547,26,28,23,18,41,41,43,13,36
E00038548,21,23,16,23,29,47,51,16,35
E00038550,11,26,22,19,42,29,52,23,28
E00038551,25,36,21,21,46,58,46,19,37
E00038552,34,21,16,30,35,26,34,13,39
E00038553,19,22,19,18,35,47,60,26,34
E00038554,19,33,21,21,31,43,54,18,29
E00038555,29,32,14,24,59,41,48,17,26
E00038556,21,48,19,26,53,55,53,23,20
E00038557,17,31,19,13,32,45,55,16,35
E00038558,45,53,23,46,64,46,51,14,15
E00066821,26,25,20,41,28,40,36,9,35
E00066822,19,19,11,11,32,38,51,12,42
E00066823,42,56,25,25,66,56,69,14,22
E00066824,74,65,62,76,87,71,55,10,15
E00066825,42,53,17,54,56,43,54,18,32
E00066826,63,50,39,56,57,37,20,10,12
E00066827,26,48,18,26,69,33,57,19,27
E00066828,65,79,43,60,103,94,45,6,18
E00066829,14,13,21,21,27,40,43,17,33
E00066830,14,25,17,16,41,42,47,14,30
E00066831,32,43,25,40,57,28,43,34,40
E00066832,36,43,36,34,50,41,42,11,27
E00066833,22,14,15,16,29,23,32,13,44
E00066858,46,56,24,48,69,57,52,13,26
E00066859,13,30,20,28,42,40,59,20,38
E00066860,30,28,26,33,45,41,41,27,29
E00066861,31,34,14,20,51,31,59,20,38
E00066862,29,37,18,29,54,46,62,16,50
E00066863,17,33,14,18,42,63,59,13,37
E00066864,40,53,20,35,71,41,50,25,50
E00066865,32,35,17,36,58,50,41,17,25
E00066866,44,72,22,33,86,49,36,17,26
E00066867,27,37,27,10,59,45,66,15,33
E00066868,18,51,21,29,72,64,76,21,29
E00066869,48,47,24,34,62,49,51,17,14
E00066870,27,23,32,23,47,37,59,23,34
E00066871,27,30,22,27,29,24,35,13,29
E00066872,22,41,20,32,36,40,34,13,27
E00066873,69,84,51,71,93,66,68,17,42
E00066874,24,51,28,21,71,56,44,8,43
E00066875,13,14,11,15,31,34,21,1,16
E00066878,31,40,36,43,75,69,112,21,28
E00133985,22,47,45,27,45,49,29,8,10
E00133986,65,58,93,59,65,42,25,10,14
E00133988,30,36,29,26,45,31,51,20,27
