geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00090512,50,22,55,15,2,2,1,2,2
E00090513,92,19,83,49,10,1,1,1,17
E00090514,65,16,77,43,14,3,2,0,9
E00090515,36,14,79,10,1,5,0,0,1
E00090516,50,14,103,9,5,4,0,2,6
E00090517,50,33,142,13,1,5,1,2,1
E00090518,69,16,96,11,7,2,2,0,6
E00090519,34,12,113,4,3,0,1,0,2
E00090520,91,15,91,32,17,3,1,1,11
E00090521,83,8,80,27,15,1,0,1,10
E00090522,29,16,83,21,4,1,2,2,1
E00090523,35,19,59,5,4,2,1,1,0
E00090524,31,15,80,7,2,4,0,1,3
E00090525,38,14,84,15,3,3,1,0,0
E00090526,57,11,37,39,6,2,1,1,8
E00090527,32,15,55,7,4,1,0,0,1
E00090528,71,16,73,22,11,3,0,3,8
E00090529,42,17,70,14,4,2,1,3,7
E00090530,51,17,63,20,5,1,0,1,8
E00090531,56,20,96,13,8,2,3,1,4
E00090532,17,8,36,9,0,3,0,1,4
E00090533,39,13,77,17,7,1,0,0,8
E00090534,64,22,108,17,5,3,4,1,5
E00090535,20,16,56,7,3,1,1,2,0
E00090536,87,13,112,38,18,0,1,1,19
E00090537,50,17,75,18,7,6,1,1,1
E00090538,68,14,74,64,21,1,1,0,23
E00090539,20,12,54,9,3,7,0,1,0
E00090540,27,19,72,0,3,2,0,1,1
E00090541,48,13,68,9,0,4,0,0,3
E00090542,53,13,56,19,8,1,1,0,2
E00090543,63,5,46,17,13,0,0,2,4
E00090544,54,12,55,27,3,0,2,2,5
E00090545,55,13,74,37,6,1,0,0,1
E00090546,50,8,49,30,14,3,4,2,9
E00090547,42,6,40,33,9,0,1,0,2
E00090548,63,10,42,39,10,2,0,0,4
E00090549,55,6,42,32,25,2,1,0,11
E00090550,44,0,21,21,8,0,1,0,1
E00090551,29,15,83,15,7,4,1,2,4
E00090552,51,20,66,16,4,1,3,2,1
E00090553,31,11,50,5,7,2,2,0,3
E00090554,29,9,43,15,2,5,0,0,6
E00090555,40,11,53,11,6,2,1,1,1
E00090556,57,11,62,11,13,3,2,0,4
E00090557,30,10,55,8,2,6,1,0,7
E00090558,37,11,44,15,2,3,1,2,0
E00090559,55,11,73,11,3,6,0,0,1
E00090560,41,8,35,5,10,0,0,0,0
E00090561,58,11,53,13,11,1,0,0,1
E00090562,40,9,61,41,12,2,2,2,3
E00090563,53,5,25,37,6,0,1,0,6
E00090564,62,5,48,26,18,1,0,0,4
E00090565,52,9,41,23,8,2,0,0,3
E00090566,68,3,55,32,11,0,2,1,10
E00090567,49,9,29,21,11,1,0,0,10
E00090568,52,5,73,11,9,1,0,2,3
E00090569,60,10,84,9,11,3,0,0,10
E00090570,38,11,41,11,3,6,0,3,1
E00090571,37,14,69,14,5,0,1,1,0
E00090574,20,6,10,19,7,1,0,0,3
E00090575,41,12,48,31,13,1,1,0,4
E00090576,40,8,49,23,13,1,0,0,5
E00090577,30,0,18,7,14,0,1,0,4
E00090578,47,9,41,26,27,1,1,1,11
E00090580,35,10,30,34,14,0,2,0,6
E00090581,49,5,68,9,3,3,0,1,3
E00090582,62,6,55,10,4,1,1,0,8
E00090583,58,7,39,17,21,1,4,0,8
E00090584,64,4,53,18,12,1,0,2,4
E00090585,57,4,72,15,20,1,0,0,10
E00090586,74,1,58,12,15,0,1,1,12
E00090587,63,7,65,14,19,1,0,0,11
E00090588,58,6,60,26,16,1,0,1,10
E00090589,35,16,83,9,6,1,1,0,5
E00090590,22,13,48,5,4,0,1,0,1
E00090591,39,17,86,6,2,2,0,1,2
E00090592,30,18,71,16,12,1,0,0,3
E00090593,36,28,69,19,14,0,1,0,11
E00090594,34,16,91,13,8,3,2,0,4
E00090595,29,35,73,14,2,3,1,2,6
E00090596,38,13,78,15,9,0,0,0,9
E00090597,44,24,84,10,5,3,0,0,5
E00090598,40,17,106,11,6,2,1,3,3
E00090599,52,12,96,9,12,2,2,2,9
E00090600,47,5,93,12,10,1,0,0,5
E00090601,33,21,85,16,9,0,0,1,8
E00090602,41,22,69,10,5,4,0,0,5
E00090603,46,10,74,9,8,1,0,2,2
E00090604,27,26,46,6,1,1,1,0,6
E00090605,24,14,56,12,4,1,0,1,5
E00090606,47,22,92,13,13,3,5,0,8
E00090607,60,20,82,22,10,1,2,0,6
E00090608,34,26,91,13,5,9,0,0,4
E00090609,27,9,70,11,3,2,0,1,7
E00090610,26,22,54,15,5,1,1,0,4
E00090611,47,32,121,16,11,1,0,3,10
E00090612,30,25,89,19,6,1,0,2,2
E00090613,39,22,57,17,9,0,2,0,7
E00090614,37,20,111,8,14,4,2,1,6
E00090615,29,29,68,9,5,5,0,1,3
E00090616,28,12,66,15,5,2,2,2,3
E00090617,37,18,72,17,7,0,1,0,8
E00090618,65,18,68,42,16,2,1,2,8
E00090619,62,15,100,11,4,1,0,1,5
E00090620,41,16,72,20,12,1,1,0,5
E00090621,98,3,71,20,8,0,0,0,9
E00090622,39,9,39,13,7,0,0,0,2
E00090623,13,5,25,4,1,2,0,0,2
E00090624,51,10,67,23,7,3,0,0,8
E00090626,65,6,71,24,13,3,1,3,9
E00090627,38,13,62,27,11,2,0,0,10
E00090628,43,9,38,18,11,2,1,0,1
E00090629,56,19,100,23,10,4,0,0,12
E00090630,46,15,52,27,5,2,0,0,7
E00090631,43,8,57,20,2,0,0,0,9
E00090632,71,12,66,49,19,1,1,2,12
E00090633,72,11,62,47,8,5,2,6,7
E00090634,56,7,47,19,5,0,0,2,10
E00090635,29,5,51,16,3,0,0,1,10
E00090636,49,9,48,23,4,0,1,1,5
E00090637,23,13,26,20,5,0,2,0,9
E00090638,51,14,67,20,3,0,2,1,7
E00090639,41,16,60,32,2,1,1,1,4
E00090640,48,8,64,15,10,0,2,0,12
E00090642,51,13,74,18,8,1,0,0,10
E00090643,79,11,58,25,10,1,0,0,2
E00090644,87,10,83,28,10,3,1,2,7
E00090645,50,8,61,18,16,2,1,0,1
E00090646,55,12,78,25,22,0,1,0,4
E00090647,68,16,98,19,7,2,1,4,2
E00090648,50,5,76,9,17,0,0,1,3
E00090649,66,9,79,10,16,3,1,0,9
E00090650,53,9,69,27,4,3,0,0,1
E00090651,60,9,63,23,15,2,1,3,6
E00090653,77,5,87,28,28,1,2,1,8
E00090654,31,8,46,13,2,1,1,1,1
E00090655,64,16,76,32,10,2,0,1,7
E00090656,63,15,98,27,1,4,3,2,3
E00090657,36,8,62,26,7,3,1,0,6
E00090658,58,11,80,10,8,3,1,2,6
E00090659,47,12,58,13,4,3,4,0,3
E00090660,44,14,69,17,7,2,3,2,1
E00090661,41,4,42,14,2,1,0,0,0
E00090662,53,3,51,12,15,3,0,0,2
E00090663,89,16,61,24,6,2,1,0,4
E00090664,31,7,60,8,6,1,1,1,2
E00090665,72,10,94,10,17,2,1,0,5
E00090666,61,14,68,28,9,6,2,0,6
E00090667,43,14,67,16,4,2,2,2,0
E00090668,71,20,94,31,6,1,0,3,6
E00090669,43,16,75,9,6,4,1,0,1
E00090670,50,19,88,21,14,0,0,1,3
E00090671,43,16,74,17,6,4,0,1,4
E00090672,28,10,71,7,6,0,0,0,2
E00090673,65,21,85,22,12,2,1,0,1
E00090674,45,20,53,10,2,3,2,2,4
E00090675,54,13,72,17,3,6,0,0,1
E00090676,46,14,72,19,3,1,0,0,3
E00090677,52,25,70,8,1,4,0,1,1
E00090678,38,17,49,10,6,2,0,0,1
E00090679,88,12,77,23,6,2,0,0,2
E00090680,45,21,70,14,2,1,2,0,1
E00090681,46,16,59,16,3,4,0,1,2
E00090682,51,12,90,17,8,1,0,0,4
E00090683,38,12,53,15,5,1,0,0,1
E00090684,55,17,62,16,5,3,1,3,1
E00090685,28,15,52,14,4,0,2,0,2
E00090686,59,9,80,21,14,1,1,2,9
E00090687,106,20,103,51,4,2,0,0,10
E00090688,44,7,73,19,8,2,0,1,7
E00090689,35,17,80,22,6,4,1,0,0
E00090690,57,10,62,13,7,4,0,1,2
E00090691,52,12,70,20,5,1,1,0,0
E00090692,41,23,83,22,1,2,1,1,1
E00090693,40,15,73,19,9,2,1,0,4
E00090694,36,14,73,11,1,0,2,0,6
E00090695,45,14,80,17,4,2,1,1,4
E00090696,51,12,81,20,7,5,1,0,5
E00090697,49,15,64,20,2,0,1,1,4
E00090698,56,14,60,61,22,1,1,1,11
E00090700,44,10,30,29,24,1,0,1,9
E00090701,36,6,27,26,10,0,2,1,8
E00090702,35,7,31,33,12,0,0,0,12
E00090703,24,6,18,32,6,1,1,0,6
E00090704,42,4,32,42,20,0,1,0,10
E00090705,40,8,17,32,24,1,1,0,18
E00090707,36,11,39,41,10,0,2,0,14
E00090708,39,7,33,46,21,1,0,0,14
E00090710,60,14,18,101,27,0,2,0,7
E00090711,26,2,18,17,10,0,1,0,7
E00090712,70,12,23,82,28,2,5,1,11
E00090713,46,2,36,19,23,0,3,0,10
E00090714,19,3,20,26,9,0,0,0,5
E00090715,72,8,36,51,29,0,4,0,11
E00090716,55,2,25,16,16,2,1,1,15
E00090717,50,1,42,14,10,0,0,1,11
E00090718,52,2,37,15,22,1,0,0,23
E00090719,50,3,32,25,18,1,2,0,19
E00090720,55,1,33,13,21,0,0,0,18
E00090721,41,0,25,15,25,0,0,0,11
E00090723,80,8,26,75,24,1,4,1,6
E00090724,17,2,15,14,9,0,1,0,7
E00090726,43,7,18,23,21,1,2,0,10
E00090727,72,8,46,37,19,1,1,0,25
E00090728,60,10,48,35,25,0,0,0,19
E00090729,104,12,41,50,22,1,1,0,28
E00090730,27,4,22,38,4,0,1,0,11
E00090731,65,6,44,30,26,0,4,1,26
E00090733,68,6,32,97,17,2,0,1,10
E00090734,56,3,26,47,18,1,2,1,28
E00090735,69,11,44,72,13,2,0,0,34
E00090736,33,6,28,29,11,0,1,0,18
E00090737,50,11,20,29,12,0,1,1,12
E00090738,47,11,53,40,14,1,3,0,7
E00090739,66,15,41,33,4,1,0,0,13
E00090740,24,9,21,33,4,1,0,2,4
E00090741,45,9,49,102,19,1,2,0,16
E00090742,42,6,44,40,9,0,0,0,8
E00090743,35,6,24,39,9,0,0,1,14
E00090744,40,5,27,59,19,1,1,0,10
E00090745,29,10,11,45,3,0,0,0,3
E00090746,57,5,29,40,14,0,2,0,18
E00090747,28,1,21,19,9,0,0,0,8
E00090748,65,7,30,55,18,2,1,2,24
E00090749,59,3,43,36,27,0,1,0,39
E00090750,48,13,37,76,13,0,1,0,25
E00090751,47,13,72,24,6,3,0,2,6
E00090752,45,22,61,10,6,2,2,1,3
E00090753,48,8,80,25,11,4,1,1,9
E00090754,34,5,63,8,10,0,0,0,11
E00090755,60,6,64,29,14,0,2,0,6
E00090756,61,4,63,15,18,0,2,0,15
E00090757,36,14,44,17,6,3,0,1,4
E00090758,39,2,77,14,17,0,0,1,6
E00090759,21,6,69,48,20,0,3,0,13
E00090760,33,6,62,18,15,2,1,0,12
E00090761,17,11,37,42,15,1,0,0,6
E00090762,46,6,49,21,21,0,1,0,8
E00090763,62,6,46,31,19,1,1,0,29
E00090765,64,5,40,22,21,1,2,1,27
E00090766,49,13,49,26,14,1,0,0,12
E00090767,48,19,48,34,9,1,2,0,3
E00090768,58,11,92,42,16,6,2,1,17
E00090769,39,7,64,30,14,0,2,0,20
E00090771,35,22,67,41,15,5,1,0,7
E00090772,48,5,61,17,8,1,0,1,7
E00090773,54,12,83,26,10,4,0,0,6
E00090774,71,13,57,48,9,1,2,0,24
E00090775,21,10,39,20,9,1,0,0,5
E00090777,59,13,47,39,12,0,2,0,13
E00090778,56,5,38,38,4,0,0,1,7
E00090779,61,15,42,56,10,1,0,0,14
E00090780,69,15,103,35,12,5,1,2,11
E00090781,86,8,69,47,4,1,2,2,11
E00090782,41,0,51,22,14,2,0,1,13
E00090783,41,7,48,21,5,2,0,0,3
E00090785,52,4,68,28,11,1,1,0,9
E00090786,61,4,65,40,13,1,0,0,15
E00090787,110,13,72,75,16,0,0,0,27
E00090788,37,7,38,34,7,2,1,0,16
E00090789,52,8,40,28,8,0,0,0,13
E00090790,86,14,72,33,12,1,1,1,8
E00090791,59,5,35,26,10,0,0,0,20
E00090792,45,11,39,37,9,1,1,0,16
E00090793,47,5,48,38,10,1,2,0,12
E00090794,38,4,25,28,7,0,0,0,16
E00090795,81,15,59,53,17,0,1,1,28
