geocode,female,male
E01026006,1250,1308
E01026010,776,702
E01026011,1547,1443
E01026016,1159,1153
E01026018,841,830
E01026019,1464,1290
E01026020,1157,1088
E01026021,912,851
E01026022,1110,994
E01026025,1103,1079
E01026026,1042,912
E01026027,953,894
E01026028,978,840
E01026029,1339,1278
E01026030,1148,1052
E01026031,758,699
E01026032,1023,1008
E01026033,995,992
E01026034,910,876
E01026035,1082,981
E01026036,815,813
E01026037,684,638
E01026038,679,577
E01026039,597,597
E01026040,629,624
E01026041,695,605
E01026051,607,637
E01026052,744,752
E01026053,1038,1004
E01026054,916,1245
E01026057,954,966
E01026064,727,728
E01026065,961,855
E01026066,996,896
E01026067,980,930
E01026071,1068,1060
E01026075,1089,1034
E01026082,1157,1113
E01026105,1112,1084
E01026118,861,826
E01026119,594,570
E01026120,768,679
E01026121,1274,1195
E01026122,907,983
E01026123,1184,1107
E01026124,750,777
E01026125,559,1005
E01026126,717,961
E01026127,709,677
E01026128,1356,1290
E01026129,943,828
E01026130,680,648
E01026131,716,673
E01026132,1467,1289
E01026133,1721,1710
E01026134,781,752
E01026135,820,837
E01026136,729,705
E01026137,631,594
E01026138,742,737
E01026139,624,556
E01026140,656,604
E01026141,776,714
E01026142,637,632
E01026143,1151,1062
E01026144,721,782
E01026145,783,745
E01026146,1063,913
E01026147,1161,1140
E01026148,924,843
E01026149,848,783
E01026150,751,713
E01026151,950,892
E01026152,821,722
E01026153,1271,1200
E01026154,727,681
E01026155,838,773
E01026156,671,592
E01026157,718,635
E01026158,775,693
E01026159,796,695
E01026160,710,642
E01026161,721,661
E01026162,757,728
E01026163,656,706
E01026164,814,646
E01026165,738,638
E01026166,649,570
E01026167,793,724
E01026168,764,658
E01026169,867,761
E01026170,762,687
E01026171,763,679
E01026172,715,708
E01026173,790,772
E01026174,718,678
E01026175,911,912
E01026176,819,853
E01026177,950,934
E01026178,797,873
E01026179,620,711
E01026180,727,737
E01026182,733,692
E01026183,1319,1240
E01026184,807,1065
E01026185,948,852
E01026186,799,757
E01026187,974,958
E01026188,1130,1038
E01026189,917,837
E01026190,788,703
E01026191,862,827
E01026192,608,588
E01026193,716,723
E01026194,1004,883
E01026195,988,942
E01026196,783,731
E01026197,691,681
E01026198,665,790
E01026199,1195,1115
E01026200,790,776
E01026201,1021,979
E01026202,922,865
E01026203,906,863
E01026204,835,830
E01026205,771,690
E01026206,978,914
E01026207,593,623
E01026208,836,793
E01026209,1109,1001
E01026210,1164,1097
E01026211,974,949
E01026212,813,765
E01026213,888,805
E01026214,606,551
E01026215,594,509
E01026218,587,563
E01026219,614,607
E01026220,1186,1107
E01026221,1189,1135
E01026222,947,880
E01026223,1063,1026
E01026224,900,821
E01026225,812,794
E01026226,965,894
E01026227,714,678
E01026228,760,729
E01026229,781,762
E01026230,622,609
E01026231,1328,1301
E01026232,1189,1029
E01026233,906,811
E01026234,1393,1307
E01026235,837,757
E01026236,592,566
E01026237,589,518
E01026238,698,645
E01026291,998,954
E01026292,714,708
E01026293,1030,1027
E01026294,834,820
E01026309,812,755
E01026310,624,611
E01026313,789,747
E01026314,664,630
E01026320,935,848
E01026321,683,623
E01026322,567,537
E01026323,938,904
E01026324,1142,1100
E01026325,792,723
E01026326,801,741
E01026327,711,625
E01026328,795,664
E01026329,969,918
E01026340,1130,1070
E01026345,825,751
E01026352,640,620
E01026353,873,732
E01026354,612,579
E01026366,1085,972
E01026369,590,506
E01026370,1078,1014
E01026371,614,619
E01026372,1257,1207
E01026373,1051,1035
E01026393,753,675
E01026394,976,889
E01026395,760,657
E01026396,655,574
E01026397,1175,1183
E01026398,762,727
E01026400,853,866
E01026404,1131,1091
E01026405,719,661
E01026406,658,610
E01026412,883,787
E01026413,1166,1082
E01032988,712,677
E01032989,696,662
E01032990,1199,1147
E01032991,728,705
E01032992,678,669
E01032993,736,697
E01032994,668,627
