geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00074503,67,2,23,52,0
E00074504,125,3,62,2,0
E00074505,105,3,22,11,0
E00074506,96,2,29,33,0
E00074507,119,1,7,4,0
E00074508,43,3,16,62,0
E00074509,122,2,23,9,13
E00074510,55,2,12,61,2
E00074511,62,3,40,32,1
E00074512,109,0,17,1,0
E00074513,119,1,10,0,1
E00074514,91,1,36,18,6
E00074515,120,0,11,5,0
E00074516,55,3,6,75,1
E00074517,65,1,21,41,1
E00074518,81,3,15,17,0
E00074519,100,1,16,1,0
E00074520,117,0,11,3,0
E00074521,109,0,16,1,0
E00074522,108,5,27,0,0
E00074523,100,1,29,7,0
E00074524,96,0,24,0,0
E00074525,73,3,36,32,0
E00074526,89,0,24,5,0
E00074527,78,2,44,1,0
E00074528,74,2,63,5,0
E00074529,81,2,13,1,0
E00074530,76,1,40,12,0
E00074531,99,0,23,16,0
E00074532,93,3,31,11,1
E00074533,80,1,27,1,0
E00074534,87,0,13,17,3
E00074535,95,0,27,1,0
E00074536,88,2,8,18,0
E00074537,112,0,12,3,1
E00074538,121,0,7,1,1
E00074539,113,0,10,0,0
E00074540,100,0,17,11,3
E00074541,114,0,19,1,0
E00074542,108,0,13,3,0
E00074543,84,2,41,4,1
E00074544,79,4,43,0,1
E00074545,107,2,10,0,1
E00074546,98,3,20,2,0
E00074547,115,0,12,2,0
E00074548,105,0,18,7,0
E00074549,116,1,5,0,1
E00074550,124,0,6,0,0
E00074551,116,2,1,0,1
E00074552,109,1,7,0,1
E00074553,109,1,5,0,0
E00074554,95,1,21,1,1
E00074555,84,0,35,0,0
E00074556,110,0,20,2,0
E00074557,111,0,15,0,0
E00074558,131,2,9,1,0
E00074559,108,0,9,4,1
E00074560,97,1,18,11,1
E00074561,116,0,5,1,0
E00074562,56,2,6,45,2
E00074563,100,0,7,0,1
E00074564,115,1,9,0,0
E00074565,97,1,23,1,0
E00074566,110,0,7,3,0
E00074567,124,0,4,0,1
E00074568,97,0,16,1,0
E00074569,94,1,28,2,2
E00074570,112,0,14,0,1
E00074571,93,1,28,0,0
E00074572,73,0,31,12,1
E00074573,98,0,17,3,2
E00074574,96,0,25,0,2
E00074575,39,2,17,52,0
E00074605,117,0,17,0,1
E00075064,155,4,27,2,0
W00007025,128,0,3,3,0
W00007027,99,2,13,12,0
W00007038,111,1,13,1,1
W00007041,25,0,0,100,0
W00007042,96,1,19,2,0
W00007043,87,1,11,11,0
W00007044,81,0,4,33,1
W00007046,119,1,11,2,0
W00007047,24,1,8,82,0
W00007048,106,1,5,12,2
W00007096,56,3,12,66,0
W00007099,32,1,8,66,0
W00007100,92,1,19,42,1
W00007361,67,1,21,34,1
W00007362,71,0,8,49,0
W00007363,111,1,16,1,0
W00007364,113,0,7,1,2
W00007365,71,0,8,39,1
W00007366,96,1,11,30,0
W00007367,82,2,12,35,0
W00007368,101,1,9,13,0
W00007369,103,2,6,3,1
W00007370,131,0,16,49,3
W00007371,56,0,13,53,0
W00007372,87,1,14,31,0
W00007373,104,0,8,5,0
W00007374,69,1,7,38,0
W00007375,97,0,10,21,0
W00007376,117,0,11,4,1
W00007377,62,2,18,26,0
W00007378,106,4,1,9,0
W00007379,118,0,5,11,12
W00007380,106,0,9,11,0
W00007381,70,2,23,68,2
W00007382,116,1,27,1,1
W00007383,96,3,9,26,0
W00007384,117,1,14,0,0
W00007385,81,3,67,3,0
W00007386,45,0,29,47,0
W00007387,82,3,16,18,0
W00007388,54,1,6,61,0
W00007389,93,2,14,10,1
W00007390,91,0,11,26,0
W00007391,86,0,6,20,0
W00007392,100,1,12,11,0
W00007393,106,2,15,21,0
W00007394,93,1,25,18,0
W00007395,106,3,8,17,0
W00007396,94,3,13,43,0
W00007397,23,4,4,78,0
W00007398,103,0,12,2,0
W00007399,113,0,43,2,0
W00007425,154,6,11,0,0
W00007426,116,2,6,3,0
W00007479,107,1,24,22,0
W00007480,86,1,10,28,0
W00007481,115,2,15,12,0
W00008185,99,0,1,14,0
W00008186,93,2,4,20,0
W00008187,110,3,9,1,0
W00008188,67,4,12,2,0
W00008189,94,0,26,2,0
W00008190,117,0,10,3,0
W00008191,113,2,9,4,0
W00008192,123,0,4,3,0
W00008193,98,1,19,2,1
W00008194,104,0,6,0,0
W00008195,32,3,11,68,0
W00008196,124,0,8,1,0
W00008197,110,0,4,8,0
W00008198,81,0,21,3,6
W00008199,105,1,24,2,1
W00008285,122,1,14,9,0
W00008287,119,1,8,0,0
W00008328,6,6,5,112,0
W00008329,84,3,37,1,0
W00008330,53,4,30,30,0
W00008331,72,3,31,17,1
