geocode,all
E00039212,40.2
E00039223,10.73
E00039224,61.02
E00039229,9.87
E00039231,68.5
E00039747,23.69
E00039748,6.16
E00039749,22.67
E00039750,121.84
E00039751,34.88
E00039752,47.62
E00039753,39.69
E00039754,56.14
E00039755,148.53
E00039756,66.96
E00039757,68.75
E00039758,44.75
E00039759,35.29
E00039760,81.17
E00039761,26.14
E00039762,43.76
E00039763,68.33
E00039764,95.97
E00039765,76.26
E00039766,108.64
E00039767,32.45
E00039768,67.31
E00039769,16.9
E00039770,103.03
E00039771,78.73
E00039772,65.41
E00039773,12.42
E00039774,34.86
E00039775,25.48
E00039776,111.45
E00039777,8.85
E00039778,3.77
E00039779,57.27
E00039780,15.48
E00039781,53.94
E00039782,42.29
E00039783,29.98
E00039784,77.14
E00039785,41.82
E00039786,62.26
E00039787,92.53
E00039788,18.22
E00039789,76.59
E00039791,92.02
E00039792,107.17
E00039793,55.99
E00039794,91.67
E00039795,68.25
E00039796,69.41
E00039797,68.16
E00039798,8.06
E00039799,44.07
E00039851,30.78
E00039852,39.32
E00039853,48.03
E00039854,112.5
E00039856,29.71
E00039858,89.69
E00039859,136.47
E00039860,80.53
E00039861,24.98
E00039862,77.24
E00039863,44.19
E00039864,75.8
E00039865,57.06
E00039866,100.52
E00039867,95.53
E00039868,51.47
E00039869,88.0
E00039870,186.45
E00039871,12.9
E00039872,22.2
E00039873,55.72
E00039876,25.73
E00039877,6.53
E00039878,56.09
E00039879,51.45
E00039880,12.59
E00039881,79.07
E00039882,48.65
E00039883,32.2
E00039884,80.91
E00039885,85.65
E00039886,41.9
E00039887,76.69
E00039888,55.07
E00039889,104.55
E00039890,185.29
E00039891,45.51
E00039892,19.62
E00039893,52.07
E00039894,108.65
E00039895,69.22
E00039896,61.14
E00039898,5.45
E00039906,402.17
E00039943,67.13
E00039944,156.89
E00039945,9.11
E00039946,544.0
E00040031,68.09
E00040033,51.95
E00040044,19.32
E00040045,2.39
E00040046,86.87
E00040047,132.42
E00040048,55.33
E00040049,114.8
E00040050,71.93
E00040051,3.01
E00040052,101.4
E00040053,77.68
E00040054,54.7
E00040056,76.08
E00040057,186.34
E00040058,63.6
E00040059,37.69
E00040216,107.56
E00040217,47.49
E00040218,192.06
E00040219,69.14
E00040221,34.02
E00040222,80.65
E00040223,28.91
E00040224,55.38
E00040225,100.0
E00040226,72.06
E00040227,60.08
E00040228,34.6
E00040229,36.17
E00040230,67.46
E00040231,40.2
E00040232,44.57
E00040233,66.74
E00040234,23.05
E00040235,61.86
E00040236,210.29
E00040237,178.73
E00040238,202.73
E00040239,57.08
E00040240,95.05
E00040241,83.29
E00040242,237.65
E00040243,43.02
E00040244,85.26
E00040245,168.5
E00040246,94.04
E00040247,18.54
E00040248,102.42
E00040249,122.09
E00040250,242.07
E00040251,73.82
E00040252,202.23
E00040253,100.0
E00040254,29.69
E00040255,103.32
E00040256,83.6
E00040257,72.06
E00040258,69.08
E00040259,64.97
E00040260,36.49
E00040261,114.54
E00040262,86.5
E00040263,70.77
E00040264,66.95
E00040265,76.18
E00040266,91.83
E00040267,54.76
E00040268,91.6
E00040269,60.24
E00040270,100.66
E00040271,58.35
E00040589,25.77
E00040800,69.79
E00040801,69.33
E00040802,61.11
E00040803,91.16
E00040804,31.41
E00040805,66.92
E00040806,29.34
E00040807,46.5
E00040808,72.96
E00040809,32.17
E00040810,89.64
E00040811,67.71
E00040819,60.07
E00040821,37.98
E00040822,18.76
E00040823,39.69
E00040824,65.91
E00040825,75.16
E00040826,59.9
E00040827,54.72
E00040828,68.06
E00040829,69.25
E00040830,62.17
E00040831,61.57
E00040832,60.71
E00040833,58.28
E00040834,38.88
E00040835,56.91
E00040836,52.21
E00040837,66.83
E00040838,62.57
E00040839,66.9
E00040840,61.12
E00040841,37.53
E00040842,66.51
E00040843,58.65
E00040844,49.63
E00040845,72.44
E00040846,65.85
E00040847,63.79
E00040848,48.97
E00040849,69.63
E00040850,102.46
E00040851,62.6
E00040852,45.77
E00040853,11.7
E00040854,59.14
E00040855,57.23
E00040866,95.21
E00040875,8.38
E00040877,82.5
E00040878,94.58
E00040880,91.44
E00040882,113.13
E00040883,114.13
E00040886,66.83
E00040887,81.18
E00040888,143.01
E00040889,71.17
E00040891,22.15
E00040894,135.67
E00040897,132.39
E00040900,125.28
E00040904,133.82
E00040906,129.8
E00040907,70.78
E00040908,189.19
E00040967,70.2
E00040970,67.76
E00040972,88.27
E00040976,38.43
E00040979,32.39
E00040994,47.63
E00040999,68.72
E00041000,52.02
E00041002,49.66
E00041003,70.58
E00041004,10.32
E00041006,36.79
E00041008,28.78
E00041011,44.3
E00041012,19.57
E00041013,7.51
E00041014,56.15
E00041015,13.99
E00041123,37.43
E00041124,62.31
E00041125,64.92
E00041126,57.18
E00041128,55.99
E00041129,36.53
E00041130,50.44
E00041131,54.46
E00041132,57.56
E00041133,57.94
E00041134,65.25
E00041135,52.92
E00041136,69.83
E00041138,48.51
E00041139,45.0
E00041140,47.71
E00041142,31.0
E00041143,14.15
E00041145,22.3
E00041146,62.32
E00041147,59.14
E00041148,52.9
E00041149,45.38
E00041150,58.29
E00041151,55.01
E00041152,34.56
E00041153,62.95
E00041154,62.55
E00041155,20.11
E00041157,44.25
E00041158,18.09
E00041159,75.06
E00041160,19.12
E00041161,44.36
E00041162,15.91
E00041163,76.65
E00041164,28.98
E00041165,51.61
E00041166,38.92
E00041167,58.76
E00041168,65.57
E00041169,93.87
E00041171,76.28
E00041331,51.8
E00041344,65.98
E00041350,24.4
E00041351,164.75
E00041353,61.19
E00041354,64.81
E00172404,78.09
E00172405,53.1
E00172406,90.73
E00172409,57.64
E00172413,1314.29
E00172416,243.56
E00172417,61.36
E00172419,24.33
E00172420,19.32
E00172422,67.03
E00172424,116.6
E00172425,38.62
E00172426,37.36
E00172428,1.86
E00172429,23.87
E00172430,57.44
E00172431,10.95
E00172433,2.21
E00172434,64.66
E00172453,31.44
E00172458,148.24
E00172479,27.71
E00172486,16.7
E00172489,69.41
E00172491,96.25
E00172495,207.95
E00172496,58.68
E00172497,110.17
E00172498,1825.45
E00172509,70.96
E00172510,89.51
E00172513,214.67
E00172514,31.92
E00172515,21.83
E00172532,584.21
E00172533,707.98
E00172534,576.6
E00172545,119.05
E00172546,73.75
