geocode,female,male
E01024633,805,740
E01024634,747,656
E01024635,866,810
E01024642,814,689
E01024643,616,617
E01024644,702,629
E01024645,764,752
E01024646,961,939
E01024647,783,796
E01024648,755,764
E01024649,865,861
E01024653,836,765
E01024654,806,713
E01024655,775,700
E01024656,872,801
E01024662,845,734
E01024663,854,733
E01024667,835,890
E01024668,706,686
E01024669,881,803
E01024670,829,746
E01024671,874,772
E01024675,1137,1010
E01024687,723,722
E01024689,664,589
E01024690,821,682
E01024691,654,618
E01024692,914,728
E01024693,729,643
E01024698,774,692
E01024699,951,902
E01024700,962,842
E01024705,641,630
E01024706,790,733
E01024707,716,645
E01024708,800,732
E01024709,700,636
