geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01000673,18,44,285,46,49,7,2,3,356
E01000699,16,111,240,52,27,10,5,3,299
E01000700,15,52,267,37,44,10,7,1,415
E01000701,11,43,240,30,36,6,4,4,367
E01000702,20,31,244,49,34,11,2,2,407
E01000703,18,46,269,45,59,6,5,4,447
E01000704,8,67,319,36,36,6,3,6,274
E01000705,22,86,222,40,26,11,5,1,277
E01000706,14,39,277,43,34,9,4,2,267
E01000707,27,42,226,48,59,11,4,1,367
E01000708,15,46,302,51,50,8,6,4,324
E01000709,14,31,210,27,34,6,3,0,365
E01000710,16,34,244,41,50,11,3,3,576
E01000711,19,27,242,37,35,7,7,4,677
E01000712,11,38,314,27,69,11,8,5,501
E01000713,17,56,321,51,49,9,4,3,486
E01000714,25,73,287,59,49,3,6,3,655
E01000715,16,49,298,45,59,13,4,2,437
E01000716,13,45,293,41,50,17,6,4,293
E01000717,11,36,321,39,80,4,10,4,458
E01000718,24,72,350,42,44,10,7,3,437
E01000740,22,187,205,63,43,9,9,3,425
E01000741,34,110,177,37,39,8,2,5,456
E01000742,45,117,242,49,60,13,5,0,614
E01000743,17,123,224,66,27,7,6,1,269
E01000744,3,128,214,32,19,7,10,1,172
E01000745,46,119,203,35,48,10,6,2,491
E01000746,32,109,200,67,62,14,7,1,555
E01000770,9,30,215,48,54,11,5,2,284
E01000771,12,48,316,72,49,12,11,9,332
E01000772,13,27,257,23,53,10,9,1,286
E01000796,6,155,183,75,19,2,4,2,206
E01000797,17,43,252,49,56,11,2,2,432
E01000798,9,107,175,80,23,11,4,5,192
E01000799,33,94,274,67,35,13,6,1,379
E01000800,8,147,218,51,27,11,3,2,336
E01000801,11,91,264,59,34,20,8,1,227
E01000802,36,97,220,51,58,13,4,3,461
E01000803,34,77,175,37,56,10,4,0,443
E01000804,17,37,283,48,53,11,2,7,284
E01000805,19,99,232,57,31,8,4,1,337
E01000806,24,166,183,56,25,5,9,3,362
E01000828,13,45,261,59,58,7,2,3,336
E01000994,18,136,296,37,22,5,6,2,194
E01000995,9,191,212,57,23,4,4,2,207
E01000996,8,123,243,43,14,5,4,3,187
E01001083,12,103,325,34,31,7,4,8,218
E01001084,24,126,337,32,61,15,8,8,257
E01001085,6,115,223,35,26,6,5,2,305
E01001086,8,137,309,41,35,13,14,1,295
E01001087,16,173,310,53,44,14,13,6,465
E01001088,20,143,318,28,29,12,3,5,244
E01001089,13,149,227,40,19,7,5,1,315
E01001090,20,193,310,60,30,8,6,6,423
E01001091,16,110,319,30,44,6,8,6,238
E01001137,36,146,237,49,66,12,7,2,359
E01001138,28,95,224,34,56,19,4,3,417
E01001139,16,192,280,33,29,8,6,6,235
E01001140,19,174,261,34,22,17,2,1,341
E01001141,6,120,195,29,33,8,2,2,207
E01001142,17,141,257,32,38,11,2,4,244
E01001143,8,133,263,52,28,8,5,2,312
E01001144,17,157,223,40,32,3,1,3,257
E01001145,7,159,198,56,30,6,8,1,246
E01001146,13,167,284,43,24,14,7,5,199
E01001147,12,173,236,36,19,5,5,4,163
E01001148,10,166,307,43,19,9,3,5,218
E01001149,19,151,263,30,25,9,4,4,237
E01001150,9,154,298,30,34,13,2,1,257
E01001151,4,171,216,41,21,5,4,4,200
E01001152,6,179,250,52,20,7,9,2,241
E01001153,9,187,236,50,28,7,5,1,249
E01001156,24,177,239,30,45,12,3,9,243
E01001157,22,169,360,32,28,8,5,6,194
E01001158,25,186,265,39,29,10,10,5,198
E01001159,17,184,366,35,42,4,4,5,215
E01001160,14,129,433,35,29,13,4,6,226
E01001161,6,172,251,52,22,8,7,2,175
E01001162,28,176,278,36,34,7,4,3,249
E01001163,26,219,361,43,54,17,6,6,269
E01001164,45,146,292,73,65,16,5,1,516
E01001182,8,156,211,57,17,8,0,1,151
E01001638,20,180,173,58,20,8,9,0,404
E01001640,31,165,130,120,36,10,12,3,487
E01001641,34,49,145,98,60,8,14,3,547
E01001642,65,31,132,59,91,8,23,1,594
E01001644,63,118,163,102,59,8,8,4,869
E01002818,31,98,137,229,166,17,28,66,365
E01002819,23,87,97,117,117,22,31,44,316
E01002821,30,68,112,94,119,4,18,15,298
E01002822,11,45,76,105,110,12,7,24,256
E01002823,21,90,88,103,63,14,10,12,213
E01002844,33,125,120,93,106,25,16,25,178
E01002845,25,157,96,86,74,24,8,18,190
E01002858,18,63,54,122,52,7,9,10,228
E01002859,31,92,120,150,127,16,29,45,330
E01002860,32,60,112,114,112,23,16,36,334
E01002861,22,81,87,106,85,23,8,25,301
E01002862,13,120,81,151,45,16,7,11,332
E01002863,30,75,103,150,134,19,18,49,233
E01002899,40,111,102,100,83,15,22,22,237
E01002900,34,83,144,107,165,8,14,28,217
E01002901,21,49,76,101,80,8,5,17,132
E01002902,32,108,118,117,118,21,9,55,405
E01002903,42,81,137,98,131,13,14,39,268
E01002914,25,86,100,162,113,14,15,27,287
E01003013,55,154,46,419,41,3,10,4,355
E01003014,53,147,60,231,43,9,4,0,250
E01003015,60,199,79,177,48,6,7,2,166
E01003016,21,100,68,153,35,3,4,5,183
E01003017,64,180,87,256,55,11,6,13,286
E01003018,203,221,117,74,73,18,9,2,722
E01003019,155,187,124,68,64,25,8,5,814
E01003020,127,197,77,74,47,12,5,3,537
E01003021,58,180,97,81,28,4,11,2,297
E01003022,115,185,123,58,53,10,5,2,519
