geocode,female,male
E00043747,173,156
E00043750,151,136
E00043752,167,156
E00043757,150,147
E00043768,182,154
E00043770,171,143
E00043771,190,166
E00043772,157,143
E00043773,120,106
E00043779,150,159
E00043780,90,103
E00043784,146,123
E00043785,146,127
E00043787,139,148
E00043788,150,147
E00043789,91,86
E00043790,205,174
E00043791,159,118
E00043792,141,106
E00043793,142,99
E00043794,115,113
E00043796,151,131
E00043827,127,133
E00043828,168,162
E00043830,168,155
E00043833,121,110
E00043834,156,129
E00043843,170,191
E00043846,139,136
E00043847,171,153
E00043848,140,143
E00043849,184,158
E00043850,148,134
E00043851,138,122
E00044089,165,135
E00044090,127,115
E00044091,152,144
E00044092,147,142
E00044093,164,148
E00044094,162,162
E00044095,127,118
E00044096,125,124
E00044097,121,113
E00044098,145,130
E00044099,129,125
E00044100,151,132
E00044101,161,124
E00044102,124,87
E00044103,95,83
E00044104,121,117
E00044105,115,104
E00044106,162,141
E00044108,62,73
E00044109,132,103
E00044110,160,153
E00044111,90,78
E00044112,168,151
E00044113,178,168
E00044176,89,78
E00044178,143,128
E00044179,66,93
E00044180,103,135
E00044181,143,106
E00044182,125,132
E00044183,144,124
E00044184,229,254
E00044187,130,119
E00044188,156,107
E00044190,139,159
E00044193,153,148
E00044194,124,144
E00044195,59,68
E00044196,167,172
E00044198,151,161
E00044199,127,120
E00044201,183,203
E00044202,171,142
E00044204,152,159
E00044205,309,307
E00044206,201,179
E00044207,147,126
E00044208,161,185
E00044209,162,156
E00044210,179,136
E00044211,136,122
E00044212,147,153
E00044213,189,183
E00044214,154,143
E00044216,124,112
E00044217,140,126
E00044218,165,162
E00044219,156,156
E00044220,158,150
E00044221,90,86
E00044222,160,145
E00044224,160,152
E00044226,178,153
E00044227,168,152
E00044228,130,108
E00044230,89,115
E00044231,115,95
E00044232,164,147
E00044233,184,135
E00044234,160,130
E00044235,93,95
E00044236,193,206
E00044237,115,129
E00044238,145,158
E00044239,147,130
E00044240,151,154
E00044241,147,153
E00044283,120,106
E00044284,137,125
E00044285,160,146
E00044286,168,156
E00044287,151,138
E00044288,147,140
E00044289,130,112
E00044290,117,117
E00044291,164,128
E00044292,122,105
E00044293,126,112
E00044294,171,169
E00044295,128,90
E00044296,177,171
E00044297,181,151
E00044298,136,132
E00044299,149,138
E00044300,177,168
E00044301,187,177
E00044302,196,177
E00044303,151,132
E00044304,161,148
E00044305,178,157
E00044306,151,128
E00044307,163,143
E00044308,160,153
E00044309,170,154
E00044310,124,117
E00044311,138,126
E00044312,157,131
E00044313,142,147
E00044314,132,135
E00044315,172,157
E00044316,200,160
E00044350,109,128
E00044351,124,117
E00044352,139,157
E00044353,166,141
E00044354,140,124
E00044355,231,261
E00044356,178,185
E00044357,120,101
E00044358,176,168
E00044359,102,101
E00044360,147,167
E00044361,150,153
E00044362,161,123
E00044363,158,147
E00044364,162,141
E00044365,187,165
E00044366,171,163
E00044367,166,171
E00044368,156,132
E00044369,110,129
E00044370,167,167
E00044371,179,162
E00044372,135,138
E00044373,139,126
E00044374,136,132
E00044375,97,97
E00044376,83,81
E00044377,152,146
E00044378,105,112
E00044379,174,167
E00044381,92,83
E00044382,119,156
E00044383,235,252
E00044384,71,110
E00044498,152,147
E00044499,197,178
E00044500,166,154
E00044501,152,132
E00044502,205,216
E00044511,125,118
E00044516,166,144
E00044517,156,152
E00044518,139,138
E00044519,188,179
E00044520,141,121
E00044521,147,123
E00044522,158,131
E00044523,177,144
E00044524,148,150
E00044525,167,108
E00044526,128,119
E00044527,127,124
E00044528,168,160
E00044529,129,107
E00044530,175,160
E00044531,136,156
E00044532,127,127
E00044533,210,185
E00044534,117,106
E00044535,116,109
E00044536,190,145
E00044537,211,157
E00044538,178,132
E00044539,185,166
E00044540,168,144
E00044541,165,163
E00044578,158,170
E00044579,158,155
E00044580,153,146
E00044581,182,173
E00044582,152,145
E00044583,146,135
E00044584,168,149
E00044585,190,155
E00044586,301,301
E00044587,157,146
E00044588,155,158
E00044589,134,99
E00044590,139,164
E00044591,148,128
E00044592,160,158
E00044593,159,115
E00044594,182,170
E00044595,165,160
E00044596,149,142
E00044597,165,145
E00044598,171,173
E00044599,120,146
E00044600,127,138
E00044601,166,165
E00044602,132,110
E00044603,153,161
E00044604,157,124
E00044605,144,143
E00044606,156,148
E00044607,145,126
E00044608,141,127
E00044610,153,174
E00044611,144,136
E00044612,162,151
E00044613,102,107
E00044614,175,158
E00044615,161,126
E00044616,136,134
E00044617,153,142
E00044618,143,162
E00044619,141,162
E00044620,146,133
E00044621,117,114
E00044622,106,92
E00044623,147,130
E00044624,155,146
E00044625,130,127
E00044626,161,170
E00044627,128,152
E00044628,162,146
E00044629,156,171
E00044630,119,116
E00044631,141,144
E00044632,160,228
E00044633,154,146
E00044634,133,179
E00044635,84,94
E00044636,152,133
E00044637,185,184
E00044638,140,142
E00044639,123,131
E00044640,89,56
E00044641,164,158
E00044642,118,157
E00044644,158,144
E00044645,131,122
E00044646,263,221
E00044647,144,145
E00044648,167,135
E00044695,171,137
E00044696,169,158
E00044697,132,75
E00044698,83,79
E00044699,134,107
E00044701,134,128
E00044702,133,116
E00044705,126,140
E00044706,156,143
E00044710,130,162
E00044712,195,181
E00044714,149,143
E00044715,169,167
E00044716,232,183
E00044717,125,122
E00044720,152,145
E00044721,148,155
E00044728,183,162
E00044734,147,112
E00044773,130,112
E00044787,105,94
E00044788,180,187
E00044795,61,63
E00044797,126,130
E00044833,242,244
E00044835,143,276
E00044836,76,104
E00044837,110,117
E00044838,170,192
E00044839,184,164
E00044841,125,153
E00044842,157,132
E00044843,149,265
E00044844,164,212
E00044845,170,160
E00044847,169,227
E00044849,140,206
E00044850,166,162
E00044851,171,172
E00044852,195,238
E00044853,120,139
E00044854,167,168
E00044855,163,117
E00044856,208,259
E00044857,124,119
E00044858,197,199
E00044859,151,158
E00044860,203,188
E00044861,77,127
E00044862,150,164
E00044863,155,201
E00044864,155,120
E00044865,178,168
E00044866,93,110
E00105244,178,191
E00105245,155,108
E00105246,162,192
E00105247,232,213
E00105248,118,162
E00105249,158,163
E00105250,196,197
E00105251,137,166
E00105252,164,156
E00105253,129,140
E00105254,219,200
E00105255,130,135
E00105256,131,128
E00105257,180,161
E00105258,192,173
E00105259,134,132
E00105260,269,257
E00105274,146,157
E00105275,212,208
E00105276,125,114
E00105277,147,138
E00105278,163,137
E00105279,201,158
E00105280,153,134
E00105281,110,110
E00105282,174,178
E00105283,135,105
E00105284,178,162
E00105285,106,97
E00105286,188,171
E00105287,130,103
E00105289,107,79
E00105290,132,114
E00105292,161,145
E00105293,213,180
E00105294,135,141
E00105295,147,166
E00105296,171,169
E00105297,137,146
E00105298,101,118
E00105299,239,222
E00105300,145,154
E00105301,146,130
E00105302,113,116
E00105303,231,214
E00105304,93,136
E00105305,160,159
E00105306,91,79
E00105307,167,99
E00105308,128,124
E00105309,137,115
E00105310,117,123
E00105311,146,148
E00105312,72,66
E00105313,144,133
E00105314,109,112
E00105315,146,155
E00105316,186,176
E00105317,164,174
E00105318,244,256
E00105322,150,166
E00105323,117,135
E00105326,133,124
E00105327,194,181
E00105375,92,92
E00105376,90,106
E00105409,154,145
E00105410,150,147
E00105411,166,135
E00105412,242,284
E00105413,205,227
E00105414,166,154
E00105415,155,191
E00105417,136,134
E00105418,148,142
E00105419,154,157
E00105420,117,102
E00105421,177,129
E00105423,172,130
E00105424,152,170
E00105425,159,149
E00105426,122,106
E00105427,169,139
E00105428,170,134
E00105429,153,134
E00105430,144,134
E00105431,148,145
E00105432,159,129
E00105451,155,157
E00105452,127,119
E00105453,149,143
E00105454,115,113
E00105455,137,144
E00105456,155,175
E00105457,150,142
E00105458,131,150
E00105459,174,137
E00105460,162,131
E00105461,131,132
E00105462,149,141
E00105463,143,115
E00105464,145,121
E00105465,136,141
E00105466,164,153
E00105467,137,116
E00105468,188,153
E00105469,179,158
E00105470,136,122
E00105472,159,176
E00105473,123,108
E00105474,160,176
E00105475,158,141
E00105476,149,151
E00105477,162,166
E00105478,161,152
E00105479,140,133
E00105480,174,150
E00105481,155,162
E00105482,146,149
E00105483,139,158
E00105484,178,184
E00170199,79,106
E00170200,192,169
E00170201,76,85
E00170202,70,179
E00170203,106,196
E00170212,177,177
E00170213,146,131
E00170214,178,170
E00170218,118,168
E00170219,131,137
E00170222,70,78
E00170223,70,114
E00170224,94,157
E00170226,122,133
E00170227,97,126
E00170229,68,95
E00170230,248,260
E00170232,89,101
E00170234,57,125
E00170235,185,184
E00170236,145,132
E00170237,111,102
E00170238,96,74
E00170242,244,231
E00170247,158,154
E00171774,126,137
E00171778,131,160
E00171780,154,140
E00171781,133,115
E00171783,157,156
E00171785,119,124
E00171786,190,150
E00171788,162,171
E00171789,145,160
E00171791,114,106
E00171792,138,127
