geocode,all
E00084738,41.0
E00084739,43.0
E00084740,43.0
E00084742,49.0
E00084744,45.0
E00084749,40.0
E00084750,52.0
E00084754,42.0
E00084755,42.0
E00084759,42.0
E00084761,50.0
E00084762,47.0
E00084767,44.0
E00084773,46.0
E00084774,53.0
E00084775,51.0
E00084776,45.0
E00084777,47.0
E00084779,47.0
E00087848,41.0
E00087849,38.0
E00087850,38.0
E00087851,34.0
E00087852,47.0
E00087853,41.0
E00087854,38.0
E00087855,47.0
E00087856,44.0
E00087857,39.0
E00087859,25.0
E00087860,39.0
E00087862,27.0
E00087863,38.0
E00087920,47.0
E00087921,50.0
E00087922,49.0
E00087923,45.0
E00087924,41.0
E00087925,49.0
E00087926,49.0
E00087927,42.0
E00087928,42.0
E00087953,34.0
E00087954,45.0
E00087955,39.0
E00087956,40.0
E00087957,35.0
E00087958,34.0
E00087959,38.0
E00087960,45.0
E00087962,46.0
E00087963,45.0
E00087964,41.0
E00087965,46.0
E00088132,39.0
E00088133,45.0
E00088134,41.0
E00088135,52.0
E00088136,48.0
E00088137,51.0
E00088138,50.0
E00088139,44.0
E00088140,49.0
E00088141,39.0
E00088142,38.0
E00088143,54.0
E00088144,48.0
E00088145,56.0
E00088146,44.0
E00088147,31.0
E00088148,40.0
E00088149,45.0
E00088150,52.0
E00088151,41.0
E00088152,48.0
E00088153,46.0
E00088154,52.0
E00088155,61.0
E00088156,36.0
E00088157,41.0
E00088158,42.0
E00088159,50.0
E00088161,45.0
E00088162,51.0
E00088163,45.0
E00088164,38.0
E00088165,47.0
E00088166,47.0
E00088167,40.0
E00088168,50.0
E00088169,38.0
E00088171,41.0
E00088172,41.0
E00088173,42.0
E00088174,50.0
E00088175,48.0
E00088176,50.0
E00088177,51.0
E00088178,39.0
E00088179,53.0
E00088181,49.0
E00088182,47.0
E00088183,38.0
E00088184,51.0
E00088185,51.0
E00088186,45.0
E00088187,46.0
E00088188,47.0
E00088189,57.0
E00088190,49.0
E00088191,55.0
E00088192,59.0
E00088193,48.0
E00088194,50.0
E00088195,43.0
E00088196,30.0
E00088197,35.0
E00088198,44.0
E00088199,30.0
E00088201,28.0
E00088202,41.0
E00088203,30.0
E00088204,40.0
E00088205,46.0
E00088206,40.0
E00088207,35.0
E00088208,39.0
E00088209,41.0
E00088210,30.0
E00088211,43.0
E00088212,38.0
E00088213,28.0
E00088214,42.0
E00088215,43.0
E00088216,36.0
E00088217,31.0
E00088218,28.0
E00088219,37.0
E00088220,42.0
E00088221,36.0
E00088222,28.0
E00088223,43.0
E00088225,33.0
E00088226,38.0
E00088227,31.0
E00088228,32.0
E00088229,35.0
E00088230,31.0
E00088231,28.0
E00088232,44.0
E00088233,36.0
E00088234,48.0
E00088235,27.0
E00088236,30.0
E00088237,36.0
E00088238,30.0
E00088239,29.0
E00088240,31.0
E00088242,28.0
E00088243,29.0
E00088244,29.0
E00088245,27.0
E00088246,32.0
E00088247,28.0
E00088248,26.0
E00088249,39.0
E00088250,46.0
E00088252,45.0
E00088253,50.0
E00088254,40.0
E00088255,39.0
E00088256,40.0
E00088257,60.0
E00088258,34.0
E00088259,47.0
E00088260,48.0
E00088261,43.0
E00088262,36.0
E00088263,35.0
E00088264,46.0
E00088265,50.0
E00088266,48.0
E00088267,39.0
E00088268,55.0
E00088269,40.0
E00088270,48.0
E00088271,53.0
E00088272,39.0
E00088273,51.0
E00088274,39.0
E00088275,30.0
E00088276,34.0
E00088277,48.0
E00088278,46.0
E00088279,35.0
E00088280,55.0
E00088281,54.0
E00088282,31.0
E00088283,18.0
E00088285,39.0
E00088286,50.0
E00088287,39.0
E00088288,33.0
E00088289,33.0
E00088290,31.0
E00088291,31.0
E00088292,37.0
E00088293,21.0
E00088294,41.0
E00088295,27.0
E00088296,30.0
E00088297,36.0
E00088298,49.0
E00088299,55.0
E00088300,32.0
E00088301,30.0
E00088302,46.0
E00088303,27.0
E00088304,37.0
E00088305,30.0
E00088306,40.0
E00088307,57.0
E00088308,32.0
E00088309,52.0
E00088310,32.0
E00088311,42.0
E00088312,40.0
E00088313,42.0
E00088314,38.0
E00088315,40.0
E00088316,29.0
E00088317,36.0
E00088318,35.0
E00088319,30.0
E00088320,33.0
E00088321,47.0
E00088322,28.0
E00088324,45.0
E00088325,48.0
E00088326,51.0
E00088328,38.0
E00088330,34.0
E00088331,45.0
E00088333,54.0
E00088334,54.0
E00088336,61.0
E00088337,47.0
E00088338,49.0
E00088340,49.0
E00088341,53.0
E00088342,70.0
E00088343,37.0
E00088344,42.0
E00088345,72.0
E00088346,34.0
E00088347,48.0
E00088348,30.0
E00088349,29.0
E00088350,35.0
E00088351,62.0
E00088352,28.0
E00088353,39.0
E00088354,32.0
E00088355,38.0
E00088356,35.0
E00088357,39.0
E00088358,44.0
E00088359,42.0
E00088360,40.0
E00088361,30.0
E00088362,27.0
E00088363,34.0
E00088364,31.0
E00088365,28.0
E00088366,32.0
E00088367,31.0
E00088368,31.0
E00088369,30.0
E00088370,64.0
E00088371,28.0
E00088372,70.0
E00088373,47.0
E00088374,38.0
E00088375,42.0
E00088376,46.0
E00088377,49.0
E00088378,42.0
E00088380,41.0
E00088382,31.0
E00088383,37.0
E00088384,44.0
E00088385,37.0
E00088386,45.0
E00088387,36.0
E00088388,33.0
E00088389,42.0
E00088390,33.0
E00088391,50.0
E00088392,35.0
E00088393,32.0
E00088394,28.0
E00088395,39.0
E00088396,55.0
E00088397,29.0
E00088398,34.0
E00088399,38.0
E00088400,41.0
E00088401,34.0
E00088402,28.0
E00088403,22.0
E00088404,48.0
E00088405,39.0
E00088406,39.0
E00088407,42.0
E00088408,42.0
E00088409,44.0
E00088410,34.0
E00088411,43.0
E00088412,37.0
E00088413,32.0
E00088414,39.0
E00088415,48.0
E00088416,47.0
E00088417,39.0
E00088418,40.0
E00088419,38.0
E00088420,35.0
E00088421,38.0
E00088422,35.0
E00088423,35.0
E00088424,35.0
E00088425,39.0
E00088426,41.0
E00088427,33.0
E00088428,38.0
E00088429,47.0
E00088430,45.0
E00088431,36.0
E00088432,43.0
E00088433,37.0
E00088434,36.0
E00088435,38.0
E00088436,33.0
E00088437,42.0
E00088438,31.0
E00088439,33.0
E00088440,36.0
E00088441,29.0
E00088442,64.0
E00088443,59.0
E00088444,36.0
E00088445,28.0
E00088446,25.0
E00088447,29.0
E00088448,28.0
E00088449,33.0
E00088450,30.0
E00088451,34.0
E00088452,33.0
E00088453,29.0
E00088454,31.0
E00088455,37.0
