geocode,employee,inactive,self-employed,student,unemployed
E00088611,87,38,13,2,8
E00088612,138,58,28,14,10
E00088613,239,82,28,4,17
E00088614,88,52,12,1,7
E00088615,113,68,14,7,23
E00088616,205,72,36,11,11
E00088617,120,46,21,3,2
E00088618,206,69,44,8,6
E00088619,110,44,17,2,9
E00088620,134,45,18,3,6
E00088621,88,30,11,2,2
E00088622,75,49,11,1,14
E00088623,158,34,36,2,10
E00088624,129,33,24,5,14
E00088625,86,71,13,6,7
E00088626,188,67,35,4,8
E00088627,148,56,27,9,6
E00088663,136,61,21,12,8
E00088664,159,63,21,10,11
E00088665,130,60,19,8,8
E00088666,222,87,63,5,8
E00088668,90,98,31,5,10
E00088669,129,81,48,9,5
E00088670,132,57,32,10,6
E00088673,100,59,15,8,5
E00088674,120,76,18,6,21
E00088675,122,83,30,14,8
E00088679,148,45,29,7,4
E00088680,85,47,6,1,8
E00088682,126,41,27,4,8
E00088688,145,53,18,10,15
E00088690,132,65,15,4,19
E00088692,98,49,16,1,9
E00088693,147,58,26,8,24
E00088694,104,78,36,4,3
E00088695,104,66,48,6,3
E00088696,165,72,46,7,9
E00088697,102,34,27,0,8
E00088698,113,71,28,8,8
E00088699,59,26,29,6,3
E00088700,90,60,28,8,9
E00088701,115,62,27,4,11
E00088702,118,69,24,8,3
E00088704,125,49,19,4,11
E00088705,133,47,22,6,5
E00088706,143,50,19,3,12
E00088707,184,66,29,6,15
E00088708,154,29,19,4,2
E00088709,154,68,30,14,10
E00088710,160,43,21,7,5
E00088711,110,66,16,5,3
E00088712,131,48,25,7,9
E00088713,136,50,15,5,5
E00088714,102,71,15,4,7
E00088715,138,61,30,5,5
E00088717,194,52,34,7,16
E00088718,203,56,33,13,5
E00088719,94,73,8,5,16
E00088720,130,53,22,6,8
E00088723,125,64,33,5,8
E00088725,195,60,46,6,1
E00088726,192,76,30,1,15
E00088734,153,42,34,6,8
E00088738,122,46,38,10,11
E00088739,224,53,39,8,16
E00088741,113,57,18,8,18
E00088777,92,74,42,3,6
E00088778,113,97,34,5,2
E00088779,76,40,31,2,3
E00088780,145,64,34,4,11
E00088781,61,22,29,0,3
E00088783,33,50,8,0,6
E00088784,242,99,33,10,18
E00088785,165,52,28,6,3
E00088786,112,82,29,9,10
E00088787,109,89,32,10,5
E00088788,146,69,17,3,10
E00088789,88,59,25,6,5
E00088790,103,69,19,1,4
E00088791,98,55,17,4,12
E00088792,132,59,19,2,16
E00088793,195,50,35,3,10
E00088794,211,57,34,5,9
E00088795,152,47,37,5,5
E00088796,149,51,19,9,15
E00088797,112,76,28,4,5
E00088798,87,65,11,7,7
E00088816,121,48,22,6,7
E00088817,169,62,21,3,4
E00088818,85,67,16,6,9
E00088819,140,63,17,9,6
E00088820,101,39,12,7,7
E00088821,109,56,10,6,14
E00088822,95,52,14,5,11
E00088823,161,73,22,4,13
E00088824,98,47,25,8,17
E00088825,176,59,24,6,7
E00088827,146,67,35,12,6
E00088828,181,59,28,8,15
E00088829,95,60,14,5,15
E00088830,101,62,10,7,10
E00088831,101,75,10,12,21
E00088832,125,41,24,5,3
E00088833,91,67,11,4,14
E00088834,124,52,20,6,14
E00088835,86,54,12,7,12
E00088836,135,56,22,10,17
E00088837,130,81,7,4,17
E00088854,81,61,8,4,3
E00088855,175,46,25,10,7
E00088856,178,55,25,5,7
E00088857,174,36,24,5,14
E00088858,163,56,25,4,9
E00088859,158,71,18,11,16
E00088860,165,25,25,10,5
E00088861,148,59,24,4,5
E00088862,115,61,21,8,5
E00088863,171,41,16,6,10
E00088864,118,73,18,7,25
E00088865,106,70,10,4,18
E00088866,205,53,16,9,22
E00088867,163,59,25,11,5
E00088868,159,85,34,6,9
E00088869,141,60,18,3,7
E00088870,186,62,17,4,9
E00088871,105,84,25,7,10
E00088872,118,82,31,6,2
E00088873,89,73,36,4,1
E00088874,153,68,27,8,7
E00088875,184,89,17,4,16
E00088876,152,80,24,10,18
E00088877,163,54,26,4,14
E00088878,85,62,16,4,9
E00088879,63,64,3,4,12
E00088880,144,56,24,5,10
E00088881,133,56,21,15,14
E00088882,125,64,30,5,10
E00088883,108,60,19,7,5
E00088884,114,49,15,3,3
E00088885,112,93,34,6,3
E00088886,145,73,31,12,6
E00088887,167,56,20,7,6
E00088888,168,85,26,7,4
E00088889,209,72,36,14,11
E00088890,132,76,22,1,8
E00088891,151,42,26,5,4
E00088892,163,32,19,6,5
E00088893,119,64,22,10,8
E00088894,123,43,21,6,5
E00088895,162,79,23,5,9
E00088896,160,44,24,4,13
E00088897,79,16,16,0,5
E00088898,130,62,23,7,4
E00088899,120,82,30,5,4
E00088900,167,77,28,4,7
E00088901,153,62,32,7,8
E00088902,178,54,24,8,7
E00088903,130,73,25,8,5
E00088904,108,65,20,6,3
E00088905,125,41,21,9,7
E00088906,152,50,25,6,6
E00088907,173,45,20,13,4
E00088908,98,83,38,5,4
E00088909,81,49,23,2,5
E00088910,99,60,33,10,4
E00088911,93,61,41,4,7
E00088912,117,65,35,12,5
E00088913,135,100,38,12,7
E00088914,130,69,38,6,4
E00088938,143,73,28,5,6
E00088939,153,64,38,10,18
E00088940,117,55,42,9,4
E00088950,121,35,21,7,6
E00088951,156,73,18,15,8
E00089093,144,58,41,8,1
E00089094,99,25,12,3,5
E00089095,105,39,27,3,5
E00089096,98,32,19,4,4
E00089097,43,24,20,2,1
E00089098,120,39,33,6,7
E00089099,143,51,37,3,8
E00089102,89,54,40,3,3
E00089103,109,61,33,4,6
E00089126,120,69,22,4,6
E00089127,99,60,36,6,2
E00089128,92,80,15,6,5
E00089129,181,78,65,11,2
E00089130,110,38,18,2,5
E00089131,63,44,25,0,1
E00089132,75,45,22,2,9
E00089133,102,75,49,3,4
E00089134,103,71,55,12,4
E00089135,111,36,40,0,3
E00089329,58,40,36,1,2
E00089330,99,41,33,5,4
E00089331,109,47,37,2,5
E00089481,140,92,63,1,5
E00171396,170,23,19,4,5
E00171397,160,37,21,1,8
E00171398,121,59,18,8,7
E00171399,152,48,18,6,8
E00171400,138,26,12,5,1
E00171401,151,27,20,5,11
E00171402,138,21,28,0,3
E00171403,130,37,18,7,11
E00171404,160,33,12,3,3
E00171405,143,42,20,6,8
E00171406,186,26,24,7,7
E00171407,131,23,16,3,5
E00171408,155,33,14,3,9
E00171409,159,34,18,6,9
E00171410,153,44,18,2,5
E00171411,164,33,15,5,8
E00171413,129,37,18,8,21
E00171414,133,51,24,8,15
E00171415,127,70,22,3,11
