geocode,asian,black,mixed,other,white
E01018936,26,2,7,4,1479
E01018937,14,0,10,2,1872
E01018938,8,3,20,3,1641
E01018943,1,4,11,1,2104
E01018951,6,6,14,2,2226
E01018959,8,1,7,4,1425
E01018960,6,0,8,0,1906
E01018961,14,1,20,0,1443
E01018974,3,2,17,1,2547
E01020281,43,0,12,3,1864
E01020283,6,1,7,0,1373
E01020285,11,1,25,0,1972
E01020288,5,1,4,0,1617
E01020289,3,0,4,0,1527
E01020290,4,1,7,2,1702
E01020291,10,0,7,0,1552
E01020292,12,0,6,8,1424
E01020293,8,0,8,2,2193
E01020294,7,6,4,2,1717
E01020295,3,3,15,2,1666
E01020299,6,1,9,0,1793
E01020301,27,0,5,2,1965
E01020302,1,1,7,0,1725
E01020309,7,3,8,0,1661
E01020310,7,1,21,0,2083
W01000775,4,2,8,1,1828
