geocode,bad,fair,good
E00003110,5,26,205
E00003111,7,30,331
E00003112,21,51,238
E00003113,31,50,302
E00003114,20,44,204
E00003115,9,25,175
E00003124,13,36,257
E00003125,14,23,275
E00003146,20,46,512
E00003147,7,24,267
E00003148,14,27,302
E00003149,51,72,261
E00003150,15,38,229
E00003151,17,38,203
E00003152,9,35,235
E00003153,3,23,235
E00003154,7,35,345
E00003155,12,29,331
E00003156,10,46,256
E00003157,6,45,335
E00003158,14,44,347
E00003159,10,24,307
E00003160,10,30,253
E00003161,11,28,240
E00003162,14,29,195
E00003163,6,34,328
E00003164,11,51,328
E00003165,10,32,311
E00003166,8,39,352
E00003167,11,41,329
E00003168,13,47,204
E00003169,20,49,234
E00003170,13,48,144
E00003171,6,26,297
E00003172,12,47,279
E00003173,9,24,323
E00003174,14,38,267
E00003176,17,34,308
E00003177,9,31,249
E00003178,4,32,270
E00003179,8,20,272
E00003180,16,35,278
E00003181,10,44,343
E00003182,8,29,305
E00003183,22,40,291
E00003184,18,41,253
E00003185,11,30,315
E00003186,6,20,233
E00003187,17,26,315
E00003188,12,44,433
E00003189,16,41,333
E00003190,6,27,300
E00003191,14,51,443
E00003192,11,27,238
E00003193,15,31,204
E00003194,15,41,291
E00003195,12,37,272
E00003196,23,57,253
E00003197,23,42,332
E00003198,18,67,315
E00003199,19,41,295
E00003200,12,28,314
E00003201,20,48,207
E00003202,17,35,270
E00003203,11,41,243
E00003204,8,35,370
E00003205,26,42,299
E00003206,22,53,237
E00003207,18,31,275
E00003208,19,41,230
E00003209,19,58,188
E00003210,25,53,211
E00003211,29,49,310
E00003212,24,43,225
E00003213,16,37,240
E00003214,13,37,196
E00003215,17,53,313
E00003216,6,23,267
E00003217,11,30,268
E00003218,8,38,273
E00003219,13,33,247
E00003220,14,29,236
E00003221,10,30,265
E00003222,12,37,262
E00003223,8,44,226
E00003224,5,31,279
E00003225,16,43,221
E00003226,5,31,223
E00003227,8,23,213
E00003228,11,20,254
E00003229,3,38,267
E00003230,8,29,302
E00003231,9,27,177
E00003237,9,29,315
E00003238,9,30,293
E00003239,11,33,330
E00003240,17,47,175
E00003267,8,43,296
E00003268,13,40,365
E00003269,9,20,231
E00003270,20,38,371
E00003271,7,28,248
E00003272,6,29,362
E00003273,7,36,269
E00003275,12,31,162
E00003276,10,23,246
E00003277,6,27,311
E00003278,3,44,327
E00003279,7,26,217
E00003285,13,32,239
E00003286,10,34,291
E00003287,10,39,317
E00003288,13,40,285
E00003289,4,26,297
E00003290,7,24,331
E00003291,9,30,259
E00003292,20,42,134
E00003293,16,46,270
E00003294,15,36,234
E00003295,17,40,272
E00003296,8,30,284
E00003297,10,28,276
E00003298,11,39,289
E00003299,9,22,213
E00003300,16,42,271
E00003301,7,29,297
E00003302,8,33,282
E00003303,5,41,282
