geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00024617,37,2,7,87,0
E00024813,83,2,8,23,0
E00024838,83,3,37,43,0
E00024839,72,0,13,13,0
E00024840,52,0,13,72,0
E00024841,19,5,3,100,0
E00024842,83,3,6,17,0
E00024843,111,4,1,10,0
E00024844,99,0,14,13,0
E00024845,174,0,10,0,0
E00024846,117,1,14,3,1
E00024847,62,1,14,41,0
E00024848,67,0,7,35,0
E00024849,116,0,11,0,0
E00024850,43,1,14,49,0
E00024851,104,0,5,13,0
E00024852,75,1,14,46,1
E00025226,98,0,12,0,1
E00025229,80,0,30,6,0
E00025251,101,2,8,0,0
E00025458,19,4,34,82,0
E00025459,90,0,10,26,0
E00025463,66,6,31,36,0
E00025464,63,2,26,45,1
E00025465,36,0,9,72,0
E00025466,106,4,21,0,0
E00025468,84,2,31,1,2
E00025470,81,3,18,21,0
E00025474,82,0,20,20,0
E00025475,106,1,15,2,0
E00025477,77,0,33,5,0
E00025479,118,3,10,7,1
E00025481,119,1,12,3,0
E00025482,89,3,35,1,0
E00025483,107,0,12,0,0
E00025484,111,0,7,0,1
E00025485,107,1,18,1,0
E00025488,64,1,10,33,0
E00025490,90,1,9,29,1
E00025491,137,1,16,1,0
E00025494,95,1,10,15,0
E00025495,66,6,10,48,0
E00025496,90,3,15,29,1
E00025497,110,1,14,2,0
E00026075,84,0,22,7,0
E00026076,111,0,16,2,1
E00026077,40,1,85,20,0
E00026080,93,0,40,0,1
E00026084,91,0,34,1,0
E00026102,101,0,11,3,0
E00026106,89,0,9,2,0
E00026108,21,0,12,99,0
E00026111,60,0,30,6,0
E00026116,48,0,48,34,0
E00026117,67,1,61,13,3
E00026120,113,2,25,1,0
E00028328,41,2,20,71,0
E00028329,80,0,35,9,3
E00028330,73,1,35,11,0
E00028331,61,0,20,5,11
E00028332,74,1,16,42,1
E00028333,82,0,11,14,0
E00028334,28,4,5,90,0
E00028335,62,0,34,45,0
E00028336,60,1,32,19,2
E00028337,55,1,21,35,8
E00028338,92,2,30,5,0
E00028339,85,5,29,7,0
E00028340,34,0,10,71,0
E00028342,39,7,30,84,0
E00028343,93,1,19,5,0
E00028344,69,2,10,26,1
E00028345,51,3,10,56,11
E00028346,82,0,41,13,0
E00028347,106,4,25,16,0
E00028349,95,1,30,6,1
E00028350,85,1,17,5,18
E00028351,108,1,13,9,1
E00028352,49,1,8,40,0
E00028353,49,3,16,63,1
E00028354,88,3,24,29,1
E00028355,17,2,7,81,0
E00028356,30,2,24,87,0
E00028357,23,5,11,122,2
E00028358,45,2,21,45,0
E00028359,47,2,43,45,0
E00028360,3,2,2,127,0
E00028361,5,3,1,115,1
E00028362,66,3,42,24,1
E00028363,61,2,27,24,0
E00028364,80,2,15,27,0
E00028365,101,0,24,22,1
E00028366,70,5,14,36,0
E00028431,99,1,9,1,0
E00028433,41,3,2,1,0
E00028434,101,1,10,13,0
E00028435,57,3,39,33,0
E00028436,16,4,7,88,0
E00028437,41,2,17,50,0
E00028438,83,1,16,12,0
E00028455,82,2,8,12,0
E00028456,100,3,27,7,0
E00028457,120,1,39,1,0
E00028458,88,0,13,15,0
E00028459,27,4,7,96,0
E00028460,32,3,4,70,0
E00028461,89,1,32,6,0
E00028462,70,1,16,29,0
E00028463,99,0,13,17,0
E00028464,126,3,7,1,0
E00028465,116,1,8,3,0
E00028466,112,1,38,7,0
E00028467,102,0,8,5,0
E00028468,108,0,9,2,0
E00028469,98,0,8,9,0
E00028470,94,3,23,4,1
E00028471,36,3,10,94,0
E00028472,104,0,15,14,1
E00028473,69,2,33,28,1
E00028474,72,1,5,41,0
E00028475,44,0,8,4,0
E00028476,98,3,6,12,10
E00028477,91,1,8,0,2
E00028478,25,1,3,78,0
E00028479,26,9,9,98,0
E00028480,89,2,57,33,0
E00028481,69,1,35,40,0
E00028482,121,3,7,0,0
E00028483,123,4,10,4,0
E00028484,97,1,13,1,0
E00028485,105,0,7,2,0
E00028486,86,0,5,0,1
E00028487,85,2,43,11,0
E00028488,110,1,18,5,1
E00028489,106,1,7,1,0
E00028490,80,0,25,15,8
E00028491,108,1,5,1,0
E00028492,109,3,8,0,0
E00028493,84,0,29,7,0
E00028494,104,1,18,0,0
E00028495,99,0,6,8,1
E00028496,81,1,32,1,1
E00028497,23,4,59,44,0
E00028498,113,2,3,0,0
E00028499,83,5,45,4,0
E00028500,108,3,14,2,0
E00028501,42,2,46,68,0
E00028502,76,3,11,36,0
E00028503,66,1,34,59,0
E00028504,56,3,35,71,1
E00028505,6,10,5,160,0
E00028506,34,3,7,78,0
E00028507,104,2,20,0,0
E00028508,84,2,68,18,0
E00028509,71,3,85,17,2
E00028510,91,1,11,20,0
E00028511,93,2,45,1,1
E00028512,67,0,5,31,0
E00028513,103,2,13,1,0
E00028514,103,1,6,2,0
E00028515,143,2,23,4,0
E00028516,77,0,6,40,0
E00028517,115,1,17,7,0
E00028518,132,4,58,3,1
E00028519,85,0,18,27,1
E00028520,46,2,5,52,0
E00028521,93,0,6,9,0
E00028522,87,1,26,12,0
E00028523,97,1,12,0,1
E00028524,83,0,9,26,6
E00028525,120,0,74,8,0
E00028526,33,1,31,51,0
E00028527,11,4,14,66,1
E00028528,6,6,1,163,1
E00028529,11,10,5,83,0
E00028530,60,1,40,27,9
E00028531,57,3,77,22,0
E00028532,15,6,7,113,0
E00028533,34,1,54,100,0
E00028534,100,1,91,21,0
E00028535,76,0,28,10,0
E00028536,53,8,46,25,3
E00028537,58,6,28,41,1
