geocode,female,male
E00077348,148,131
E00077349,132,136
E00077350,138,131
E00077351,176,150
E00077352,190,173
E00077353,165,159
E00077354,135,131
E00077355,162,141
E00077356,162,129
E00077357,156,174
E00077359,144,141
E00077360,229,219
E00077361,150,167
E00077362,172,157
E00077363,145,141
E00077364,143,181
E00077365,188,184
E00077367,143,145
E00077368,150,134
E00077369,176,145
E00077370,148,129
E00077371,149,143
E00077372,163,134
E00077373,195,196
E00077374,152,140
E00077375,150,145
E00077376,124,123
E00077377,127,112
E00077378,136,131
E00077379,159,157
E00077380,148,135
E00077381,184,150
E00077382,139,134
E00077383,269,249
E00077384,158,185
E00077385,132,120
E00077386,143,127
E00077387,127,138
E00077388,133,116
E00077389,150,162
E00077390,199,175
E00077391,210,189
E00077392,152,132
E00077393,151,121
E00077394,149,124
E00077395,122,108
E00077396,181,134
E00077397,165,144
E00077398,157,123
E00077399,127,118
E00077400,171,161
E00077401,133,140
E00077402,193,172
E00077403,166,160
E00077404,169,131
E00077405,203,203
E00077406,179,161
E00077407,124,128
E00077408,167,149
E00077409,136,143
E00077410,159,156
E00077411,100,82
E00077412,147,131
E00077413,136,139
E00077414,104,96
E00077415,145,154
E00077417,154,131
E00077418,175,139
E00077419,163,144
E00077420,154,133
E00077421,170,177
E00077422,145,151
E00077423,147,125
E00077424,187,169
E00077425,153,153
E00077426,149,156
E00077427,241,220
E00077428,190,207
E00077429,151,151
E00077430,169,182
E00077431,159,160
E00077432,148,150
E00077433,166,127
E00077434,173,161
E00077435,159,154
E00077436,166,158
E00077438,168,154
E00077444,144,140
E00077445,150,149
E00077446,184,192
E00077447,173,153
E00077448,168,175
E00077449,144,158
E00077450,90,82
E00077451,140,158
E00077452,171,186
E00077453,162,158
E00077454,113,144
E00077455,163,163
E00077456,173,154
E00077457,161,144
E00077458,197,187
E00077459,173,191
E00077460,199,189
E00077461,151,155
E00077462,175,157
E00077463,162,166
E00077464,188,163
E00077465,174,160
E00077466,174,167
E00077467,178,194
E00077468,160,156
E00077469,151,160
E00077470,169,157
E00077471,165,136
E00077472,180,168
E00077473,160,139
E00077474,188,166
E00077475,184,213
E00077480,105,145
E00077502,217,190
E00077503,162,163
E00077504,149,101
E00077505,137,141
E00077506,150,140
E00077507,166,151
E00077508,143,127
E00077509,158,143
E00077510,179,165
E00077511,167,141
E00077512,177,155
E00077513,252,204
E00077514,172,151
E00077515,162,135
E00077516,153,126
E00077517,187,173
E00077518,140,136
E00077519,155,138
E00077520,148,148
E00077521,173,151
E00077522,146,129
E00077523,172,160
E00077524,222,214
E00077525,165,160
E00077526,194,177
E00077528,153,152
E00077529,156,149
E00077530,150,161
E00077531,139,144
E00077532,169,173
E00077533,160,161
E00077534,137,145
E00077535,185,170
E00077536,175,161
E00077538,127,109
E00077539,139,152
E00077540,146,144
E00077541,127,107
E00077542,172,123
E00077543,132,125
E00077544,160,149
E00077545,134,131
E00077546,167,151
E00077547,187,183
E00077548,147,146
E00077549,160,150
E00077550,72,67
E00077551,145,100
E00077552,197,147
E00077553,179,160
E00077554,158,137
E00077555,162,148
E00077556,181,157
E00077557,103,128
E00077558,203,214
E00077559,183,170
E00077560,131,138
E00077561,151,127
E00077562,145,166
E00077563,140,118
E00077564,146,150
E00077565,143,136
E00077566,158,149
E00077567,187,171
E00077568,286,238
E00077569,129,114
E00077570,153,137
E00077571,124,108
E00077574,233,231
E00077575,144,168
E00077582,186,170
E00077583,174,215
E00077584,170,185
E00077586,149,124
E00077587,165,145
E00077588,180,172
E00077594,200,174
E00077601,139,136
E00077602,132,113
E00077603,229,189
E00077604,161,163
E00077605,142,135
E00077606,139,137
E00077607,217,198
E00077608,147,149
E00077609,139,146
E00077610,160,148
E00077611,167,164
E00077612,135,139
E00077613,176,165
E00077614,148,130
E00077615,146,136
E00077616,159,147
E00077617,174,145
E00077618,154,128
E00077619,137,117
E00077620,158,133
E00077621,162,151
E00077622,109,80
E00077623,261,222
E00077624,191,160
E00077625,145,137
E00077626,140,149
E00077627,132,136
E00077628,159,169
E00077629,168,134
E00077630,241,211
E00077631,144,144
E00077632,190,185
E00077633,79,100
E00077634,205,214
E00077635,163,145
E00077636,190,168
E00077637,161,160
E00077638,170,162
E00077639,146,124
E00077640,176,166
E00077641,128,133
E00077642,143,144
E00077643,144,141
E00077644,138,142
E00077645,197,187
E00077646,199,195
E00077647,226,223
E00077648,152,137
E00077649,177,152
E00077650,177,158
E00077651,216,226
E00077652,172,149
E00077653,204,169
E00077654,182,170
E00077655,187,209
E00077656,204,141
E00077657,128,131
E00077658,155,154
E00077659,162,159
E00077660,149,120
E00077728,198,150
E00077729,225,195
E00077730,219,221
E00077731,164,162
E00077732,209,173
E00077733,196,191
E00077734,199,193
E00077735,191,189
E00077736,190,178
E00077737,128,126
E00077738,170,186
E00077739,150,158
E00077740,156,149
E00077741,169,174
E00077742,253,252
E00077743,244,269
E00077744,179,156
E00077745,162,169
E00077746,185,160
E00077747,159,172
E00077748,181,148
E00077749,170,154
E00077750,194,184
E00077751,161,176
E00077752,191,185
E00077753,255,230
E00077754,193,210
E00077755,144,175
E00077756,201,197
E00077757,169,179
E00077758,152,174
E00077759,158,147
E00077760,204,169
E00077761,107,107
E00077762,139,162
E00077763,145,126
E00077764,170,174
E00077765,168,181
E00077766,152,139
E00077767,187,182
E00077768,139,105
E00077769,178,167
E00077770,146,144
E00077771,155,162
E00077772,166,122
E00077773,198,216
E00077774,218,219
E00077775,135,130
E00077776,151,144
E00077777,201,187
E00077778,183,173
E00077779,159,142
E00077780,160,157
E00077781,158,166
E00077783,172,176
E00077784,186,176
E00077785,223,155
E00077786,191,182
E00077787,130,128
E00077788,131,119
E00077789,200,193
E00077790,151,144
E00077791,141,131
E00077792,139,148
E00077793,158,138
E00077803,125,108
E00077804,172,164
E00077805,176,155
E00077806,139,126
E00077807,141,144
E00077808,322,323
E00077809,133,128
E00077811,141,133
E00077838,177,152
E00077839,162,158
E00077840,167,139
E00077841,158,142
E00077842,105,98
E00077843,168,132
E00077844,177,152
E00077845,192,187
E00077846,128,120
E00077847,172,175
E00077848,143,128
E00077849,167,174
E00077850,136,136
E00077851,160,145
E00077852,147,149
E00077853,179,174
E00077854,173,150
E00077855,153,134
E00077856,195,185
E00077857,219,215
E00077858,150,139
E00077859,139,125
E00077860,193,163
E00077861,167,149
E00077862,205,151
E00077863,179,167
E00077864,131,99
E00077865,134,149
E00077866,161,148
E00077867,132,115
E00077868,186,172
E00077869,163,150
E00077870,166,147
E00077902,201,157
E00077903,137,135
E00077904,163,163
E00077905,158,121
E00077906,187,184
E00077907,187,196
E00077908,143,122
E00077909,108,115
E00077910,109,122
E00077911,136,133
E00077912,161,175
E00077913,161,145
E00077914,140,117
E00077915,199,209
E00077916,151,140
E00077917,157,150
E00077918,197,189
E00077919,187,172
E00077920,201,175
E00077921,176,186
E00077922,146,128
E00077923,168,150
E00077924,164,143
E00077925,153,141
E00077926,213,196
E00077927,134,134
E00077928,186,150
E00077929,125,136
E00077930,150,146
E00077931,152,125
E00077932,168,172
E00077933,175,166
E00077934,155,136
E00077935,168,152
E00077936,172,151
E00077937,157,152
E00077938,152,146
E00077939,137,136
E00077940,187,188
E00077941,166,193
E00077942,144,139
E00077943,145,140
E00077944,138,137
E00077945,171,151
E00077946,143,137
E00077947,153,145
E00077948,134,131
E00077949,132,123
E00077950,156,147
E00077951,115,108
E00077952,173,161
E00077953,127,119
E00077954,120,126
E00077955,141,154
E00077956,136,142
E00077957,177,174
E00077958,135,123
E00077959,145,120
E00077960,160,153
E00077961,142,121
E00077962,182,179
E00077963,177,148
E00077964,143,132
E00077965,145,156
E00077966,172,121
E00077967,153,131
E00077968,135,115
E00077969,144,126
E00077970,119,123
E00077971,160,150
E00077972,162,133
E00077973,108,108
E00077974,174,162
E00077975,163,156
E00077976,152,132
E00077977,149,155
E00077978,163,159
E00078018,177,150
E00078019,145,131
E00078020,169,164
E00078021,161,162
E00078023,112,120
E00078024,132,138
E00078025,178,168
E00078026,158,158
E00078027,139,146
E00078028,107,129
E00078029,146,134
E00078030,144,141
E00078031,135,119
E00078032,146,131
E00078033,161,132
E00078034,161,156
E00078035,151,140
E00078036,142,123
E00078037,171,158
E00078038,161,169
E00078039,167,170
E00078040,165,146
E00078041,98,79
E00078042,246,201
E00078043,144,134
E00078044,177,173
E00078045,165,160
E00078046,183,199
E00078047,186,179
E00078048,160,169
E00078049,162,168
E00078050,142,129
E00078051,211,219
E00078057,230,230
E00078070,172,143
E00078071,251,217
E00078072,140,149
E00078073,196,196
E00078074,211,210
E00078075,175,161
E00078076,174,153
E00078077,188,185
E00078078,145,140
E00078079,76,86
E00078080,157,171
E00078081,162,168
E00078082,161,151
E00078083,115,138
E00078084,152,158
E00078089,130,124
E00078097,201,173
E00078098,170,155
E00078099,175,158
E00078102,266,229
E00078105,183,197
E00103069,165,141
E00103070,164,148
E00103071,178,158
E00103072,135,118
E00103073,139,120
E00103074,159,179
E00103075,120,106
E00103076,133,127
E00103077,117,114
E00103078,169,150
E00103079,156,153
E00103080,132,119
E00103081,159,154
E00103082,145,151
E00103083,93,75
E00103095,86,70
E00103115,245,200
E00103116,177,182
E00103117,141,131
E00103118,145,149
E00103119,158,139
E00103120,122,129
E00103121,200,183
E00103122,180,138
E00103123,181,176
E00103124,165,151
E00103125,173,167
E00103126,206,180
E00103127,176,172
E00103159,169,171
E00103160,156,171
E00103161,125,112
E00103162,169,172
E00103163,182,189
E00103164,140,141
E00103165,154,139
E00103166,176,170
E00103167,158,104
E00103168,177,164
E00103169,175,152
E00103170,176,154
E00103171,145,170
E00103172,180,179
E00103173,130,128
E00103182,183,186
E00103183,149,112
E00103184,154,160
E00103185,154,141
E00103188,139,126
E00103189,140,138
E00103190,130,137
E00103191,151,148
E00103192,154,151
E00103193,129,117
E00103194,149,125
E00103195,155,155
E00103196,146,147
E00103197,178,177
E00103198,163,164
E00103199,231,270
E00103201,129,120
E00103205,164,152
E00103206,164,157
E00103208,128,128
E00103235,143,149
E00103236,181,159
E00103237,139,141
E00103238,158,138
E00103239,150,150
E00103240,199,201
E00103241,167,172
E00103242,159,155
E00103243,148,139
E00103244,169,158
E00103245,170,144
E00103246,114,100
E00103247,142,109
E00103248,141,134
E00103249,148,122
E00103250,132,139
E00103251,163,147
E00103252,121,104
E00103253,105,116
E00103254,173,177
E00103255,162,142
E00103256,166,171
E00103257,164,153
E00103258,146,125
E00103259,142,129
E00103260,177,167
E00103261,161,154
E00103262,177,195
E00103263,146,141
E00103264,179,161
E00103265,149,139
E00103266,160,161
E00103267,148,140
E00103268,162,149
E00103269,164,152
E00103270,139,137
E00103271,158,148
E00103272,163,161
