geocode,owned,rent_free,rented_private,rented_social,shared_ownership
W00000005,121,4,22,65,0
W00000006,111,2,24,22,1
W00000008,72,5,7,42,0
W00000009,98,6,35,40,0
W00000010,120,3,8,4,0
W00000011,99,2,15,3,0
W00000012,106,2,15,6,0
W00000013,103,8,15,46,0
W00000084,54,1,34,2,0
W00000086,41,4,12,52,0
W00000087,84,1,17,1,0
W00000088,115,2,9,8,0
W00000090,51,2,6,8,1
W00000100,104,6,16,1,0
W00000101,96,0,16,19,0
W00000102,119,4,6,0,0
W00000103,84,5,35,6,0
W00000104,99,0,20,11,0
W00000105,134,5,12,9,0
W00000106,88,3,13,34,0
W00000107,124,3,10,12,1
W00000108,157,8,32,27,0
W00000111,93,5,16,1,1
W00000112,73,4,16,22,0
W00000138,57,9,10,64,0
W00000141,74,2,16,22,0
W00000142,88,5,11,17,0
W00000156,75,2,16,15,0
W00000157,117,3,21,13,0
W00000158,116,3,18,5,0
W00000159,110,0,11,6,0
W00000160,79,6,15,28,0
W00000161,93,1,8,0,0
W00000162,66,6,3,40,0
W00000163,114,2,23,4,2
W00000164,113,2,10,4,0
W00009977,47,3,36,22,1
W00009978,78,0,30,8,0
W00009979,92,2,9,12,0
W00009980,47,6,37,24,0
W00009981,115,2,18,6,0
