geocode,all
E00134648,50.0
E00134649,61.0
E00134650,48.0
E00134651,48.0
E00134652,55.0
E00134653,44.0
E00134654,44.0
E00134655,36.0
E00134656,50.0
E00134657,55.0
E00134684,45.0
E00134685,49.0
E00134686,39.0
E00134687,45.0
E00134688,55.0
E00134689,49.0
E00134690,64.0
E00134691,48.0
E00134692,55.0
E00134693,47.0
E00134694,56.0
E00134695,50.0
E00134696,53.0
E00134697,47.0
E00134698,39.0
E00134699,47.0
E00134700,55.0
E00134701,45.0
E00134702,52.0
E00134703,62.0
E00134704,48.0
E00134705,42.0
E00134706,60.0
E00134707,38.0
E00134708,54.0
E00134709,41.0
E00134710,42.0
E00134711,46.0
E00134712,49.0
E00134713,51.0
E00134714,58.0
E00134715,45.0
E00134716,43.0
E00134717,50.0
E00134719,51.0
E00134720,43.0
E00134721,49.0
E00134722,45.0
E00134723,54.0
E00134724,40.0
E00134725,45.0
E00134726,49.0
E00134727,47.0
E00134728,45.0
E00134729,39.0
E00134850,49.0
E00134851,41.0
E00134852,38.0
E00134853,41.0
E00134854,44.0
E00134855,40.0
E00134856,53.0
E00134857,44.0
E00134858,46.0
E00134890,48.0
E00134891,56.0
E00135053,52.0
E00135054,47.0
E00135055,48.0
E00135057,51.0
E00135060,59.0
E00135065,45.0
E00135067,44.0
E00135068,34.0
E00135069,38.0
E00135070,39.0
E00135071,33.0
E00135072,39.0
E00135073,45.0
E00135074,41.0
E00135075,47.0
E00135076,47.0
E00135077,46.0
E00135078,60.0
E00135079,56.0
E00135080,64.0
E00135081,55.0
E00135082,60.0
E00135083,63.0
E00135084,44.0
E00135085,44.0
E00135086,35.0
E00135087,46.0
E00135088,45.0
E00135089,60.0
E00135090,55.0
E00135091,56.0
E00135092,56.0
E00135093,46.0
E00135094,57.0
E00135095,47.0
E00135096,45.0
E00135097,63.0
E00135098,42.0
E00135099,39.0
E00135100,47.0
E00135101,42.0
E00135103,42.0
E00135104,58.0
E00135105,46.0
E00135106,53.0
E00135107,49.0
E00135108,31.0
E00135109,42.0
E00135110,41.0
E00135111,57.0
E00135112,58.0
E00135113,32.0
E00135114,50.0
E00135115,36.0
E00135116,56.0
E00135117,46.0
E00135118,59.0
E00135119,60.0
E00135120,59.0
E00135121,60.0
E00135122,55.0
E00135123,44.0
E00135124,51.0
E00135125,43.0
E00135126,48.0
E00135127,53.0
E00135128,65.0
E00135129,56.0
E00135130,58.0
E00135131,63.0
E00135132,58.0
E00135133,59.0
E00135134,56.0
E00135135,42.0
E00135136,39.0
E00135137,47.0
E00135138,49.0
E00135139,37.0
E00135140,51.0
E00135141,42.0
E00135142,39.0
E00135143,41.0
E00135144,32.0
E00135145,42.0
E00135146,38.0
E00135147,45.0
E00135148,52.0
E00135149,38.0
E00135150,35.0
