geocode,all
E01026421,0.79
E01026435,0.47
E01026439,2.6
E01026440,0.2
E01026441,0.43
E01026465,44.33
E01026466,13.28
E01026467,3.27
E01026468,26.95
E01026469,44.05
E01026470,40.21
E01026471,49.66
E01026472,39.09
E01026473,60.66
E01026474,2.2
E01026475,20.66
E01026476,66.03
E01026477,23.78
E01026478,1.89
E01026494,0.62
E01026872,0.66
E01026873,0.56
E01026874,0.41
E01026877,0.56
E01026886,0.78
E01026887,1.03
E01026888,7.04
E01026889,24.39
E01026891,21.47
E01026894,0.59
E01026900,12.41
E01026901,1.14
E01026902,22.01
E01026931,3.02
E01026932,10.33
E01026934,5.94
E01026935,0.49
E01029876,0.67
E01029878,3.94
E01029881,0.5
E01029898,1.43
E01029900,1.15
E01029901,1.69
E01029907,0.39
E01029911,0.51
E01029921,2.41
E01029922,0.54
E01029923,9.11
E01029958,78.89
E01029960,62.24
E01029961,74.77
E01029962,94.66
E01029963,21.54
E01029964,49.63
E01029965,26.65
E01029973,29.58
E01029974,46.57
E01029975,67.86
E01029976,54.43
E01029977,35.79
E01029984,15.62
E01029985,20.67
E01029988,37.26
E01029997,47.46
E01029998,44.85
E01029999,47.55
E01030000,71.25
E01030001,11.87
E01030002,58.99
E01030003,71.15
E01030004,46.51
E01030006,91.4
E01030007,31.16
E01030008,12.5
E01030009,29.99
E01030010,42.31
E01030011,11.08
E01030022,86.75
E01030023,75.93
E01030024,125.25
E01030025,71.07
E01030026,74.57
E01030027,39.38
E01030028,36.59
E01030029,37.11
E01030030,81.28
E01030031,16.38
E01030032,69.43
E01030033,25.74
E01030034,8.38
E01030035,21.49
E01030036,61.79
E01030037,0.86
E01030038,1.33
E01030039,0.63
E01030040,0.56
E01030041,0.59
E01030042,0.94
E01030043,3.57
E01030044,10.58
E01030045,1.93
E01030046,0.91
E01030047,22.81
E01030048,1.03
E01030049,0.86
E01030050,14.81
E01030051,10.27
E01030052,1.21
E01030053,0.46
E01030054,0.47
E01030055,0.89
E01030056,1.17
E01030057,0.43
E01030058,0.41
E01030059,0.72
E01030060,3.21
E01030061,23.4
E01030062,20.3
E01030063,0.91
E01030064,0.8
E01030065,0.67
E01030066,0.93
E01030067,0.77
E01030068,0.96
E01030069,0.77
E01030070,1.77
E01030071,17.7
E01030072,28.33
E01030073,27.34
E01030075,45.12
E01030076,21.81
E01030077,35.46
E01030078,14.42
E01030079,43.34
E01030080,21.65
E01030081,1.49
E01030082,0.65
E01030083,0.65
E01030084,2.23
E01030085,11.7
E01030086,1.29
E01030087,0.43
E01030088,0.68
E01030089,2.67
E01030090,0.39
E01030091,33.9
E01030092,40.74
E01030093,20.8
E01030094,0.24
E01030095,0.71
E01030096,0.79
E01030097,0.77
E01030103,1.55
E01030104,1.46
E01030119,0.85
E01030121,1.73
E01030127,15.0
E01030128,57.7
E01030129,20.77
E01030130,22.57
E01030132,2.46
E01030133,0.4
E01030137,22.23
E01030138,0.54
E01030142,9.85
E01030143,52.65
E01030144,8.95
E01030145,2.87
E01030146,0.96
E01030154,0.42
E01030155,26.8
E01030172,1.02
E01030173,6.16
E01030174,0.45
E01030175,1.27
E01030179,27.62
E01030180,20.56
E01030181,58.84
E01030183,26.35
E01030184,17.25
E01030185,16.29
E01030190,2.12
E01030191,19.18
E01030192,12.2
E01030193,1.15
E01030194,6.89
E01030195,17.23
E01030200,0.52
E01030203,8.33
E01030204,13.44
E01030205,38.91
E01030207,4.97
E01030211,32.72
E01030220,4.48
E01030221,0.77
E01033043,44.2
E01033044,47.58
E01033045,31.17
E01033046,75.07
E01033048,6.3
E01033049,57.84
E01033050,16.88
E01033124,41.75
E01033125,26.22
E01033129,31.24
E01033316,31.27
E01033317,29.39
E01033319,24.69
E01033442,18.89
E01033443,2.32
E01033444,85.54
E01033447,20.07
E01033539,10.55
E01033541,44.22
