geocode,employee,inactive,self-employed,student,unemployed
E01000650,651,417,179,30,38
E01000651,595,285,139,30,30
E01000652,598,324,184,30,22
E01000654,580,197,135,12,35
E01000655,572,224,128,22,33
E01000656,607,249,160,22,32
E01000657,656,273,179,24,39
E01000658,516,327,112,21,30
E01000659,680,226,147,26,33
E01000661,505,409,93,22,79
E01000662,624,346,147,36,67
E01000663,574,324,138,21,47
E01000664,585,318,135,37,61
E01000665,678,331,208,36,43
E01000666,634,408,200,26,36
E01000667,490,377,185,40,26
E01000668,711,263,151,32,36
E01000669,697,256,156,32,53
E01000670,853,328,198,25,57
E01000671,718,310,156,37,43
E01000679,714,246,163,25,40
E01000680,576,358,204,30,24
E01000681,749,297,115,30,30
E01000682,577,294,110,30,24
E01000683,695,288,114,36,37
E01000684,821,386,157,56,36
E01000685,621,283,135,26,42
E01000686,587,303,131,27,21
E01000687,644,336,119,28,34
E01000688,533,274,137,20,21
E01000698,369,311,146,23,26
E01000719,753,382,107,16,72
E01000720,560,369,105,30,79
E01000721,389,365,48,24,71
E01000722,655,330,113,20,55
E01000723,453,306,102,17,36
E01000724,521,371,97,43,98
E01000725,654,321,104,26,69
E01000726,544,273,90,19,21
E01000727,619,317,107,23,48
E01000730,535,390,90,51,77
E01000731,481,289,95,23,52
E01000732,519,339,129,25,40
E01000733,622,303,115,40,58
E01000734,520,237,125,32,31
E01000747,680,382,238,30,44
E01000748,560,390,189,21,30
E01000749,543,374,169,29,17
E01000750,541,372,97,26,52
E01000751,783,356,144,45,40
E01000752,546,336,110,23,35
E01000753,614,398,101,42,31
E01000754,652,322,129,23,39
E01000755,554,294,119,39,21
E01000756,510,368,171,28,17
E01000757,594,366,96,21,20
E01000758,597,281,95,42,22
E01000759,571,298,180,35,29
E01000760,561,262,141,36,29
E01000761,617,299,152,24,39
E01000762,622,322,145,19,48
E01000763,552,298,143,29,25
E01000764,613,320,122,37,30
E01000765,664,316,178,27,36
E01000766,686,330,145,27,25
E01000767,652,288,137,38,29
E01000768,585,350,123,25,33
E01000786,475,335,122,24,30
E01000787,538,309,84,16,53
E01000788,596,330,110,36,50
E01000789,547,376,57,35,106
E01000790,861,368,162,30,60
E01000791,533,308,91,25,34
E01000792,391,256,74,19,33
E01000793,596,368,118,25,24
E01000794,562,375,125,33,29
E01000795,529,289,90,41,35
E01000807,568,344,118,36,32
E01000808,577,369,121,22,26
E01000809,591,280,125,22,35
E01000810,567,350,119,15,27
E01000811,567,265,106,17,24
E01000812,620,348,114,23,31
E01000813,592,356,112,26,32
E01000814,608,362,134,33,19
E01000815,567,353,141,28,16
E01000827,609,368,159,18,42
E01000831,619,325,152,26,36
E01000834,544,227,134,33,18
E01024158,586,305,98,37,35
E01024159,604,389,152,31,18
E01024160,491,364,143,28,14
E01024413,716,274,143,34,52
E01024414,742,230,131,36,40
E01024415,573,282,144,36,25
E01024416,583,317,182,19,26
E01024417,591,290,178,26,34
E01024418,442,306,132,23,17
E01024419,599,378,264,18,23
E01024421,712,430,185,35,31
E01024422,806,268,186,31,42
E01024423,770,235,146,32,33
E01024424,447,281,114,16,19
E01024425,622,260,154,15,39
E01024426,736,333,204,33,35
E01024427,520,234,85,27,54
E01024428,516,241,115,14,39
E01024429,600,318,112,30,38
E01024430,512,290,195,18,25
E01024431,715,351,180,20,20
E01024432,604,276,146,28,35
E01024433,532,250,162,20,19
E01024435,590,324,190,32,20
E01024436,511,457,131,25,27
E01024437,561,367,175,26,35
E01024438,569,338,147,25,25
E01024439,575,335,188,25,20
E01024440,698,373,271,22,27
E01024441,514,391,139,26,24
E01024442,531,365,168,27,26
E01024443,480,354,112,24,25
E01024444,518,248,107,31,38
E01024448,489,185,124,21,26
E01024449,479,343,145,26,22
E01024450,541,309,170,36,29
E01024451,799,449,281,34,35
E01024452,472,282,182,17,24
E01024453,538,347,144,29,22
E01024454,590,285,147,12,23
E01024455,400,233,205,12,11
E01024457,420,246,111,13,24
E01024458,412,399,193,11,23
E01024459,533,329,195,30,18
E01024460,596,337,138,23,43
E01024461,982,426,225,27,39
E01024462,534,409,160,28,30
E01024463,508,330,142,17,21
E01024464,550,400,133,26,18
E01024465,660,234,117,22,30
E01024466,519,249,120,32,30
E01024467,632,319,143,30,13
E01024468,602,261,133,20,23
E01024469,713,254,160,39,35
E01024470,557,293,125,14,15
E01024471,515,471,128,19,23
E01024472,524,305,140,18,42
E01024473,700,281,134,32,37
E01024474,533,278,86,16,42
E01024475,593,336,101,34,37
E01024476,532,361,72,28,61
E01024477,529,318,79,22,56
E01024483,634,305,185,25,28
E01024484,452,247,171,11,11
E01024485,656,273,165,25,58
E01024723,542,341,191,25,18
E01024724,637,433,220,35,28
E01024725,602,322,152,29,28
E01024726,649,348,153,29,40
E01024729,598,401,122,32,43
E01024730,436,290,84,33,25
E01024731,447,295,62,27,18
E01024732,760,406,123,35,35
E01024733,711,303,156,24,29
E01024734,631,322,117,28,20
E01024745,627,429,209,82,20
E01024747,564,340,114,30,49
E01024748,554,301,122,31,20
E01024749,549,282,87,33,42
E01024750,501,329,123,31,24
E01024751,488,368,113,22,19
E01024752,612,289,147,42,24
E01024753,608,328,120,35,36
E01024754,596,333,226,28,27
E01024755,712,473,208,24,27
E01024756,696,288,115,36,33
E01024757,714,271,124,30,35
E01024758,716,254,121,33,40
E01024766,938,318,167,37,66
E01024767,582,308,88,46,51
E01024768,693,271,150,36,37
E01024775,539,366,82,27,68
E01024776,461,294,83,25,37
E01024777,481,283,61,28,37
E01024778,761,236,114,32,31
E01024779,824,314,141,38,50
E01024780,688,270,123,40,35
E01024786,613,403,199,31,39
E01030831,804,473,266,35,24
E01030832,399,305,194,23,20
E01030840,583,260,119,28,29
E01030841,464,252,110,20,15
E01030842,699,321,163,41,55
E01030843,587,275,171,28,27
E01032570,577,331,146,34,36
E01032571,690,374,241,32,38
E01032619,687,290,163,38,31
