geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01028508,367,10,45,20,0
E01031193,685,29,125,107,2
E01031194,659,26,188,95,1
E01031196,764,9,119,81,2
E01031199,404,13,58,120,3
E01031200,534,3,71,43,1
E01031201,597,3,40,24,7
E01031205,501,15,95,46,2
E01031206,383,11,43,167,3
E01031207,372,7,50,104,7
E01031212,723,14,179,174,15
E01031214,663,11,46,47,9
E01031215,555,11,138,139,22
E01031216,397,18,64,196,2
E01031217,422,9,26,50,6
E01031218,327,17,67,33,8
E01031225,602,6,86,11,3
E01031227,670,13,123,89,9
E01031228,602,4,86,17,4
E01031229,526,9,383,83,4
E01031230,603,7,163,150,49
E01031231,433,11,237,323,16
E01031232,705,8,186,72,22
E01031233,471,7,127,120,6
E01031234,492,16,305,137,21
E01031235,680,13,182,65,1
E01031236,460,3,66,109,12
E01031237,492,5,41,50,2
E01031238,288,9,77,265,1
E01031245,406,11,49,66,12
E01031246,349,16,53,43,3
E01031247,709,18,109,124,5
E01031249,303,2,43,160,1
E01031250,538,5,92,27,0
E01031251,470,7,15,11,1
E01031252,321,16,78,97,2
E01031253,415,8,63,172,3
E01031259,458,6,28,16,1
E01031260,374,5,35,90,8
E01031269,546,12,115,62,8
E01031318,594,3,76,4,0
E01031329,727,9,155,86,8
E01031330,480,6,74,39,0
E01031331,616,9,81,35,10
E01033250,391,3,132,22,4
E01033251,255,2,89,74,38
E01033252,506,7,17,13,3
