geocode,female,male
E00069966,147,177
E00069976,92,106
E00069979,131,131
E00069982,101,117
E00069988,127,103
E00070000,167,134
E00070193,154,149
E00070194,192,170
E00070195,186,169
E00070196,158,146
E00070197,159,162
E00070198,142,148
E00070202,127,129
E00070205,214,186
E00070206,149,158
E00070207,179,171
E00070208,125,95
E00070209,208,190
E00070210,141,131
E00070211,132,122
E00070212,182,202
E00070213,144,170
E00070214,179,153
E00070215,165,180
E00070216,176,176
E00070217,109,122
E00070218,168,147
E00070219,143,129
E00070220,145,149
E00070221,157,154
E00070222,174,167
E00070223,147,178
E00070224,88,200
E00070225,193,211
E00070226,138,177
E00070227,150,190
E00070228,155,191
E00070229,185,180
E00070230,125,168
E00070231,127,134
E00070232,175,207
E00070233,223,259
E00070234,258,253
E00070235,58,110
E00070236,218,264
E00070237,174,229
E00070238,193,247
E00070239,105,149
E00070240,176,211
E00070242,132,179
E00070413,165,151
E00070414,155,149
E00070431,132,137
E00070433,144,144
E00070435,157,131
E00070438,182,182
E00070440,147,160
E00070441,161,119
E00070442,100,97
E00070443,60,121
E00070444,87,85
E00070445,186,148
E00070449,53,51
E00070454,161,157
E00070455,138,152
E00070456,137,112
E00070459,182,192
E00070461,109,123
E00070462,140,104
E00070463,110,124
E00070465,134,128
E00143454,150,164
E00143460,145,141
E00143461,119,120
E00143478,186,206
E00143610,148,138
E00143614,145,137
E00143616,195,171
E00143617,139,151
E00143618,155,153
E00143619,146,132
E00143620,108,110
E00143621,95,112
E00143622,196,177
E00143623,100,114
E00143624,171,131
E00143625,138,135
E00144476,137,139
E00144477,182,164
E00144478,194,169
E00144479,164,161
E00144480,155,166
E00144481,131,131
E00144482,130,166
E00144483,161,146
E00144484,135,146
E00144485,162,139
E00144486,178,174
E00144487,129,119
E00144488,121,111
E00144489,205,189
E00144490,144,116
E00144532,105,107
E00144533,98,101
E00144565,226,225
E00144566,118,114
E00144567,204,189
E00144568,181,175
E00144569,171,111
E00144570,162,157
E00144571,134,127
E00144572,95,113
E00144573,95,83
E00144574,165,156
E00144575,167,157
E00144576,164,130
E00144577,152,137
E00144578,201,196
E00144579,184,198
E00144580,177,172
E00144581,175,163
E00144582,174,178
E00144583,114,76
E00144584,158,135
E00144585,170,174
E00144586,173,171
E00144587,166,166
E00144588,197,172
E00144589,142,139
E00144591,139,139
E00144592,78,101
E00144593,185,164
E00144626,172,149
E00144627,162,154
E00144628,188,191
E00144629,158,171
E00144630,177,182
E00144631,207,235
E00144632,167,179
E00144633,227,253
E00144634,148,152
E00144635,148,159
E00144636,165,172
E00144637,152,167
E00144638,143,147
E00144639,160,150
E00144640,149,137
E00144663,194,153
E00144664,152,108
E00144668,159,155
E00144669,132,110
E00144670,146,136
E00144672,140,130
E00144673,124,81
E00144674,135,89
E00144688,264,251
E00144689,142,127
E00144690,123,137
E00144691,237,232
E00144692,167,165
E00144693,135,131
E00144694,138,128
E00144695,119,89
E00144696,157,165
E00144697,235,218
E00144698,144,144
E00144699,147,135
E00144700,180,168
E00144701,133,128
E00144702,111,70
E00144703,174,169
E00144704,195,209
E00144705,164,171
E00144706,204,186
E00144707,168,181
E00144708,174,164
E00144709,147,139
E00144710,130,137
E00144711,200,185
E00144712,186,173
E00144713,181,186
E00144714,216,259
E00144797,180,146
E00144798,168,151
E00144799,152,143
E00144800,160,160
E00144801,158,146
E00144802,148,158
E00144803,132,173
E00144805,119,138
E00144806,128,142
E00144807,164,230
E00144808,97,123
E00144809,122,138
E00144810,149,190
E00144811,181,175
E00165699,144,155
E00173465,110,110
E00173466,117,154
E00173467,118,133
E00173468,157,169
E00173481,86,121
E00173484,60,99
E00173487,117,144
E00173505,62,99
E00173509,64,91
E00173510,63,78
E00173511,95,137
E00173515,286,267
E00173517,69,82
E00173518,82,139
E00173522,92,150
E00173526,177,268
E00173527,50,86
E00173531,72,102
E00173532,80,141
E00173535,68,131
E00173545,170,180
E00173546,69,120
E00173547,59,86
E00173580,171,194
E00173587,83,64
E00173588,106,113
E00173589,101,93
