geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01013458,155,184,236,178,216,200,166,68,230
E01013459,340,365,243,293,260,190,131,66,108
E01013470,163,161,180,162,221,174,155,67,187
E01013471,318,180,367,295,271,186,128,45,68
E01013472,353,267,385,276,289,163,155,45,160
E01013473,197,209,244,221,206,139,143,48,109
E01013474,156,162,173,168,230,223,173,84,166
E01013475,305,268,261,224,242,131,91,25,40
E01013476,138,117,234,194,234,220,166,62,82
E01013477,223,186,300,256,254,213,172,60,129
E01013486,402,338,389,324,223,125,70,33,100
E01013487,507,301,489,371,248,155,95,33,55
E01013488,181,191,169,180,224,208,186,76,148
E01013489,156,166,131,193,190,221,202,99,207
E01013490,144,213,162,158,236,192,188,71,157
E01013491,231,226,165,211,239,201,149,63,183
E01013492,163,209,152,181,231,213,188,67,191
E01013493,175,177,175,217,194,178,160,81,160
E01013494,268,267,214,250,262,165,169,95,170
E01013495,232,232,225,229,287,211,152,69,129
E01013496,285,225,219,176,219,151,153,40,77
E01013497,266,228,229,193,222,171,113,19,92
E01013498,158,200,155,175,223,159,199,87,100
E01013499,139,159,148,145,213,164,157,96,163
E01013500,163,204,198,185,216,197,247,104,176
E01013501,103,158,143,133,252,157,220,63,171
E01013502,180,220,134,200,212,156,155,58,114
E01013503,200,197,204,175,249,175,160,53,112
E01013504,354,309,280,278,281,160,136,47,67
E01013514,160,230,178,186,283,224,156,73,142
E01013515,249,302,175,221,329,199,174,50,143
E01013517,120,138,124,157,135,197,240,93,222
E01013518,133,149,135,133,221,175,195,82,193
E01013519,322,288,161,287,326,151,85,10,18
E01013520,173,184,143,158,275,230,202,44,123
E01013521,149,140,148,136,199,168,167,76,163
E01013539,427,437,218,346,525,317,131,45,30
E01013540,144,216,148,147,253,252,198,55,145
E01013541,280,253,218,320,275,138,74,29,38
E01013544,208,266,169,206,311,289,223,68,104
E01013545,184,216,170,184,239,230,203,63,156
E01013546,225,209,135,202,259,217,196,73,163
E01013560,141,202,129,128,266,266,216,56,105
E01013562,83,117,104,118,187,165,181,99,327
E01013563,100,139,158,147,226,246,188,52,102
E01013565,367,291,272,277,212,130,71,34,65
E01013566,404,280,379,358,241,165,66,47,79
E01013567,439,281,386,358,253,132,62,44,67
E01013568,358,336,339,334,272,177,101,42,106
E01013569,298,197,266,259,193,105,98,54,111
E01013570,384,318,323,299,269,153,99,44,75
E01013571,337,275,266,224,248,174,135,50,195
E01013572,226,168,223,242,198,186,164,82,235
E01013573,407,328,321,338,292,186,126,28,47
E01013583,320,273,223,234,236,143,93,53,88
E01013584,382,377,262,257,259,153,96,29,55
E01013585,310,275,244,270,241,196,117,28,70
E01013586,288,253,255,254,194,119,98,25,66
E01013587,215,194,188,249,183,180,205,44,70
E01013588,215,188,199,208,193,190,182,59,98
E01013589,152,165,182,182,181,236,185,57,83
E01013590,366,327,255,231,253,160,94,39,49
E01013591,392,288,392,329,268,166,110,41,49
E01019834,162,175,90,128,292,210,229,75,145
E01019835,201,217,166,240,343,235,150,34,35
E01019837,288,227,245,338,291,243,149,55,95
E01019838,211,209,247,216,237,187,183,54,125
E01019839,196,261,156,242,397,248,177,58,130
E01019840,193,217,110,160,245,195,227,96,181
E01019841,149,146,99,130,228,218,259,95,198
E01019842,244,289,197,197,249,206,178,62,90
E01019843,137,170,89,117,268,298,195,85,181
E01019844,161,179,163,154,220,160,220,109,182
E01019845,174,146,167,192,228,157,150,38,72
E01019846,122,150,160,155,199,155,122,47,129
E01019847,139,162,99,150,226,171,191,86,132
E01019848,331,330,322,369,450,190,92,19,23
E01019850,131,174,117,141,268,244,264,81,142
E01019851,193,190,194,222,257,186,221,57,119
E01019852,208,230,208,229,301,233,223,60,100
E01019853,177,205,123,174,265,222,200,54,123
E01019854,186,159,158,245,267,229,198,96,203
E01019855,143,230,115,160,261,245,202,64,139
E01019856,177,231,162,181,190,202,170,56,127
E01019857,172,178,164,198,246,155,93,24,45
E01019858,228,256,181,208,200,181,200,60,107
E01019859,153,178,158,179,281,229,255,102,139
E01019860,135,192,137,153,251,166,152,58,78
E01019861,200,215,198,232,289,218,242,59,130
E01019862,139,152,174,146,194,205,251,90,129
E01019863,216,236,185,223,220,192,161,46,114
E01019864,179,212,228,212,242,182,136,46,55
E01019865,200,153,169,205,176,182,156,42,35
E01019866,226,258,218,253,435,386,338,101,172
E01019867,121,151,89,135,213,264,260,95,224
E01019868,195,275,130,176,271,260,209,69,138
E01019869,128,568,105,129,213,192,171,48,108
E01019870,143,170,127,144,276,196,273,70,197
E01019871,196,208,128,185,297,233,279,103,139
E01019872,201,180,168,277,318,256,264,75,159
E01019873,224,192,232,249,207,193,103,20,41
E01019874,153,140,179,207,196,228,212,47,87
E01019875,179,203,190,228,242,200,109,31,36
E01019876,237,230,224,237,299,217,247,90,147
E01019877,155,169,228,210,236,193,170,55,154
E01019878,160,171,178,181,252,234,207,45,123
E01019879,165,230,208,200,351,318,236,54,89
E01019880,176,207,155,189,267,230,227,54,102
E01019881,114,146,106,116,230,201,225,78,143
E01019882,163,182,162,159,239,232,230,69,129
E01019883,504,300,459,565,416,265,194,53,89
E01019885,215,178,227,288,286,228,167,42,70
E01025914,142,220,81,139,267,181,193,63,100
E01025915,115,198,108,133,200,159,181,40,159
E01025916,160,166,164,196,241,216,182,46,98
E01025917,317,212,268,324,311,233,233,60,84
E01025918,221,193,195,203,210,194,188,44,111
