geocode,all
E02003965,46
E02003966,48
E02003967,45
E02003968,44
E02003969,40
E02003970,46
E02003971,47
E02003972,42
E02003973,40
E02003974,43
E02003975,47
E02003976,49
E02003977,43
E02003987,47
E02003989,44
E02003990,45
E02003991,46
E02003992,37
E02003993,49
E02003994,39
E02003995,40
E02003996,35
E02003997,35
E02003998,38
E02003999,46
E02004000,42
E02004001,45
E02004002,42
E02004003,44
E02004004,40
E02004005,43
E02004006,48
E02004007,45
E02004009,46
E02004012,49
E02004015,48
E02004016,46
E02004021,51
E02004022,50
E02004026,43
E02004027,56
E02004028,50
