geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00041473,45,47,23,52,54,46,29,7,20
E00041474,33,44,34,35,44,41,26,15,14
E00041475,30,37,37,29,41,46,40,10,29
E00041476,24,28,13,30,56,45,39,3,4
E00041479,38,30,34,27,29,30,14,2,14
E00041480,32,49,30,31,40,23,41,20,48
E00041481,20,26,16,27,43,61,41,6,25
E00041482,25,21,30,31,30,42,31,22,46
E00041484,19,28,16,26,26,46,59,23,57
E00041491,33,37,28,29,51,45,50,7,17
E00041495,62,25,54,41,55,33,30,8,14
E00041498,42,62,41,64,74,52,59,15,19
E00041499,47,24,34,27,28,30,35,24,45
E00041500,30,22,46,34,30,40,32,12,9
E00041501,30,38,32,52,31,39,21,9,16
E00041502,24,17,40,45,42,42,28,5,15
E00041503,31,20,41,29,31,31,21,10,16
E00041505,30,24,43,22,30,36,29,7,19
E00041536,21,47,35,27,71,45,42,22,81
E00041537,44,37,43,35,53,43,35,13,73
E00041538,19,24,36,31,34,39,34,17,21
E00041539,19,25,29,31,41,41,35,11,11
E00041540,26,8,28,33,30,40,42,15,18
E00041541,19,39,33,25,43,58,49,10,5
E00041542,36,26,27,40,41,20,37,12,76
E00041543,27,26,26,23,42,50,53,5,6
E00041544,6,22,6,13,22,19,16,3,4
E00041545,19,26,8,16,39,22,30,18,33
E00041546,20,20,44,39,54,36,20,6,14
E00041547,18,30,16,30,41,52,48,15,23
E00041548,32,25,24,38,42,40,32,10,14
E00041549,57,64,40,68,63,53,36,5,10
E00041550,25,23,36,48,40,36,28,9,20
E00041551,43,38,23,55,63,42,30,9,12
E00041552,48,36,40,40,56,46,37,10,35
E00041553,40,30,35,53,43,57,32,12,22
E00041554,17,24,23,37,46,27,26,8,19
E00041555,39,44,27,39,64,38,35,19,9
E00041556,27,19,23,29,28,32,25,7,6
E00041557,43,40,41,74,42,46,39,17,26
E00041558,26,19,35,31,33,46,24,10,29
E00041559,16,29,32,27,49,45,49,12,11
E00041560,8,12,17,7,29,35,24,16,34
E00041561,21,31,21,19,41,35,52,21,27
E00041563,22,23,24,28,40,31,38,22,28
E00041564,29,37,29,21,34,39,35,17,33
E00041565,35,42,44,26,46,32,31,10,16
E00041566,51,60,29,34,50,22,33,13,12
E00041567,14,10,31,34,25,38,31,15,23
E00041568,16,33,34,36,37,38,25,6,13
E00041569,26,9,46,42,47,40,27,6,15
E00041570,28,29,39,35,46,56,27,10,19
E00041813,19,10,18,17,27,39,32,19,64
