geocode,employee,inactive,self-employed,student,unemployed
E00152236,73,34,31,6,2
E00152237,32,19,23,3,0
E00152238,105,82,30,5,6
E00152239,93,73,21,4,9
E00152240,155,85,39,8,15
E00152241,105,58,32,4,3
E00152242,104,91,54,4,5
E00152243,129,111,61,5,9
E00152267,101,55,60,6,4
E00152268,139,53,30,8,4
E00152269,105,59,43,6,1
E00152270,142,96,59,6,7
E00152324,37,19,17,5,4
E00152354,85,83,29,4,3
E00152355,70,67,33,0,3
E00152356,78,64,17,2,5
E00152357,103,61,41,12,7
E00152358,60,50,42,2,3
E00152359,67,51,17,1,5
E00152360,48,58,33,0,1
E00152367,93,52,31,5,2
E00152368,153,59,52,4,4
E00152369,130,50,21,7,4
E00152370,112,50,27,0,6
E00152371,106,56,30,3,10
E00152372,45,32,23,0,7
E00152373,113,88,42,3,4
E00152374,95,68,33,2,4
E00152375,101,58,30,3,10
E00152376,120,88,19,7,8
E00152377,67,74,23,7,8
E00152378,62,48,16,0,9
E00152379,65,62,16,6,6
E00152380,97,75,29,2,7
E00152409,56,30,19,4,4
E00152410,57,64,28,2,2
E00152411,93,77,37,5,5
E00152412,113,55,31,4,9
E00152413,112,61,39,0,4
E00152414,101,60,30,1,4
E00152415,65,54,35,5,4
E00152416,50,44,39,6,2
E00152417,81,47,37,2,7
E00152432,73,42,19,2,4
E00152433,46,35,24,2,0
E00152434,144,108,34,10,4
E00152435,83,63,9,0,1
E00152436,110,88,47,2,9
E00152437,160,77,52,8,9
E00152438,54,28,15,3,1
E00152439,119,85,25,6,7
E00152460,118,61,27,7,5
E00152482,84,69,33,3,3
E00152483,132,50,21,7,6
E00152484,134,44,23,4,5
E00152485,138,40,23,5,16
E00152486,55,37,29,9,3
E00152487,97,70,34,6,5
E00152488,79,62,16,5,11
E00152490,116,56,25,2,4
E00152491,63,33,27,2,1
E00152492,100,80,28,5,3
E00152493,127,93,26,5,12
E00152494,107,66,41,5,6
E00152495,123,81,50,1,6
E00153085,98,71,14,9,1
E00153086,121,59,37,9,6
E00153087,105,42,23,9,1
E00153088,88,57,18,2,2
E00153089,69,32,13,4,5
E00153090,155,85,25,9,8
E00153091,174,83,37,9,7
E00153092,144,87,50,4,7
E00153101,154,93,54,7,2
E00153103,136,81,44,8,5
E00153104,155,88,35,7,7
E00153105,159,79,24,4,6
E00153106,130,98,37,5,5
E00153115,33,30,17,3,0
E00153143,148,80,22,5,10
E00153144,128,63,20,6,3
E00153145,123,87,19,5,5
E00153146,139,77,29,5,2
E00153147,84,56,23,1,1
E00153148,241,77,41,15,6
E00153149,208,74,51,8,6
E00153150,213,68,22,13,4
E00153151,137,68,15,8,12
E00153152,166,20,13,3,4
E00153153,163,44,23,8,4
E00153154,171,88,25,12,8
E00153155,221,114,61,14,5
E00153156,149,105,50,11,8
E00153179,123,83,16,5,9
E00153180,116,75,40,10,6
E00153181,101,58,17,7,8
E00153182,127,68,27,2,5
E00153183,137,55,45,5,7
E00153184,103,68,29,5,5
E00153185,93,64,24,6,5
E00153202,65,65,40,0,3
E00153203,114,72,39,6,7
E00153211,61,46,14,5,6
E00153212,91,72,8,3,4
E00153213,124,50,17,8,4
