geocode,employee,inactive,self-employed,student,unemployed
E01012756,710,288,84,53,67
E01012757,702,320,76,51,71
E01012758,740,302,126,38,50
E01012759,773,308,84,40,93
E01012760,716,269,72,46,74
E01012761,577,532,65,100,122
E01012762,652,382,80,102,68
E01012763,842,492,102,110,152
E01012764,453,341,52,14,33
E01012765,676,275,83,31,58
E01012766,721,250,94,35,45
E01012767,501,655,60,200,58
E01012768,628,292,74,24,47
E01012769,495,377,40,18,13
E01012773,800,273,100,36,68
E01012774,662,321,67,37,57
E01012775,570,341,47,30,64
E01012778,452,382,32,34,123
E01012779,397,319,30,20,131
E01012780,461,428,46,28,126
E01012781,348,368,26,18,92
E01012782,353,412,29,29,124
E01012783,341,338,38,23,98
E01012784,882,381,71,46,117
E01012785,356,374,25,26,101
E01012786,438,348,27,24,70
E01012787,462,427,44,34,140
E01012788,418,427,35,33,129
E01012789,464,347,32,23,86
E01012790,408,421,34,31,77
E01012791,765,333,105,43,39
E01012792,693,316,71,43,26
E01012793,526,338,97,31,46
E01012794,744,291,108,46,45
E01012795,705,439,58,48,90
E01012796,556,286,68,27,43
E01012797,537,307,58,18,58
E01012798,428,466,57,31,70
E01012799,627,195,66,21,46
E01012800,727,271,69,29,55
E01012801,639,295,74,22,48
E01012802,687,280,53,24,47
E01012803,637,279,76,25,58
E01012804,750,253,78,28,58
E01012805,531,338,41,23,135
E01012806,625,302,48,26,124
E01012807,570,291,77,26,57
E01012808,602,489,34,28,118
E01012809,739,398,91,37,166
E01012812,639,251,109,36,34
E01012813,871,318,95,46,39
E01012814,681,331,77,41,28
E01012815,836,246,76,35,23
E01012816,587,262,76,46,53
E01012817,678,226,67,28,94
E01012818,570,247,66,27,42
E01012819,688,265,78,24,58
E01012820,609,253,73,41,73
E01012821,425,305,50,37,48
E01012822,600,297,61,41,41
E01012823,399,422,37,15,87
E01012824,725,307,91,28,47
E01012825,590,347,74,30,53
E01012826,536,376,52,21,54
E01012827,525,396,79,27,62
E01012828,630,321,52,28,61
E01012829,769,335,60,34,42
E01012830,693,319,66,36,43
E01012832,623,229,62,26,83
E01012833,464,378,45,27,115
E01012834,480,365,50,31,121
E01012835,499,279,55,23,33
E01012836,470,403,46,26,153
E01012837,497,398,57,32,101
E01012838,455,352,47,25,105
E01012839,454,290,66,30,54
E01012840,471,386,47,33,102
E01012841,393,434,42,21,151
E01012842,471,384,26,30,130
E01012843,377,405,28,27,135
E01012844,343,418,31,19,117
E01012845,440,388,33,17,158
E01012846,464,356,22,21,120
E01012847,367,332,33,16,114
E01012848,665,667,59,29,197
E01012849,483,400,39,30,102
E01012850,713,434,76,48,233
E01012852,598,454,48,45,162
E01012856,478,509,39,20,140
E01012857,516,464,39,40,147
E01012866,625,454,45,98,89
E01012867,530,449,52,53,104
E01012868,439,749,41,217,74
E01012869,460,707,52,245,82
E01012870,515,690,36,177,69
E01012871,730,501,68,109,114
E01012872,367,881,42,297,74
E01012873,410,434,32,29,140
E01012874,436,428,42,20,129
E01012875,336,429,34,22,167
E01012876,404,487,41,26,147
E01012877,334,397,26,22,156
E01012878,455,467,28,27,129
E01012879,354,412,17,24,172
E01012880,466,492,44,28,145
E01012881,438,434,46,27,121
E01012894,552,421,38,27,129
E01012895,343,469,33,19,147
E01012896,925,367,111,51,105
E01012897,316,521,32,11,157
E01012898,374,387,40,20,74
E01012899,707,292,52,16,79
