geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00054762,23,36,21,36,51,47,62,19,26
E00054763,51,63,50,60,61,27,31,4,18
E00054764,31,20,44,40,40,40,18,4,14
E00054765,30,34,38,34,34,40,23,18,20
E00054766,35,43,42,31,72,35,31,19,24
E00054767,24,43,40,40,60,60,47,7,8
E00054768,67,62,73,67,78,59,47,9,18
E00054769,24,27,30,26,43,36,55,16,24
E00054770,35,55,47,36,61,52,40,9,17
E00054771,23,34,26,19,55,43,53,35,23
E00054772,34,36,28,23,36,32,30,14,29
E00054773,71,42,50,36,45,35,30,14,21
E00054774,20,31,18,26,43,37,50,20,39
E00054775,26,56,54,27,60,38,30,9,17
E00054776,20,22,26,16,40,38,57,20,52
E00054777,51,57,43,36,55,47,41,9,12
E00054778,38,26,40,38,43,41,50,13,30
E00054779,67,47,51,50,50,50,19,7,10
E00054797,60,45,38,58,56,50,49,14,17
E00054798,60,44,57,31,45,37,20,9,9
E00054801,47,45,42,51,50,37,26,7,15
E00054802,35,43,38,41,45,37,39,9,14
E00054804,33,39,59,66,37,22,8,3,15
E00054805,32,40,44,45,40,44,43,13,19
E00054806,28,46,63,51,38,36,27,6,6
E00054807,38,25,64,42,49,41,34,10,21
E00054808,49,43,42,48,56,44,40,10,32
E00054809,35,29,49,35,62,58,39,9,16
E00054810,32,50,25,42,63,41,36,10,21
E00054811,29,19,56,30,40,23,22,6,20
E00054812,28,27,43,33,36,37,42,9,13
E00054813,33,30,45,33,46,32,18,6,19
E00054814,45,38,55,28,53,60,49,8,21
E00054816,33,24,35,26,50,36,46,14,21
E00054817,32,38,42,44,44,38,32,4,15
E00054818,38,26,27,42,47,39,38,10,16
E00054819,40,30,43,44,42,33,32,10,18
E00054820,9,7,15,19,18,24,36,22,80
E00054821,22,18,21,21,36,41,56,19,32
E00054822,14,34,24,11,55,38,35,16,30
E00054823,22,19,28,40,49,43,43,14,11
E00054824,22,21,29,46,37,31,38,7,15
E00054825,13,30,102,51,57,47,22,8,33
E00054827,12,35,18,17,43,28,49,22,47
E00054828,39,59,29,47,49,26,26,5,10
E00054829,47,46,26,43,48,34,40,6,10
E00054830,34,29,29,29,19,16,17,6,13
E00054831,27,13,22,24,30,18,32,13,29
E00054832,29,41,21,38,65,35,29,3,28
E00054833,27,31,14,23,46,41,48,17,51
