geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01012756,498,6,197,12,1
E01012757,388,7,271,19,2
E01012758,453,5,203,35,4
E01012759,455,8,311,27,0
E01012760,391,5,314,12,2
E01012761,132,13,463,238,17
E01012762,388,5,221,16,2
E01012763,294,5,616,77,4
E01012764,481,0,60,8,3
E01012765,525,2,97,3,1
E01012766,478,3,74,6,1
E01012767,322,2,194,64,1
E01012768,571,6,112,7,2
E01012769,614,2,64,3,1
E01012773,589,4,148,11,1
E01012774,391,11,96,169,0
E01012775,348,9,84,215,2
E01012778,171,6,49,310,0
E01012779,141,0,71,273,2
E01012780,219,10,58,306,0
E01012781,151,9,35,276,0
E01012782,156,8,38,374,0
E01012783,136,10,64,317,2
E01012784,446,15,132,195,3
E01012785,122,5,32,389,1
E01012786,251,6,36,213,1
E01012787,198,20,62,400,1
E01012788,193,8,41,332,4
E01012789,238,6,35,260,1
E01012790,267,9,41,251,1
E01012791,609,3,41,9,0
E01012792,512,12,69,49,2
E01012793,447,8,63,90,12
E01012794,504,8,110,13,2
E01012795,439,26,78,334,3
E01012796,473,8,66,28,1
E01012797,389,8,90,156,0
E01012798,260,20,49,494,11
E01012799,405,1,189,10,1
E01012800,487,8,179,77,4
E01012801,451,7,113,93,0
E01012802,468,5,139,38,0
E01012803,432,3,185,44,0
E01012804,549,1,124,9,0
E01012805,299,4,245,120,3
E01012806,367,8,297,70,1
E01012807,424,13,107,55,0
E01012808,288,26,181,378,1
E01012809,373,9,434,104,4
E01012812,477,2,36,1,5
E01012813,606,6,54,15,0
E01012814,567,5,34,15,2
E01012815,576,8,68,19,4
E01012816,419,1,88,65,0
E01012817,434,3,198,11,2
E01012818,447,2,45,13,0
E01012819,466,4,127,25,0
E01012820,408,3,133,15,2
E01012821,228,18,22,320,21
E01012822,460,15,92,79,5
E01012823,259,21,46,273,3
E01012824,477,12,38,154,1
E01012825,526,9,43,99,2
E01012826,367,19,58,265,1
E01012827,382,15,53,300,5
E01012828,441,7,43,187,1
E01012829,586,8,61,37,0
E01012830,546,3,57,5,1
E01012832,346,3,87,111,1
E01012833,256,12,42,335,0
E01012834,274,19,63,308,0
E01012835,473,9,30,12,1
E01012836,275,26,40,443,1
E01012837,316,17,40,367,1
E01012838,226,12,47,322,0
E01012839,386,9,40,113,3
E01012840,279,10,68,290,1
E01012841,100,5,32,515,3
E01012842,239,7,59,296,1
E01012843,184,12,68,351,18
E01012844,92,9,26,455,27
E01012845,239,9,72,303,0
E01012846,251,11,64,297,1
E01012847,184,6,59,272,0
E01012848,302,9,179,141,0
E01012849,305,21,57,326,3
E01012850,166,13,500,304,1
E01012852,203,19,226,344,7
E01012856,159,17,109,531,3
E01012857,182,24,173,384,6
E01012866,306,5,367,21,2
E01012867,162,19,372,179,2
E01012868,192,9,408,84,2
E01012869,173,6,398,94,4
E01012870,233,2,404,26,5
E01012871,252,1,416,70,3
E01012872,160,8,434,71,5
E01012873,121,22,49,448,3
E01012874,212,17,41,372,3
E01012875,82,25,40,498,0
E01012876,210,24,36,410,0
E01012877,133,8,25,331,2
E01012878,187,12,52,399,0
E01012879,130,18,47,454,0
E01012880,147,14,60,483,0
E01012881,170,14,49,405,1
E01012894,287,9,46,285,2
E01012895,83,17,42,442,4
E01012896,537,7,105,130,23
E01012897,61,18,30,585,1
E01012898,222,16,58,372,1
E01012899,516,3,136,14,0
E01012900,319,4,345,87,1
E01012901,467,6,84,51,3
E01012902,532,3,65,14,2
E01012903,411,13,310,93,2
E01012904,430,18,99,107,1
E01012905,294,11,34,239,2
E01012906,242,10,62,364,1
E01012907,411,10,54,120,0
E01012908,224,11,32,222,1
E01012909,483,5,74,28,1
E01012910,407,6,39,13,1
E01012911,439,10,38,11,2
E01012912,661,6,81,6,2
E01012913,403,7,206,202,3
E01012914,132,2,403,89,1
E01012915,252,13,63,312,0
E01012916,477,5,156,47,0
E01012917,234,17,100,433,1
E01012918,217,6,82,303,1
E01012919,430,15,59,26,1
E01012920,518,12,61,31,0
E01012921,408,5,46,27,0
E01012922,504,12,86,39,1
E01012923,321,30,217,34,1
E01012924,622,13,52,14,2
E01012925,426,8,78,22,0
E01012926,920,7,102,28,2
E01012927,598,7,39,4,0
E01012928,274,27,68,350,0
E01012929,515,7,161,109,2
E01012930,529,7,88,11,2
E01012931,287,27,128,360,8
E01012932,362,10,162,175,4
E01012933,431,10,26,6,3
E01012934,531,14,116,49,1
E01012935,572,2,30,5,1
E01012936,437,8,202,40,1
E01012937,841,18,132,51,3
E01012938,875,4,157,50,9
E01012939,713,4,68,13,4
E01012940,712,3,115,6,1
E01012941,601,3,67,35,1
E01012942,578,11,61,3,0
E01012943,409,11,190,64,27
E01012944,241,7,436,35,0
E01012945,351,9,284,70,3
E01012946,241,25,65,362,3
E01012947,441,5,107,23,2
E01012948,229,11,346,65,1
E01012949,334,13,101,183,2
E01012950,508,8,71,5,0
E01012951,324,9,232,5,4
E01012952,344,12,281,15,1
E01012953,416,1,59,9,0
E01012954,461,7,61,14,0
E01012955,570,4,77,13,2
E01012956,395,1,25,55,1
E01012957,535,16,153,74,2
