geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
W01000001,12,6,349,25,70,1,5,0,7
W01000002,26,5,409,40,52,8,9,0,6
W01000006,3,14,635,33,71,6,7,0,3
W01000007,7,14,641,29,77,6,4,0,1
W01000009,4,34,684,48,43,4,8,2,6
W01000010,5,11,580,34,76,6,12,0,2
W01000012,1,6,564,67,22,5,6,0,0
W01000014,7,19,825,108,35,6,9,1,1
W01000016,16,20,264,162,16,8,10,6,10
W01000017,12,20,443,125,13,7,8,9,6
W01000019,5,20,451,38,45,0,8,0,3
W01000020,7,6,509,27,80,1,2,1,0
W01000023,9,8,532,38,48,5,6,3,2
W01000024,82,16,532,63,29,12,3,0,1
W01000025,6,25,874,66,79,5,3,0,4
W01000027,13,19,732,46,70,6,4,2,6
W01000028,4,17,710,37,97,7,11,2,3
W01000029,14,19,344,136,13,3,5,7,10
W01000030,21,26,578,198,22,5,12,13,18
W01000033,18,18,284,123,8,6,8,16,12
W01000034,9,14,400,62,13,3,4,6,7
W01000036,15,20,258,104,17,3,2,5,7
W01000037,18,11,336,91,24,6,7,5,8
W01000038,7,19,770,41,76,10,3,0,6
W01000039,8,7,339,28,36,4,7,1,7
W01000040,7,9,357,28,40,4,6,2,10
W01000041,9,33,405,123,19,1,9,5,3
W01000043,10,19,390,35,15,6,3,3,5
W01000044,6,11,438,15,28,9,4,1,4
W01000047,2,32,480,53,71,4,3,0,2
W01000054,4,37,433,38,32,2,3,3,0
W01000059,11,47,509,223,31,2,2,6,0
W01000061,4,24,479,125,81,2,8,0,6
W01000070,4,13,464,33,82,1,7,5,0
W01000073,5,33,685,39,55,7,8,0,2
W01000078,1,37,594,44,67,3,5,0,5
W01000080,4,12,474,123,88,5,7,2,4
W01000084,0,5,403,29,70,7,4,1,4
W01000086,9,45,732,70,109,5,10,3,4
W01000088,11,29,820,28,73,2,3,0,5
W01000089,10,32,752,60,123,6,9,0,0
W01000093,4,40,709,228,58,6,9,1,4
W01000094,1,10,458,41,56,1,4,0,4
W01000095,8,22,426,71,39,2,10,0,0
W01000098,11,50,491,244,21,2,5,9,3
W01000104,8,60,556,124,47,2,7,1,2
W01000108,17,60,599,280,45,5,11,4,2
W01000109,25,45,536,153,46,5,5,6,2
W01000110,5,35,559,132,20,1,0,5,1
W01000111,6,36,436,220,43,2,8,0,2
W01000112,5,51,608,35,40,5,5,4,4
W01001932,11,32,971,95,237,4,12,0,5
