geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00067299,43,2,5,73,1
E00067300,121,0,8,3,1
E00067301,118,1,6,0,1
E00067302,99,0,4,0,1
E00067303,123,3,3,13,0
E00067304,116,1,7,2,0
E00067305,88,0,5,48,0
E00067306,51,5,7,64,0
E00067307,108,1,9,3,0
E00067308,78,3,9,34,3
E00067309,76,0,5,27,1
E00067310,42,1,6,68,2
E00067311,100,1,7,11,1
E00067312,112,1,25,1,0
E00067313,113,1,10,1,0
E00067314,104,1,5,33,0
E00067315,102,4,8,17,2
E00067316,103,1,16,18,3
E00067317,114,0,5,1,0
E00067319,139,1,7,2,3
E00067320,114,0,1,18,0
E00067321,98,0,13,17,0
E00067322,154,1,27,12,3
E00067323,97,1,9,14,0
E00067338,67,0,39,4,0
E00067339,108,0,10,24,0
E00067341,72,0,50,17,2
E00067342,127,1,12,3,1
E00067343,68,2,10,52,9
E00067344,70,7,15,59,0
E00067345,49,4,14,73,0
E00067346,75,1,53,8,1
E00067347,32,2,17,77,2
E00067348,33,1,12,71,0
E00067349,23,3,14,108,2
E00067350,66,1,14,58,0
E00067351,50,3,12,60,0
E00067352,67,2,44,6,1
E00067353,62,3,40,23,1
E00067354,77,1,43,0,0
E00067355,67,1,17,48,0
E00067356,65,3,9,54,0
E00067357,65,1,25,35,0
E00067358,55,2,56,12,0
E00067359,31,1,60,4,1
E00067360,76,3,46,7,2
E00067361,76,1,43,2,1
E00067362,56,0,37,17,0
E00067363,48,1,51,37,1
E00067364,99,1,39,1,1
E00067365,91,3,65,5,0
E00067366,77,0,64,2,0
E00067367,74,2,46,6,4
E00067368,67,2,77,10,0
E00067370,77,0,21,44,0
E00067371,79,2,32,8,0
E00067372,99,4,41,3,1
E00067373,32,0,32,0,0
E00067374,77,4,51,11,0
E00067375,99,8,68,8,0
E00067376,57,0,65,12,0
E00067377,119,1,26,1,1
E00067378,37,3,12,82,1
E00067379,58,1,5,46,0
E00067380,59,2,22,58,0
E00067468,143,3,46,9,1
E00067469,96,2,48,2,0
E00067470,43,0,65,12,2
E00067471,30,4,61,14,1
E00067472,60,1,65,17,2
E00067473,52,3,74,11,0
E00067474,54,2,41,46,2
E00067479,38,0,73,4,1
E00067480,56,1,69,2,3
E00067481,57,2,45,3,1
E00067483,9,3,12,107,0
E00067484,17,6,17,90,0
E00067485,45,3,67,30,0
E00067486,23,3,74,77,1
E00067487,48,0,81,2,2
E00067488,35,20,91,25,0
E00067490,56,4,69,42,1
E00067491,45,4,107,6,0
E00067493,28,3,147,37,0
E00067494,76,1,40,9,0
E00067495,166,2,3,3,1
E00067496,137,2,9,17,0
E00067497,150,2,4,4,2
E00067498,108,0,7,0,0
E00067499,90,1,12,31,0
E00067500,128,0,2,3,3
E00067501,89,2,8,19,0
E00067502,106,1,19,0,0
E00067503,114,2,19,3,0
E00067504,97,0,8,0,0
E00067505,74,2,8,42,0
E00067506,85,4,5,26,0
E00067507,138,1,3,2,0
E00067508,103,0,14,2,1
E00067509,47,4,5,42,0
E00067510,115,1,8,11,0
E00067511,100,0,5,3,0
E00067512,105,2,7,0,1
E00067513,105,2,17,0,0
E00067514,119,1,2,0,0
E00067515,115,0,7,0,0
E00067516,119,0,2,1,0
E00067517,105,0,5,1,0
E00067518,106,0,11,1,0
E00067519,129,0,5,0,0
E00067520,103,1,14,2,1
E00067521,92,5,12,0,0
E00067522,130,0,1,1,1
E00067523,115,4,3,1,0
E00067524,99,1,6,0,0
E00067525,111,2,1,0,0
E00067526,114,0,7,1,1
E00067527,91,0,7,1,1
E00067528,140,2,3,1,0
E00067529,97,3,4,0,0
E00067530,117,0,4,1,0
E00067531,112,3,4,1,0
E00067532,103,1,13,2,1
E00067533,105,0,14,2,1
E00067534,45,0,13,2,1
E00067535,113,1,8,0,0
E00067536,99,0,4,6,2
E00067537,107,3,4,6,0
E00067543,33,0,15,74,1
E00067544,108,2,14,1,0
E00067545,82,0,52,4,0
E00067546,76,1,11,36,0
E00067547,56,3,50,55,0
E00067548,80,3,31,7,2
E00067553,60,4,52,74,0
E00067554,93,4,20,7,0
E00067555,108,0,58,0,1
E00067557,77,3,52,13,2
E00067560,35,0,9,81,0
E00067561,76,3,36,30,0
E00067562,46,3,22,61,0
E00067563,47,1,58,29,2
E00067565,30,0,9,94,1
E00067566,41,3,17,77,0
E00067567,26,1,19,76,1
E00067568,99,2,11,15,1
E00067569,43,2,9,66,0
E00067570,91,1,34,50,1
E00067571,98,1,11,12,1
E00067572,99,1,45,30,25
E00067573,78,1,7,44,0
E00067574,23,6,12,66,0
E00067575,57,1,14,66,1
E00067576,115,0,5,2,0
E00067577,67,2,29,43,1
E00067578,103,0,6,2,0
E00067579,108,1,22,1,0
E00067580,102,3,16,2,1
E00067581,167,2,62,12,5
E00067583,128,2,5,0,0
E00067586,123,1,4,1,1
E00067595,93,1,8,14,12
E00067596,46,1,30,25,3
E00067598,70,0,49,16,1
E00067599,63,0,52,6,2
E00067600,64,0,54,9,0
E00067601,79,1,34,44,9
E00067602,110,0,13,6,0
E00067603,110,2,11,6,0
E00067604,74,1,7,40,2
E00067605,96,0,30,6,0
E00067606,79,2,41,34,3
E00067607,98,1,22,8,0
E00067609,66,4,12,43,0
E00067611,85,0,43,2,0
E00067612,132,0,3,8,0
E00067613,23,2,6,121,0
E00067614,35,3,8,96,1
E00067615,107,0,9,3,0
E00067616,125,1,1,0,0
E00067617,73,2,60,0,0
E00067619,118,0,17,9,0
E00067633,75,1,51,15,1
E00067634,96,3,15,1,1
E00067635,96,2,53,3,0
E00067636,62,0,76,6,0
E00067657,41,3,14,63,0
E00067658,35,0,25,89,0
E00067660,33,4,25,77,1
E00067664,111,1,2,1,1
E00067665,125,2,9,4,0
E00067666,72,2,13,50,2
E00067668,122,2,4,1,1
E00067669,135,0,3,2,0
E00067670,102,2,16,4,2
E00067671,118,0,7,5,0
E00067672,123,2,10,0,0
E00067673,101,0,13,1,1
E00067674,110,0,9,2,0
E00067675,111,2,4,1,0
E00067676,123,0,9,1,1
E00067677,114,0,5,1,0
E00067678,121,0,6,0,1
E00067679,116,1,5,1,1
E00067680,85,1,33,70,14
E00067681,95,0,12,32,13
E00067682,112,0,12,8,3
E00067683,107,0,57,45,2
E00067685,107,1,9,2,2
