geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00134231,21,23,17,26,37,22,42,14,49
E00134232,14,26,15,18,31,45,25,11,24
E00136679,40,27,16,36,35,31,45,8,40
E00136680,14,17,13,15,29,27,34,17,32
E00136681,25,19,25,33,45,36,44,12,16
E00136682,21,18,18,28,34,28,42,21,36
E00136683,23,22,16,19,27,32,48,22,40
E00136684,29,32,24,22,57,46,51,22,17
E00136685,15,17,7,4,23,26,21,4,5
E00136686,31,30,16,34,28,18,35,15,14
E00136687,46,28,25,42,42,54,59,12,23
E00136688,30,27,14,23,52,32,56,19,29
E00136689,41,36,27,30,46,47,33,14,18
E00136691,13,39,11,23,40,49,57,11,18
E00136692,35,38,20,37,39,44,42,14,38
E00136693,25,25,14,21,44,40,26,10,17
E00136694,18,23,19,25,34,45,65,9,14
E00136695,30,50,22,31,58,66,77,19,25
E00136696,54,60,37,57,90,65,84,20,36
E00136706,41,43,23,44,71,63,87,25,37
E00136713,53,72,26,54,84,71,72,21,41
E00136745,55,42,40,45,53,32,29,10,18
E00136746,23,34,18,32,34,35,40,14,24
E00136747,29,14,22,31,35,30,34,12,27
E00136748,34,38,14,35,54,63,76,16,46
E00136749,45,36,33,38,40,41,28,3,20
E00136750,28,52,23,36,69,82,60,17,21
E00136751,19,35,32,26,68,61,65,28,29
E00136752,28,30,23,40,43,47,50,14,20
E00136753,25,28,29,21,45,51,56,18,23
E00136754,21,39,34,40,55,52,41,12,35
E00136755,58,54,83,72,64,42,42,20,30
E00136757,25,32,22,23,35,35,37,23,73
E00136758,18,10,32,31,37,26,27,17,75
E00136759,60,42,61,75,53,24,18,8,14
E00136760,15,17,20,15,20,40,52,29,52
E00136761,20,19,25,26,44,30,40,15,22
E00136762,14,30,35,25,38,35,39,11,25
E00136763,14,16,26,20,26,27,36,16,28
E00136764,24,22,19,29,29,31,41,16,52
E00136765,7,14,13,9,20,31,54,33,41
E00136766,31,40,35,31,43,38,28,6,29
E00136767,38,45,20,46,42,31,44,19,33
E00136768,15,17,14,22,15,23,44,15,64
E00136769,12,10,14,16,14,26,20,11,84
E00136770,19,19,27,23,37,17,62,20,55
E00136771,24,51,21,30,48,46,18,14,45
E00136772,20,14,18,30,20,25,54,31,60
E00136773,16,39,16,27,27,23,27,10,49
E00136774,53,38,51,44,40,33,27,5,7
E00136775,20,44,43,46,51,31,24,8,8
E00136776,32,37,32,34,37,34,40,19,27
E00136777,26,31,26,33,44,44,35,13,40
E00136778,33,15,34,54,19,26,14,13,15
E00136779,39,26,41,43,41,34,32,15,39
E00136789,52,57,26,37,76,67,60,13,22
E00136790,16,32,22,25,45,55,71,25,35
E00136794,27,31,27,28,40,43,37,11,21
E00136795,28,26,26,33,27,46,49,24,23
E00136796,20,19,15,16,39,47,58,24,41
E00136825,19,13,13,19,17,39,70,20,61
E00136826,36,33,40,48,43,21,46,18,24
E00136827,32,38,34,35,48,35,46,14,44
E00136828,27,33,68,43,45,32,39,7,42
E00136829,24,28,29,32,40,35,50,17,42
E00136830,33,30,27,37,36,46,43,11,37
E00136831,41,42,52,53,48,54,58,27,52
E00136832,35,21,24,18,23,26,38,13,49
E00136833,18,19,16,18,28,25,23,11,43
E00136834,24,15,13,20,26,27,27,13,18
E00136835,29,18,44,41,30,45,36,10,23
E00136836,25,31,26,29,49,38,29,18,29
E00136837,24,15,27,28,22,26,49,28,56
E00136838,37,31,28,43,37,43,30,17,26
E00136839,30,34,44,32,47,52,35,14,56
E00136840,25,34,23,23,31,32,46,22,47
E00136847,34,44,21,28,49,46,42,13,21
E00136985,40,37,20,37,37,26,51,18,37
E00136986,48,62,33,43,75,44,34,4,20
E00136987,46,40,65,57,69,39,39,20,15
E00136988,42,41,28,36,43,30,37,18,41
E00136989,8,21,2,17,33,23,44,23,22
E00136990,39,38,33,44,52,58,43,18,30
E00136991,15,33,14,22,40,43,49,13,30
E00136992,30,31,23,30,46,38,28,12,33
E00137000,59,36,37,49,63,65,78,30,54
E00137001,28,19,14,13,31,38,44,10,13
E00137002,22,31,23,23,40,56,56,19,39
E00137003,18,20,26,27,30,37,43,11,45
E00137004,25,38,31,28,41,50,61,23,42
E00137005,31,23,18,26,32,22,31,18,33
E00137006,33,33,20,30,51,40,54,14,28
E00137007,16,26,24,17,34,41,45,13,18
E00137020,48,49,51,41,57,40,46,16,29
E00137023,39,43,33,43,44,34,64,24,34
E00137024,18,18,17,17,32,39,46,10,11
E00137034,25,29,21,27,47,59,58,11,25
E00153157,30,30,41,26,33,26,49,15,25
E00153158,27,35,19,30,43,38,51,21,21
E00153159,51,50,24,39,65,62,63,26,22
E00153160,23,44,17,15,42,41,63,21,50
E00153161,24,32,22,24,31,28,39,16,40
E00153162,38,31,12,27,40,36,64,17,45
E00153163,35,32,44,38,32,37,45,7,40
E00153164,31,10,11,22,35,32,44,25,21
E00153165,23,37,25,24,53,39,54,20,21
E00153166,29,30,29,25,29,24,30,12,31
E00153167,24,29,7,24,37,29,52,17,36
E00153168,54,62,21,36,81,64,76,30,27
E00153169,39,30,24,40,67,63,61,30,34
E00153170,32,55,22,38,68,57,99,28,33
E00153171,14,25,10,13,18,31,32,6,11
E00153175,57,50,41,51,89,86,80,18,47
E00153176,15,27,9,15,34,37,48,5,20
E00153178,32,38,41,29,56,69,72,26,26
E00153194,21,29,9,15,40,21,39,10,13
E00153195,31,34,19,25,43,46,65,13,29
E00153196,34,30,34,22,36,31,48,19,35
E00153197,28,42,22,22,45,46,63,14,42
E00153198,24,26,14,27,42,34,56,19,34
E00153199,17,12,9,17,19,26,22,11,11
E00153200,6,15,3,3,30,54,38,9,22
E00153201,43,43,27,21,62,53,51,20,25
E00153208,28,36,29,21,42,58,61,22,24
E00153232,62,51,23,56,64,62,79,33,45
E00153233,26,23,19,35,42,35,54,22,25
E00153234,26,28,33,33,43,35,41,9,33
E00153235,30,50,31,34,57,58,41,17,25
E00153236,23,14,8,19,27,23,43,24,13
E00153237,11,16,13,6,20,34,29,7,10
E00153238,60,76,46,61,101,76,80,36,52
E00153327,34,46,25,37,43,44,45,20,64
E00153328,31,31,21,19,52,44,52,23,48
E00153329,14,34,18,5,41,41,39,19,20
E00153330,35,55,15,37,57,53,71,36,46
E00153331,33,45,23,19,58,47,52,17,25
E00153332,40,35,36,33,41,61,47,24,62
E00153333,29,29,19,34,31,40,54,24,45
E00153334,23,28,21,26,29,35,44,13,20
E00153356,17,29,21,14,44,48,45,21,21
E00153357,30,45,16,34,44,38,30,7,15
E00153358,41,45,19,28,56,43,39,16,27
E00153359,28,58,21,33,37,47,50,10,22
E00153360,36,25,19,29,52,59,79,15,28
E00153361,20,27,6,11,30,16,21,13,5
E00153373,41,47,29,29,58,74,71,24,31
E00153378,44,47,32,38,69,53,64,24,24
E00153379,53,57,39,47,65,50,61,16,19
E00154005,17,35,20,18,49,43,56,23,31
E00154470,13,19,15,17,25,30,28,8,21
E00154473,28,22,16,24,25,42,32,10,18
E00154477,16,16,7,10,30,24,28,10,17
E00173699,28,45,27,28,45,53,38,13,10
E00174638,60,53,52,61,43,28,13,2,9
E00174644,29,20,45,46,56,23,24,9,18
