geocode,employee,inactive,self-employed,student,unemployed
E01016016,569,376,90,42,81
E01016017,612,430,69,90,105
E01016018,810,345,97,32,101
E01016019,647,378,117,65,101
E01016020,471,279,53,37,60
E01016021,631,313,74,60,61
E01016022,541,318,67,69,66
E01016023,461,432,67,34,102
E01016024,693,399,93,58,128
E01016025,478,394,73,25,65
E01016026,560,203,108,24,26
E01016027,628,342,128,32,35
E01016028,540,338,88,26,26
E01016029,552,258,99,20,38
E01016030,674,395,104,35,66
E01016031,575,444,72,71,108
E01016032,419,297,49,45,79
E01016033,336,334,27,47,66
E01016034,1134,450,187,55,69
E01016035,624,474,90,101,101
E01016036,604,1008,60,315,67
E01016037,643,375,88,129,81
E01016038,577,313,83,24,67
E01016039,677,353,82,62,73
E01016040,644,381,97,63,96
E01016041,721,321,83,63,69
E01016042,587,273,76,45,83
E01016043,546,321,85,35,56
E01016044,700,337,87,53,81
E01016045,698,292,88,63,93
E01016046,628,293,91,43,78
E01016047,686,316,92,85,83
E01016048,723,319,94,47,67
E01016049,702,423,93,100,106
E01016050,733,352,158,31,31
E01016051,652,288,137,31,34
E01016052,640,401,149,26,28
E01016053,549,372,127,35,20
E01016054,671,296,130,32,21
E01016055,589,361,113,23,61
E01016056,692,189,94,26,46
E01016057,788,285,122,25,47
E01016058,681,273,113,27,39
E01016059,491,294,73,27,71
E01016060,675,387,118,43,37
E01016061,678,317,89,43,128
E01016062,534,371,75,19,94
E01016063,535,412,86,43,104
E01016064,546,344,80,26,96
E01016065,607,313,85,30,36
E01016066,593,349,71,35,75
E01016067,623,318,106,40,83
E01016068,542,414,76,29,80
E01016069,666,385,102,40,141
E01016078,830,157,99,24,46
E01016079,621,241,111,25,41
E01016080,699,241,93,25,37
E01016081,784,212,116,27,42
E01016082,695,291,118,37,44
E01016083,454,314,66,26,73
E01016084,585,302,93,21,68
E01016085,567,398,156,42,33
E01016086,504,294,116,26,20
E01016087,684,351,136,34,40
E01016088,576,342,102,36,53
E01016089,600,348,96,39,36
E01016090,606,300,103,35,36
E01016091,537,420,104,38,37
E01016092,657,315,118,28,29
E01016093,571,361,129,30,23
E01016094,649,287,93,27,37
E01016095,573,243,75,18,31
E01016096,524,325,95,25,21
E01016097,572,319,84,31,67
E01016098,537,300,71,24,51
E01016099,693,272,108,30,26
E01016100,628,355,101,32,41
E01016101,652,258,108,43,37
E01016102,530,371,71,29,80
E01016103,657,272,136,33,29
E01016104,708,232,96,21,33
E01016105,530,318,105,27,34
E01016106,559,321,92,24,33
E01016107,745,262,127,16,21
E01016110,741,626,127,188,119
E01016111,409,323,35,26,102
E01016113,591,325,101,34,47
E01016114,653,305,110,47,81
E01016115,777,395,100,36,76
E01016116,719,341,107,41,64
E01016117,639,440,90,60,113
E01016118,767,358,111,46,62
E01016119,580,334,110,34,37
E01016120,489,333,76,23,67
E01016121,582,353,103,24,34
E01016122,555,334,133,44,27
E01016123,671,305,109,29,50
E01016124,682,347,117,35,43
E01016125,773,319,99,60,57
E01016126,709,302,120,54,33
E01016127,610,293,129,28,55
E01016128,570,845,76,41,76
E01016129,875,385,124,22,80
E01016130,787,371,175,46,73
E01016131,676,328,144,36,50
E01016132,695,311,146,44,32
E01016136,581,335,83,28,70
E01016139,684,299,123,40,48
E01016140,622,282,89,31,63
E01016141,702,305,104,37,80
E01016150,587,371,82,28,62
E01016151,656,357,110,33,62
E01016152,498,439,75,25,67
E01016153,486,334,68,28,83
E01016154,703,296,116,23,71
E01016155,582,371,85,21,62
E01016156,727,279,121,33,60
E01016157,839,365,117,42,65
E01016158,938,369,127,36,84
E01016159,434,323,76,35,72
E01016160,507,350,79,31,54
E01016161,512,396,72,30,61
E01016162,709,296,117,33,43
E01016163,534,278,69,22,56
E01016164,545,338,79,22,53
E01016165,501,272,84,30,41
E01016166,604,332,88,24,30
E01016167,572,291,97,35,44
E01016168,554,413,102,20,56
E01016169,754,343,127,56,44
E01016170,735,295,97,25,44
E01016171,544,370,84,26,69
E01016172,641,254,100,35,22
E01016173,582,345,111,28,67
E01016174,610,259,97,44,46
E01016175,737,396,165,46,37
E01016176,668,272,146,41,28
E01016177,615,307,114,31,60
E01016178,621,265,86,27,47
E01016179,590,260,107,46,25
E01024270,589,276,129,20,23
E01024271,507,323,130,32,27
E01024272,566,351,128,29,16
E01024273,537,338,228,33,33
E01024274,577,385,167,21,21
E01024275,635,228,121,25,19
E01024302,498,376,153,23,14
E01024320,514,223,73,33,23
E01024321,586,407,98,27,34
E01024322,453,247,76,21,15
E01024323,544,293,78,21,25
E01024324,589,282,85,30,23
E01024325,817,614,174,36,22
E01024326,656,410,150,44,23
E01024327,695,305,130,31,37
E01024328,519,332,154,28,25
E01024329,572,310,134,32,14
E01024330,644,347,120,25,16
E01024331,518,313,139,24,31
E01024332,429,259,180,20,17
E01024333,669,199,100,25,31
E01024334,519,148,62,20,22
E01024335,637,283,197,49,25
E01024336,709,319,156,31,35
E01024337,678,245,102,32,23
E01024338,710,227,110,22,26
E01024339,855,357,125,51,52
E01024340,1083,343,171,55,67
E01024341,615,427,126,24,22
E01024342,660,331,130,35,42
E01024343,567,289,134,26,21
E01024344,549,332,96,27,14
E01024345,600,303,190,19,28
E01024346,423,298,166,21,28
E01024347,670,293,175,36,44
E01024348,656,217,110,42,21
E01024349,705,158,139,22,25
E01024350,636,226,126,35,34
E01024351,589,365,103,26,39
E01024352,801,315,126,33,64
E01024353,791,334,164,40,23
E01024354,659,284,108,20,21
E01024355,913,310,160,30,47
E01024356,669,299,148,58,57
E01024357,775,258,121,41,66
E01024358,688,364,96,39,39
E01024360,723,248,100,26,44
E01024363,745,492,223,23,41
E01024366,633,428,246,24,35
E01024367,581,259,103,44,32
E01024369,663,271,104,35,35
E01024371,642,312,150,33,38
E01024372,955,336,119,53,78
E01024373,830,331,115,33,63
E01024374,568,402,90,34,97
E01024375,980,544,233,30,47
E01024376,893,491,248,44,36
E01024377,581,398,191,18,30
E01024378,483,300,143,26,26
E01024379,595,357,256,38,32
E01024382,958,526,152,36,91
E01024383,1276,308,114,37,67
E01024384,773,357,122,41,52
E01024385,645,296,119,29,37
E01024386,720,302,134,27,33
E01024387,838,551,362,36,51
E01024388,1324,457,203,53,68
E01024389,641,570,79,25,112
E01024390,492,333,41,17,63
E01024391,455,301,91,25,68
E01024392,634,366,102,25,47
E01024393,568,324,110,37,44
E01024394,551,314,108,37,35
E01024395,561,295,82,44,61
E01024396,570,305,103,23,55
E01024397,489,365,74,19,71
E01024398,606,397,88,22,87
E01024399,466,326,65,20,27
E01024400,442,336,92,23,31
E01024401,721,220,90,25,43
E01024402,563,319,128,27,21
E01024403,835,276,139,28,53
E01024404,642,297,141,23,16
E01024405,836,420,158,39,37
E01024410,556,375,183,18,25
E01024411,456,294,138,29,31
E01024570,562,463,162,27,56
E01024571,641,342,131,25,36
E01024572,475,238,122,17,24
E01024573,500,286,95,39,26
