geocode,asian,black,mixed,other,white
E02001678,259,76,169,57,9457
E02001679,124,159,158,40,5792
E02001680,87,243,161,89,5547
E02001681,190,57,91,46,7075
E02001827,391,113,114,33,5394
E02001828,329,91,124,9,6367
E02001829,560,73,135,51,7916
E02001830,770,101,165,95,8306
E02001831,554,312,322,34,9104
E02001832,495,181,187,26,7279
E02001833,475,220,149,28,4936
E02001834,230,325,235,14,5335
E02001835,474,115,219,19,7349
E02001836,1050,317,224,84,7505
E02001837,469,776,468,47,8825
E02001838,410,110,98,30,7025
E02001839,525,438,174,28,5277
E02001840,588,764,446,59,6914
E02001841,505,107,102,46,5233
E02001842,1273,881,289,74,5146
E02001843,524,449,218,22,5242
E02001844,600,418,323,25,8350
E02001845,643,568,211,23,4829
E02001846,678,823,428,46,5854
E02001847,226,112,128,21,5034
E02001848,740,943,379,59,4251
E02001849,573,707,460,49,5093
E02001850,2712,1260,367,106,3728
E02001851,616,564,387,69,6940
E02001852,955,935,364,52,4238
E02001854,778,529,364,44,6062
E02001855,149,579,599,54,8590
E02001856,2264,1461,558,70,4159
E02001857,2678,1947,940,193,7144
E02001858,3486,1834,482,229,2422
E02001859,6694,1458,288,138,1537
E02001860,4106,1722,473,388,1648
E02001861,5674,2590,437,226,1234
E02001862,5313,2195,541,365,1490
E02001863,5162,1272,261,99,1045
E02001864,804,976,443,93,3215
E02001865,6944,2124,462,326,1076
E02001866,5761,1676,330,173,731
E02001867,3780,1969,308,116,728
E02001868,4426,370,257,82,3482
E02001869,1161,2299,521,233,1846
E02001870,6493,872,317,161,3717
E02001871,547,438,471,55,6210
E02001872,204,323,406,33,6195
E02001873,3992,3143,787,380,2232
E02001874,6456,960,326,193,1417
E02001875,2626,2752,508,202,2080
E02001876,3815,3174,635,415,3870
E02001877,8201,918,269,197,1070
E02001878,5548,1545,451,253,1158
E02001879,4692,2031,652,321,2680
E02001880,1447,878,629,73,6407
E02001881,5332,864,425,240,2473
E02002000,252,152,164,19,7195
E02002001,69,63,80,7,5732
E02002002,158,31,71,4,6820
E02002003,281,119,125,7,8569
E02002004,116,142,179,20,7061
E02002005,430,301,301,39,7019
E02002006,82,82,100,6,6130
E02002007,44,23,101,8,8555
E02002008,851,166,156,43,7113
E02002009,1711,452,322,59,4166
E02002010,1648,607,247,50,4634
E02002011,79,31,63,7,5684
E02002012,715,214,203,60,6598
E02002013,49,16,56,6,6570
E02002014,1626,368,256,65,4614
E02002015,175,23,89,5,5732
E02002016,321,116,221,34,7134
E02002017,1018,283,269,31,6678
E02002018,127,24,81,22,8782
E02002019,437,119,234,17,7050
E02002020,99,34,87,22,9209
E02002043,1021,138,205,17,7099
E02002044,2046,407,231,172,4642
E02002045,650,179,172,31,6722
E02002046,163,171,157,7,5128
E02002047,780,156,141,18,5370
E02002048,1403,235,114,137,4531
E02002049,240,178,130,24,5360
E02002051,205,143,119,20,5030
E02002052,1302,729,471,80,8068
E02002053,1030,498,202,59,4186
E02002054,1148,534,146,62,3693
E02002055,1900,594,249,178,6132
E02002056,329,286,208,20,7781
E02002057,1976,318,200,97,6405
E02002058,2584,686,322,171,7914
E02002059,2890,756,404,224,6259
E02002060,1598,347,202,145,3981
E02002061,2166,447,151,280,2758
E02002062,2431,766,358,201,3410
E02002063,2483,828,351,186,5324
E02002064,824,573,357,80,10136
E02002065,7306,1041,378,548,2873
E02002066,2701,513,304,147,3546
E02002067,295,98,126,10,4979
E02002068,5409,2547,658,453,2916
