geocode,asian,black,mixed,other,white
E00057125,46,79,14,1,195
E00057127,31,46,12,0,208
E00057133,21,42,18,5,184
E00057134,26,88,15,3,265
E00057137,11,52,15,9,230
E00057145,66,50,22,7,228
E00057148,15,17,11,0,226
E00057149,32,21,22,2,206
E00057150,27,27,14,4,158
E00057151,26,148,47,2,178
E00057152,5,24,8,6,146
E00057154,11,65,22,3,193
E00057155,24,44,21,0,201
E00057156,15,15,11,0,208
E00057157,15,27,16,0,227
E00057158,16,26,5,3,232
E00057161,21,32,20,6,185
E00057163,35,60,29,0,207
E00057164,9,12,11,1,224
E00057165,30,64,12,3,159
E00057171,23,57,15,2,257
E00057172,48,41,13,7,273
E00057173,25,51,7,3,177
E00057175,30,50,17,17,179
E00057176,23,50,7,17,126
E00057182,8,31,14,0,168
E00057186,18,5,4,0,227
E00057188,33,34,36,9,179
E00057189,34,42,37,8,197
E00057190,15,55,23,2,172
E00057191,9,5,14,0,215
E00057192,28,3,6,0,221
E00057193,5,16,11,1,225
E00057194,21,17,14,2,203
E00057195,16,27,14,0,263
E00057196,7,17,18,5,218
E00057197,33,5,10,0,236
E00057198,54,30,27,1,297
E00057199,11,91,38,5,190
E00057200,42,83,48,8,214
E00057202,46,189,29,11,92
E00057204,46,270,64,9,60
E00057205,17,4,7,9,285
E00057206,21,32,29,5,145
E00057207,18,30,15,9,152
E00057208,144,86,29,14,138
E00057209,101,66,23,16,112
E00057210,72,43,28,7,244
E00057211,54,99,16,0,145
E00057212,39,32,18,10,168
E00057213,58,65,30,4,214
E00057214,70,92,20,0,97
E00057215,140,47,24,7,106
E00057216,81,72,43,2,169
E00057217,147,126,34,22,100
E00057218,96,61,27,7,133
E00057220,139,205,53,2,66
E00057221,44,86,17,8,142
E00057222,82,256,46,6,78
E00057223,67,201,67,8,53
E00057225,389,86,19,0,77
E00057226,35,199,50,7,35
E00057227,4,9,14,0,317
E00057228,13,2,4,4,288
E00057229,5,2,11,2,244
E00057230,9,6,12,1,242
E00057231,22,17,11,5,325
E00057232,11,8,26,4,371
E00057233,5,11,8,4,221
E00057234,14,9,14,3,253
E00057235,5,13,10,0,264
E00057236,86,16,7,12,184
E00057238,12,9,7,1,273
E00057239,52,27,4,8,207
E00057240,15,25,5,9,123
E00057241,18,79,17,3,205
E00057242,24,19,30,0,212
E00057244,32,18,9,10,380
E00057245,15,49,33,16,232
E00057246,6,25,2,1,117
E00057247,10,13,23,0,237
E00057248,23,51,30,0,175
E00057249,23,33,15,6,212
E00057250,11,10,5,0,214
E00057251,27,42,20,7,197
E00057252,32,34,23,5,221
E00057253,64,43,17,7,190
E00057341,26,2,1,7,243
E00057393,33,18,1,4,245
E00057401,33,6,1,4,283
E00057564,87,37,9,0,188
E00057565,70,4,4,12,187
E00057567,404,47,23,14,44
E00057568,379,36,8,25,35
E00057570,371,48,16,2,94
E00057571,179,44,12,14,87
E00057573,48,30,12,0,225
E00057574,99,38,18,3,151
E00057575,91,60,14,10,109
E00057576,53,31,20,1,91
E00057577,308,35,18,16,84
E00057579,148,36,4,8,182
E00057580,158,37,14,0,178
E00057581,250,69,47,6,47
E00057583,313,33,12,19,16
E00057584,95,14,16,1,241
E00057585,71,56,20,3,171
E00057586,177,49,31,5,45
E00057587,92,31,16,1,182
E00057589,414,71,24,18,59
E00057590,344,38,6,1,17
E00057591,167,37,20,2,138
E00057592,132,77,55,3,207
E00057593,167,53,14,4,103
E00057594,103,24,6,3,225
E00057595,259,39,7,10,68
E00057596,187,18,14,10,52
E00057597,173,145,96,8,82
E00057598,199,87,36,15,101
E00057599,231,31,16,9,48
E00057600,100,31,13,9,131
E00057601,194,41,14,22,62
E00057602,309,31,17,7,67
E00057603,136,42,19,4,115
E00057604,47,28,9,1,169
E00057605,146,47,22,19,60
E00057606,24,31,27,6,147
E00057607,55,49,29,11,263
E00057608,266,27,29,5,51
E00057609,118,43,15,5,84
E00057610,37,44,10,4,142
E00057611,125,39,10,6,79
E00057612,75,28,20,9,189
E00057613,95,32,25,4,121
E00057614,46,57,7,12,164
E00057615,59,61,25,1,236
E00057616,126,65,18,2,104
E00057617,79,40,14,5,114
E00057618,96,48,26,1,94
E00057626,83,50,29,5,129
E00057628,17,5,16,4,285
E00057629,24,10,16,3,252
E00057630,92,8,13,4,360
E00057631,136,13,27,2,110
E00057632,27,22,18,5,243
E00057633,58,9,14,7,178
E00057634,96,13,21,28,184
E00057638,3,3,8,1,332
E00057639,8,5,11,2,420
E00057641,23,3,9,3,244
E00057642,35,20,24,4,336
E00057643,28,14,19,1,297
E00057645,29,6,13,6,429
E00057646,12,7,17,8,268
E00057647,18,5,15,9,216
E00057648,36,6,12,2,549
E00057649,100,7,18,7,314
E00057650,51,34,16,8,435
E00057651,49,4,15,6,331
E00057652,19,9,15,0,355
E00057653,71,1,13,2,225
E00057654,11,1,20,2,375
E00057655,70,3,7,5,280
E00057656,3,1,13,9,78
E00057657,40,9,12,5,296
E00057658,56,7,17,5,306
E00057659,66,7,18,7,258
E00057660,9,2,11,0,102
E00057661,84,9,15,13,439
E00057662,33,6,7,3,315
E00057663,56,1,11,2,356
E00057664,16,6,26,2,283
E00057665,9,4,13,7,261
E00057666,30,5,7,1,250
E00057667,31,15,12,12,98
E00057668,45,10,16,3,122
E00057669,41,11,8,2,232
E00057670,52,4,5,1,141
E00057671,4,15,8,0,153
E00057672,12,18,10,10,181
E00057673,9,2,8,3,347
E00057674,7,1,5,1,171
E00057675,5,16,16,4,182
E00057676,12,29,15,8,186
E00057679,8,4,8,1,204
E00057680,43,12,8,3,158
E00057681,15,6,8,0,432
E00057683,4,2,6,2,181
E00057685,13,0,4,4,153
E00057691,3,3,8,4,289
E00057692,9,9,12,1,319
E00057693,9,0,5,1,223
E00057696,10,9,10,14,172
E00057697,20,1,14,4,216
E00057699,12,4,7,0,229
E00057700,33,4,18,2,405
E00057701,8,6,12,9,219
E00057702,9,15,8,6,297
E00057703,14,4,18,2,425
E00057704,20,5,11,1,196
E00057833,150,39,17,9,182
E00057845,8,8,17,2,287
E00057849,56,21,15,23,213
E00057853,29,17,9,0,151
E00057854,78,20,19,1,231
E00057855,122,15,18,8,221
E00057856,22,12,18,9,198
E00057857,56,24,20,19,142
E00057858,79,22,25,7,136
E00057859,125,39,25,5,245
E00057892,4,14,9,2,283
E00057894,32,8,17,8,370
E00057896,86,12,9,2,147
E00057971,34,6,14,6,232
E00057972,29,5,14,2,245
E00057973,101,14,12,10,202
E00057974,58,8,19,11,257
E00057975,45,18,13,2,290
E00057976,17,14,7,3,193
E00057977,25,1,5,9,244
E00057978,105,11,16,10,186
E00057979,106,1,0,5,189
E00057980,116,13,9,16,293
E00057981,52,3,3,0,164
E00057982,22,0,1,0,217
E00057983,45,23,15,0,165
E00057984,42,5,8,11,296
E00057985,230,15,5,10,123
E00057986,18,16,19,3,255
E00057987,67,16,13,4,185
E00057988,62,12,6,9,221
E00057989,147,18,12,12,156
E00057990,12,6,7,1,239
E00057991,16,3,13,0,230
E00057992,33,10,10,6,283
E00057993,12,17,16,0,206
E00057994,46,5,8,8,183
E00057995,8,1,3,0,206
E00057996,7,1,2,1,234
E00057997,90,8,10,8,221
E00057998,7,18,16,1,128
E00057999,30,13,4,9,196
E00058000,25,20,12,1,202
E00058001,74,5,11,3,279
E00058002,14,19,32,15,162
E00058003,63,2,3,0,165
E00058004,18,6,8,0,238
E00058005,20,7,6,18,217
E00058006,20,7,5,0,188
E00058007,61,11,6,0,240
E00058008,7,0,1,3,139
E00058009,43,0,8,8,281
E00058010,44,20,11,3,249
E00058011,9,15,25,6,234
E00058012,24,3,7,8,206
E00058013,65,7,13,5,287
E00058014,76,6,12,12,235
E00058015,30,4,13,4,218
E00058016,166,15,24,31,333
E00058017,81,5,4,11,228
E00058018,35,10,11,10,237
E00058019,27,4,13,2,212
E00058020,120,13,12,16,157
E00058021,143,11,4,15,206
E00058022,13,12,14,4,167
E00058023,92,19,12,27,258
E00058024,57,0,5,14,226
E00058025,23,10,4,13,217
E00058026,16,6,18,2,215
E00058027,13,10,12,6,308
E00058028,64,4,8,5,228
E00058029,15,2,12,4,147
E00058030,52,11,8,8,250
E00058031,79,14,9,4,173
E00058032,51,13,8,13,207
E00058033,118,7,2,28,203
E00058034,43,7,9,7,240
E00058036,182,15,12,23,108
E00058037,61,21,9,18,213
E00058038,38,21,15,9,198
E00058039,43,5,9,1,286
E00058040,22,13,34,1,199
E00058041,50,8,20,0,362
E00058225,95,5,16,9,411
E00058227,14,8,4,3,214
E00058228,14,11,5,14,182
E00058229,85,15,25,9,175
E00058230,38,22,20,9,180
E00058231,37,28,8,10,171
E00058232,23,19,9,4,181
E00058233,30,20,20,9,277
E00058243,19,4,5,7,201
E00058245,49,2,13,0,167
E00058250,57,2,2,0,164
E00058253,39,12,24,2,228
E00058254,35,18,11,11,170
E00058255,40,13,13,8,249
E00058256,17,15,15,6,177
E00058257,23,28,16,6,155
E00058258,35,14,15,18,178
E00058259,70,3,10,8,159
E00058260,34,22,28,14,199
E00058261,23,14,17,10,204
E00058262,29,24,28,10,252
E00058263,19,26,27,26,129
E00058264,36,21,9,14,184
E00058265,43,12,10,8,211
E00058291,30,6,10,3,188
E00058671,51,5,8,3,333
E00058672,39,6,13,2,313
E00058673,2,4,12,0,294
E00058675,11,2,6,0,267
E00058676,60,17,6,4,217
E00058677,67,5,6,5,242
E00058678,189,47,3,14,134
E00058679,310,51,20,23,196
E00058680,21,13,13,3,241
E00058681,40,18,14,10,333
E00058682,48,10,12,5,351
E00058683,7,3,1,4,207
E00058684,23,9,5,8,288
E00058685,26,4,19,3,275
E00058686,37,4,10,2,351
E00058687,45,1,11,11,240
E00058688,28,11,12,9,232
E00058689,31,3,11,4,304
E00058690,44,6,11,0,263
E00058691,23,6,16,4,299
E00058692,26,3,5,0,254
E00058693,29,12,13,0,291
E00058694,13,4,1,0,223
E00058695,29,10,7,0,193
E00058696,20,4,13,0,216
E00058697,37,0,1,3,170
E00058698,66,11,23,10,242
E00058700,40,7,6,0,220
E00058701,102,4,21,1,264
E00058703,38,14,33,1,282
E00058704,51,12,6,0,286
E00058705,12,3,14,1,133
E00058708,54,3,16,2,297
E00058709,78,6,14,10,209
E00058710,83,22,13,6,161
E00058711,24,26,12,0,214
E00058713,63,15,21,8,203
E00058714,187,7,14,16,142
E00058715,152,31,6,9,211
E00058716,162,23,13,18,170
E00058717,327,37,13,6,70
E00058718,174,21,9,1,143
E00058719,271,47,7,2,106
E00058720,309,24,11,9,111
E00058721,24,4,1,2,292
E00058722,23,22,35,3,126
E00058723,32,0,9,1,267
E00058724,52,7,14,1,231
E00058725,7,7,7,4,187
E00058726,6,1,5,4,197
E00058727,36,12,13,5,251
E00058728,28,3,1,1,146
E00058729,14,0,8,3,247
E00058730,2,4,5,0,229
E00058731,20,2,5,0,252
E00058732,21,14,13,0,273
E00058733,39,2,3,0,224
E00058800,41,18,16,4,184
E00058801,17,20,11,5,225
E00058802,24,15,14,26,85
E00058803,6,16,21,0,143
E00058805,143,62,19,10,116
E00058806,123,104,38,13,104
E00058807,100,80,24,21,98
E00058808,171,80,42,10,138
E00058809,134,88,28,10,123
E00058810,116,48,19,2,239
E00058811,52,16,8,9,207
E00058812,88,16,20,9,275
E00058813,81,15,14,8,104
E00058814,99,2,7,24,96
E00058815,102,8,5,18,85
E00058816,47,105,39,23,96
E00058817,104,16,12,15,332
E00058818,60,22,33,8,180
E00058821,27,17,18,6,323
E00058823,18,7,9,4,183
E00058826,12,4,15,2,241
E00058827,4,2,5,1,145
E00058828,22,9,10,2,216
E00058829,22,33,5,3,78
E00058830,23,72,14,2,43
E00058831,7,2,3,1,128
E00058832,56,39,29,0,171
E00058833,18,17,14,0,130
E00058834,14,30,12,7,138
E00058836,30,32,8,10,82
E00058837,27,36,21,9,175
E00058838,60,73,17,52,135
E00058839,19,16,9,4,96
E00058840,42,41,24,26,114
E00058842,53,24,19,44,215
E00058843,18,56,11,0,130
E00058844,25,69,32,16,107
E00058847,37,53,15,4,133
E00058849,65,53,20,25,117
E00058850,32,69,40,13,98
E00058851,18,48,23,4,86
E00058852,62,25,20,3,121
E00058853,36,77,25,5,114
E00058854,90,54,32,12,168
E00058855,39,42,25,12,401
E00058856,143,29,12,55,215
E00058858,31,25,11,6,218
E00058859,27,13,7,2,85
E00058861,20,36,12,4,94
E00058862,111,24,15,9,115
E00058864,49,112,23,44,105
E00058865,55,17,9,12,202
E00058866,171,44,44,40,719
E00058867,7,37,3,4,91
E00058869,28,73,14,23,47
E00058870,71,9,9,10,219
E00058871,12,22,5,5,91
E00058872,95,45,9,8,197
E00058873,31,60,10,19,43
E00058874,40,87,18,15,80
E00058875,5,21,3,3,102
E00058876,34,73,10,22,61
E00058877,71,113,16,37,84
E00058878,70,16,17,13,129
E00058879,54,101,22,11,96
E00058880,60,88,23,62,63
E00058881,104,18,27,17,421
E00058884,8,2,3,0,114
E00058885,27,4,11,2,178
E00058887,15,10,6,1,333
E00058889,42,44,51,6,90
E00058890,7,28,34,5,154
E00058891,4,0,8,0,195
E00058892,3,1,2,3,122
E00058893,7,0,10,1,253
E00058894,8,4,14,5,305
E00058904,4,3,14,1,381
E00058906,43,25,8,5,177
E00058907,11,5,8,1,339
E00058909,15,18,9,0,132
E00058910,5,1,7,3,265
E00058912,19,13,4,14,255
E00058913,27,9,14,4,83
E00058914,16,7,12,12,252
E00058915,2,3,7,1,169
E00058917,30,4,8,1,257
E00058918,17,13,41,3,155
E00058920,14,17,3,0,95
E00058921,6,1,12,0,207
E00058922,10,12,11,0,156
E00058923,7,3,10,0,232
E00058924,7,2,4,1,232
E00058925,9,1,2,0,221
E00058926,21,25,30,1,311
E00058927,1,1,7,0,191
E00058928,14,6,24,0,222
E00058929,5,1,5,1,222
E00058930,9,4,7,3,193
E00058947,9,3,6,1,329
E00058955,4,4,7,0,266
E00058956,7,0,1,0,157
E00058958,4,2,4,1,187
E00058959,59,13,12,6,203
E00058960,26,6,7,7,182
E00169587,6,63,24,0,226
E00169589,33,0,7,3,196
E00169590,52,8,9,8,229
E00169592,42,12,10,0,196
E00169593,33,20,8,2,165
E00169598,6,68,16,5,87
E00169609,42,22,20,11,586
E00169611,27,13,45,8,718
E00169612,21,17,12,1,382
E00169614,275,89,91,30,2256
E00169615,202,106,35,31,552
E00169617,37,19,20,2,356
E00169618,10,4,14,1,272
E00169620,233,107,22,14,50
E00169621,40,68,13,6,88
E00169623,32,14,7,18,196
E00169625,12,24,9,15,140
E00169626,94,30,11,174,153
E00169628,48,35,21,27,230
E00169629,75,19,18,21,168
E00169738,36,48,28,2,201
E00169739,374,26,7,35,42
E00169740,216,30,6,5,62
E00169741,165,24,7,3,115
E00169742,29,10,20,2,190
E00169743,148,79,25,52,313
E00169744,13,87,29,4,84
E00169745,134,46,4,6,27
E00169746,138,28,20,30,303
E00169747,125,41,23,11,265
E00169748,192,46,12,14,272
E00169751,25,80,27,2,59
E00169752,24,61,20,0,21
E00169755,71,64,19,1,197
E00169780,25,4,9,37,139
E00169783,27,6,9,37,163
E00169785,501,52,54,146,1046
E00170046,12,21,6,13,120
E00170048,16,7,6,1,81
E00170049,24,49,12,22,80
E00170332,49,40,25,28,59
E00170433,33,25,15,7,89
E00170581,35,11,21,7,637
E00170582,26,11,20,9,355
E00170584,141,93,20,2,27
E00170600,57,39,26,8,188
E00170601,103,161,20,1,61
E00170603,93,114,29,1,50
E00170614,63,21,19,12,240
E00170621,15,2,1,1,197
