geocode,female,male
E00081774,170,179
E00081775,186,154
E00081776,200,199
E00081777,177,148
E00081779,227,229
E00081780,206,206
E00081781,166,145
E00081783,184,153
E00081784,161,132
E00081785,144,136
E00081786,142,130
E00081787,165,150
E00081789,156,169
E00082111,142,135
E00082113,120,130
E00082114,195,179
E00082115,95,93
E00082117,97,75
E00082118,157,164
E00083128,200,232
E00083133,228,241
E00083139,187,233
E00083141,199,203
E00083142,221,281
E00083143,124,137
E00083144,169,161
E00083145,194,227
E00083146,252,298
E00083147,265,303
E00083148,193,236
E00083150,170,174
E00083151,223,223
E00083153,169,229
E00083189,202,213
E00083208,143,185
E00083209,130,151
E00083210,110,114
E00083211,182,164
E00083212,134,133
E00083213,241,240
E00083214,183,173
E00083217,182,195
E00083218,212,245
E00083219,140,143
E00083220,180,188
E00083222,182,165
E00083223,205,174
E00083231,186,216
E00083258,172,172
E00083259,153,166
E00083260,196,186
E00083261,187,201
E00083262,161,172
E00083263,156,167
E00083264,163,152
E00083265,151,149
E00083266,153,170
E00083267,170,171
E00083268,166,178
E00083269,210,184
E00083270,132,107
E00083271,152,131
E00083272,177,161
E00083273,148,136
E00083274,124,147
E00083275,196,171
E00083276,270,252
E00083278,80,109
E00083279,178,177
E00083312,207,190
E00083313,217,236
E00083314,193,190
E00083315,221,188
E00083316,186,160
E00083317,180,177
E00083318,177,169
E00083319,161,153
E00083320,198,192
E00083321,155,146
E00083322,147,120
E00083323,196,195
E00083324,147,149
E00083325,160,159
E00083326,155,156
E00083327,125,125
E00083328,176,150
E00083329,224,206
E00083330,183,189
E00083331,170,150
E00083332,166,141
E00083333,229,218
E00083334,112,132
E00083335,184,167
E00083337,123,154
E00083338,112,110
E00083339,113,101
E00083340,143,162
E00083341,283,294
E00083342,129,137
E00083343,161,176
E00083344,150,157
E00083345,175,177
E00083346,196,180
E00083347,216,193
E00083348,170,143
E00083349,194,178
E00083350,172,134
E00083351,162,175
E00083352,151,142
E00083353,218,216
E00083354,123,153
E00083355,196,211
E00083356,189,199
E00083357,212,203
E00083358,160,190
E00083359,163,190
E00083360,166,143
E00083361,195,188
E00083362,157,176
E00083363,166,224
E00083364,137,132
E00083365,221,263
E00083366,293,310
E00083367,154,183
E00083368,158,162
E00083369,178,187
E00083370,170,167
E00083371,97,88
E00083372,184,174
E00083373,225,205
E00083374,114,138
E00083375,199,189
E00083376,107,116
E00083378,156,143
E00083379,180,176
E00083380,137,139
E00083381,156,173
E00083382,212,203
E00083383,230,208
E00083384,205,181
E00083385,191,196
E00083386,213,197
E00083414,145,114
E00083415,210,277
E00083416,225,217
E00083417,252,255
E00083418,151,129
E00083419,231,217
E00083420,225,227
E00083421,126,118
E00083422,249,170
E00083423,78,77
E00083424,169,157
E00083425,135,147
E00083426,241,243
E00083427,171,150
E00083499,152,157
E00083500,150,139
E00083502,125,118
E00083506,259,237
E00083512,186,195
E00083513,140,120
E00083514,171,172
E00083516,186,171
E00083518,128,135
E00083522,126,125
E00083523,130,114
E00083524,152,145
