geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00014980,3,14,87,8,10,0,0,1,28
E00014981,5,15,106,11,19,2,7,0,103
E00014982,3,34,65,15,9,2,2,0,42
E00014983,1,9,100,14,11,0,0,1,56
E00014984,7,8,88,5,7,0,0,1,49
E00014985,6,10,81,13,9,3,1,0,64
E00014986,5,9,64,12,11,1,1,2,63
E00014987,6,8,98,6,11,2,0,2,62
E00014988,5,3,93,9,5,4,1,1,58
E00014989,6,15,111,9,14,2,0,0,33
E00014990,5,22,111,7,8,2,0,0,31
E00014993,1,16,102,6,13,1,1,2,26
E00014994,7,10,100,16,5,5,1,2,43
E00014995,1,11,92,8,6,0,0,0,41
E00014996,4,9,75,9,8,2,3,1,35
E00014998,3,16,67,6,4,0,0,0,58
E00014999,3,19,51,16,4,2,1,0,18
E00015000,5,10,68,8,7,2,0,1,61
E00015001,2,14,81,9,5,3,0,1,41
E00015002,1,12,69,7,9,2,1,0,19
E00015003,4,10,79,9,23,3,1,0,42
E00015004,3,4,92,7,9,0,2,1,55
E00015005,5,15,80,11,5,4,0,1,31
E00015006,2,9,60,8,10,4,2,0,35
E00015007,3,13,80,4,13,2,1,2,31
E00015008,2,9,83,8,15,0,0,0,47
E00015009,4,8,101,10,11,1,1,5,38
E00015010,7,20,54,12,6,0,0,0,33
E00015011,5,12,48,8,11,0,1,0,38
E00015012,3,16,112,8,11,2,0,1,42
E00015013,3,23,136,9,13,2,1,1,41
E00015014,0,8,86,6,16,1,0,0,63
E00015015,2,13,73,8,12,2,0,1,39
E00015016,5,7,82,8,9,3,0,2,30
E00015017,5,4,73,8,17,4,0,1,54
E00015018,8,14,74,6,17,1,0,0,35
E00015019,4,13,28,9,2,1,2,0,11
E00015020,8,21,67,17,10,3,0,1,59
E00015021,1,26,55,25,9,3,1,0,41
E00015022,6,14,55,11,13,3,0,0,38
E00015024,5,22,65,19,6,1,0,0,35
E00015026,3,16,59,13,10,0,2,1,48
E00015027,4,31,74,17,7,1,1,1,35
E00015029,4,5,56,7,17,2,2,0,34
E00015032,7,28,52,14,10,5,1,2,31
E00015033,3,10,88,10,8,2,1,1,39
E00015034,1,7,68,7,12,1,0,4,43
E00017009,5,12,92,9,12,8,0,0,52
E00017010,2,8,60,12,7,3,0,0,48
E00017011,6,8,92,15,9,1,1,1,57
E00017012,6,24,77,8,5,0,0,5,43
E00017013,4,9,111,8,15,4,0,1,43
E00017014,4,7,93,8,5,1,2,1,56
E00017015,7,20,90,13,9,3,0,2,60
E00017033,10,5,63,12,5,0,2,2,47
E00017034,5,8,86,13,9,6,0,2,57
E00017035,4,8,50,4,10,2,1,0,35
E00017295,2,20,86,8,6,3,0,0,62
E00017296,5,21,115,16,8,5,1,1,33
E00017297,4,18,113,12,10,3,0,3,49
E00017298,4,23,73,6,9,5,3,0,49
E00017299,2,21,108,1,7,6,0,5,53
E00017300,5,21,81,8,6,1,1,1,42
E00017301,3,26,84,8,5,6,1,0,31
E00017302,5,17,86,5,7,8,1,0,39
E00017303,6,12,67,10,2,3,0,0,38
E00017304,7,24,127,14,7,10,0,2,61
E00017305,5,19,100,11,3,5,1,1,45
E00017306,5,19,97,16,12,4,2,0,49
E00017307,1,18,99,12,3,4,0,3,35
E00017308,6,30,123,12,9,3,0,0,29
E00017309,6,8,75,6,5,0,0,0,39
E00017310,5,18,96,11,8,4,1,0,33
E00017311,2,24,113,9,1,3,0,1,37
E00017312,3,23,87,8,7,3,1,0,25
E00017313,4,18,87,17,15,3,0,1,39
E00017314,6,15,63,14,9,3,2,1,51
E00017315,2,21,83,11,7,2,1,1,44
E00017316,4,18,60,12,5,0,0,0,65
E00017317,7,18,91,14,3,0,2,1,46
E00017318,8,26,72,5,8,2,1,2,60
E00017319,2,16,89,7,7,0,1,0,35
E00017320,2,23,76,11,6,1,3,2,38
E00017321,3,16,85,12,6,2,2,2,30
E00017340,0,29,31,17,5,0,2,0,64
E00017383,5,17,49,13,3,3,0,1,42
E00017384,4,20,55,14,4,2,0,0,32
E00017385,6,34,85,11,6,0,0,0,62
E00017386,5,17,54,8,4,4,2,1,44
E00017387,1,21,40,6,8,1,1,0,35
E00017388,4,29,58,14,8,1,2,1,55
E00017389,0,29,57,16,6,4,0,2,45
E00017390,4,28,58,16,3,1,1,0,40
E00017391,4,22,56,12,5,2,0,0,37
E00017392,3,20,47,8,5,1,0,1,21
E00017398,3,10,49,6,8,2,0,1,57
E00017399,4,22,56,10,5,1,0,0,41
E00017400,1,17,62,10,8,2,0,0,38
E00017401,2,19,43,11,1,3,1,1,52
E00017405,5,28,55,15,7,1,0,0,48
E00017407,1,10,64,8,9,2,0,0,43
E00017408,2,8,84,11,5,1,1,0,52
E00017409,4,11,66,6,10,3,1,4,33
E00017410,5,17,62,4,7,4,3,0,49
E00017411,4,6,57,9,6,1,1,0,58
E00017412,2,25,65,7,4,3,2,0,31
E00017447,2,19,88,13,4,4,2,1,46
E00017448,5,24,77,16,9,2,1,0,74
E00017449,7,15,57,5,4,0,2,1,54
E00017450,8,19,62,11,6,1,2,0,36
E00017451,7,28,56,16,1,1,0,0,70
E00017452,5,15,56,11,3,2,2,1,52
E00017453,6,19,68,12,3,4,3,0,84
E00017454,1,25,76,9,7,3,0,1,31
E00017455,3,17,53,15,3,2,0,0,57
E00017456,6,23,54,20,5,0,2,3,46
E00017457,2,29,52,14,5,1,0,0,53
E00017458,3,20,46,6,4,2,2,0,35
E00017459,6,10,70,8,1,5,1,0,41
E00017460,6,24,56,8,7,0,1,0,38
E00017461,4,32,65,14,3,2,0,0,54
E00017462,6,23,59,9,3,1,0,0,40
E00017463,3,26,59,11,4,3,0,0,33
E00017464,5,14,74,11,6,1,2,0,53
E00017465,2,24,71,15,2,3,0,1,45
E00017466,4,21,67,8,3,2,2,0,38
E00017467,6,22,93,14,8,4,1,4,34
E00017468,2,17,59,10,3,5,0,0,37
E00017469,4,24,65,13,13,3,0,0,64
E00017470,3,14,75,12,3,4,1,0,39
E00017471,3,22,95,11,7,3,0,0,42
E00017472,3,10,40,8,3,4,1,1,33
E00017473,2,15,47,12,7,3,1,0,56
E00017474,3,26,40,19,3,4,0,0,57
E00017475,5,13,54,11,4,0,0,0,31
E00017476,1,26,54,16,3,0,1,0,37
E00017477,4,19,64,15,4,2,2,0,50
E00017542,6,22,79,5,4,1,1,0,65
E00017549,5,24,68,29,5,1,1,0,54
E00017551,5,9,62,11,10,3,1,1,64
E00017552,6,35,52,6,6,1,2,0,50
E00017553,11,13,66,13,16,2,1,0,50
E00017554,6,14,52,9,10,2,0,1,60
E00017555,3,22,65,20,6,2,1,1,40
E00017556,4,18,71,8,13,4,0,2,92
E00017557,7,15,66,19,6,2,1,1,51
E00017558,7,10,56,5,17,3,1,0,82
E00017559,5,12,77,7,14,3,0,1,75
E00017560,7,7,76,11,14,3,1,1,86
E00017561,4,13,85,12,12,2,2,0,47
E00017562,7,18,71,15,12,1,0,0,74
E00017563,7,8,74,7,8,4,1,0,71
E00017564,5,7,63,14,9,1,3,2,63
E00017565,8,8,55,7,13,3,0,0,67
E00017566,3,7,68,5,9,3,2,1,76
E00020596,5,2,57,14,15,1,1,2,50
E00020598,4,11,83,22,9,2,0,1,62
E00020599,1,7,56,14,10,1,2,1,53
E00020600,3,3,81,10,17,1,1,1,51
E00020601,1,10,25,5,0,0,0,1,11
E00020602,3,6,71,7,6,2,0,0,42
E00020603,2,8,72,15,5,1,1,0,53
E00020604,2,5,80,9,11,1,2,1,46
E00020605,4,9,58,10,5,3,0,1,41
E00020606,2,13,92,13,4,2,1,1,69
E00020607,3,5,72,9,12,1,0,0,49
E00020608,2,12,52,4,1,1,0,0,41
E00020609,3,3,76,6,7,0,0,0,29
E00020610,3,8,76,15,4,1,0,1,33
E00020611,1,9,92,12,7,2,1,0,43
E00020612,2,3,89,10,27,2,0,1,47
E00020613,1,11,75,14,1,2,0,0,46
E00020614,2,18,53,6,6,0,3,1,34
E00020615,1,18,42,7,3,1,1,0,13
E00020616,3,3,76,6,7,1,1,3,48
E00020617,3,26,51,12,4,1,0,1,25
E00020618,2,13,70,20,10,1,2,0,39
E00020619,0,8,54,8,5,1,0,0,41
E00020620,2,19,56,24,9,1,0,2,32
E00020621,0,8,77,7,13,1,2,0,48
E00020622,2,8,94,11,18,1,0,1,39
E00020623,3,12,59,19,8,0,0,2,42
E00020624,3,19,88,28,11,0,0,2,39
E00020625,3,8,73,11,14,3,1,0,27
E00020630,5,6,86,14,27,0,1,0,51
E00020634,4,7,87,16,9,5,0,1,44
E00020636,1,9,76,16,6,1,2,1,31
E00020639,3,16,97,23,9,4,0,0,45
E00020640,8,12,71,14,7,2,1,0,60
E00020641,2,11,64,18,5,3,1,0,48
E00020642,5,13,49,15,6,3,0,0,28
E00020645,2,21,73,21,4,0,2,0,40
E00020647,5,3,109,11,8,3,2,1,41
E00020652,5,6,98,20,17,0,1,0,46
E00020658,6,10,101,24,12,3,1,1,36
E00020661,4,14,75,12,13,5,1,3,34
E00020683,6,8,100,13,15,2,1,2,45
E00020688,1,3,107,10,20,3,5,1,44
E00020692,2,8,103,8,9,6,0,1,47
E00020693,2,10,80,18,7,3,2,0,46
E00020694,6,10,81,27,11,3,1,2,63
