geocode,all
E01013990,53
E01013992,33
E01013993,35
E01013994,34
E01013995,30
E01013996,38
E01013997,37
E01014026,47
E01014031,49
E01014032,50
E01014035,41
E01014036,52
E01014037,57
E01014038,41
E01014039,38
E01014040,48
E01014049,50
E01014050,48
E01014053,48
E01014054,50
E01014057,47
E01014058,53
E01014059,47
E01014060,48
E01014061,55
E01014062,43
E01014063,45
E01014064,39
E01014065,42
E01014066,48
E01014067,46
E01014068,43
E01014069,33
E01014070,35
E01014071,37
E01014072,34
E01014073,30
E01014074,36
E01014080,49
E01014092,41
E01014093,48
E01014099,49
E01014884,41
E01014885,43
E01014989,44
E01022106,43
E01022107,44
E01022108,45
E01022120,32
E01022121,28
E01022122,33
E01022123,34
E01022147,33
E01022160,30
E01022161,33
E01022162,46
E01022167,48
E01022168,43
E01022169,39
E01022170,41
E01022176,45
E01022206,47
E01022217,42
E01022218,40
E01022219,49
E01022220,50
E01022226,41
E01022227,47
E01022228,46
E01022229,45
E01022230,48
E01022231,43
E01022232,43
E01022233,49
E01022234,52
E01022235,49
E01022236,41
E01022237,39
E01022238,41
E01022239,44
E01022240,39
E01022241,47
E01022242,44
E01022243,42
E01022244,42
E01022245,41
E01022246,45
E01022247,24
E01022248,50
E01022249,46
E01022250,44
E01022251,45
E01022252,46
E01022253,46
E01022254,40
E01022255,41
E01022256,44
E01022257,46
E01022258,42
E01022259,44
E01022260,43
E01022261,43
E01022262,43
E01022263,49
E01022264,47
E01022265,46
E01022266,48
E01022267,51
E01022268,49
E01022269,46
E01022270,47
E01022271,52
E01022272,48
E01022273,30
E01022274,48
E01022275,46
E01022276,44
E01022277,45
E01022278,41
E01022279,39
E01022280,34
E01022281,41
E01022282,36
E01022283,48
E01022284,36
E01022285,35
E01022286,33
E01022287,41
E01022288,31
E01022289,31
E01022290,33
E01022291,30
E01022292,31
E01022293,33
E01022294,33
E01022295,44
E01022296,37
E01022297,46
E01022298,41
E01022299,48
E01022300,51
E01022301,38
E01022302,43
E01022303,45
E01022304,50
E01022305,46
E01022306,39
E01022307,36
E01022308,50
E01022309,40
E01022310,40
E01022311,36
E01022312,33
E01022313,39
E01022314,51
E01022315,45
E01022316,40
E01022317,42
E01022318,44
E01022319,32
E01022320,40
E01022321,39
E01022322,43
E01022323,30
E01022324,40
E01022325,45
E01022326,31
E01022327,36
E01022328,37
E01022329,31
E01022330,34
E01022331,36
E01022332,33
E01022333,36
E01022334,45
E01022335,39
E01022336,43
E01022338,30
E01022339,37
E01022340,32
E01022341,35
E01022342,33
E01022343,50
E01022344,44
E01022345,49
E01022346,36
E01022347,33
E01022348,33
E01022350,50
E01022351,45
E01022352,48
E01022353,43
E01022354,51
E01022355,41
E01022356,37
E01022357,44
E01022358,42
E01022359,45
E01022360,47
E01022361,47
E01022362,48
E01022363,45
E01022364,42
E01022365,39
E01022366,42
E01022367,46
E01022368,49
E01022369,35
E01022370,48
E01022371,49
E01022372,43
E01022373,40
E01022374,41
E01022375,32
E01022376,45
E01022377,44
E01022378,39
E01022379,34
E01022380,46
E01022381,43
E01022382,52
E01022383,49
E01022384,50
E01022385,46
E01022386,49
E01022387,41
E01022388,40
E01022389,46
E01022390,52
E01022391,54
E01022392,51
E01022393,48
E01022394,37
E01022395,46
E01022396,45
E01022397,44
E01022398,47
E01022399,38
E01022400,42
E01022401,41
E01022402,38
E01022403,42
E01022404,37
E01022405,46
E01022406,49
E01022407,49
E01022408,47
E01022409,44
E01022410,42
E01022411,42
E01022412,42
E01022413,47
E01022414,39
E01022415,49
E01022416,40
E01022417,47
E01022418,44
E01022420,51
E01022421,40
E01022422,38
E01022423,44
E01022424,41
E01022425,44
E01022426,56
E01022427,46
E01022428,35
E01022429,43
E01022430,47
E01022431,38
E01022440,45
E01022441,45
E01022442,48
E01022443,49
E01022444,49
E01022445,48
E01022446,39
E01022447,28
E01022448,46
E01022450,35
E01022451,42
E01022452,36
E01022454,49
E01022455,47
E01022456,43
E01022457,41
E01022458,35
E01022459,45
E01022460,43
E01022461,51
E01022462,50
E01032198,50
E01032348,48
E01032932,44
E01032933,27
E01032934,39
E01032935,29
E01032936,24
E01032937,30
E01032939,35
E01032940,31
W01001549,49
W01001552,52
W01001553,40
W01001554,38
W01001559,47
W01001575,48
W01001576,40
W01001577,48
W01001583,48
W01001584,39
W01001585,46
W01001586,41
W01001587,40
W01001590,49
W01001592,31
W01001593,39
W01001594,48
W01001595,49
W01001599,47
