geocode,employee,inactive,self-employed,student,unemployed
W00005185,98,99,11,4,19
W00005189,49,31,26,2,2
W00005191,84,89,8,5,10
W00005192,138,96,20,3,8
W00005318,71,81,8,1,7
W00005319,171,55,12,9,12
W00005320,101,120,11,2,14
W00005321,85,73,20,3,7
W00005322,64,76,10,3,5
W00005324,131,71,19,5,5
W00005325,96,57,10,8,6
W00005326,76,63,9,4,14
W00005327,205,137,33,9,7
W00005329,68,68,7,2,9
W00005330,138,96,21,8,4
W00005331,102,102,14,5,17
W00005332,80,76,8,4,13
W00005333,124,85,13,4,7
W00005334,110,92,12,5,2
W00005335,106,82,14,9,4
W00005338,151,76,13,7,3
W00005509,220,149,35,9,18
W00005510,101,35,8,5,7
W00005511,101,65,6,2,7
W00005512,127,65,17,4,6
W00005513,62,24,6,2,1
W00005514,93,54,16,5,4
W00005515,68,51,8,4,5
W00005516,201,78,31,14,5
W00006104,163,60,30,10,10
W00006105,135,84,17,3,20
W00006106,111,86,14,4,14
W00006107,149,61,20,5,9
W00006108,107,56,14,5,3
W00006109,131,51,32,11,13
W00006110,100,65,15,4,5
W00006111,133,59,14,8,11
W00006112,139,56,7,1,11
W00006113,155,36,11,14,8
W00006114,157,50,20,3,7
W00006115,146,66,17,5,6
W00006116,164,35,23,6,7
W00006117,102,86,19,7,4
W00006118,118,48,9,5,8
W00006119,131,51,20,2,10
W00006120,257,100,38,14,16
W00006121,124,46,10,4,11
W00006122,142,111,30,7,5
W00006123,37,39,5,3,9
W00006124,79,67,6,7,5
W00006125,181,53,27,7,7
W00006126,125,55,8,5,4
W00006127,156,68,27,8,6
W00006128,203,85,24,4,2
W00006129,144,67,12,11,7
W00006174,87,82,13,3,16
W00006175,94,63,12,6,6
W00006176,112,92,13,5,17
W00006177,63,84,10,4,6
W00006178,53,92,2,2,15
W00006179,81,105,16,5,14
W00006180,60,117,9,5,17
W00006181,104,110,11,1,12
W00006182,92,91,7,2,15
W00006183,81,96,11,8,8
W00006184,46,112,5,6,24
W00006185,127,85,20,4,13
W00006186,146,60,12,4,10
W00006187,103,83,21,3,9
W00006188,102,86,7,1,14
W00006189,121,66,13,5,8
W00006190,90,85,5,4,22
W00006191,64,55,4,3,8
W00006192,108,54,12,3,13
W00006193,84,73,10,2,9
W00006209,199,99,16,8,8
W00006210,93,85,14,3,8
W00006211,99,134,12,8,9
W00006212,107,83,12,3,8
W00006213,84,81,10,1,12
W00006214,122,107,19,8,14
W00006215,124,100,23,6,11
W00006216,72,76,8,0,10
W00006217,57,113,4,3,23
W00006218,117,88,13,4,9
W00006219,74,121,8,2,13
W00006230,129,53,18,8,12
W00006233,103,78,6,5,12
W00006234,115,71,5,13,9
W00006235,93,71,7,9,15
W00006236,136,70,14,12,5
W00006237,122,62,8,1,13
W00006238,112,68,17,1,9
W00006265,163,73,22,4,6
W00006266,67,54,14,3,6
W00006268,153,67,15,12,3
W00006269,193,77,32,10,12
W00006270,131,37,21,9,11
W00006271,104,78,8,2,13
W00006272,146,81,21,4,6
W00006273,158,81,32,2,18
W00006274,175,99,43,8,7
W00006275,89,112,4,7,25
W00006276,144,83,21,2,11
W00006277,69,74,8,2,14
W00006278,118,51,19,4,5
W00006279,259,50,29,8,10
W00006280,104,63,19,4,11
W00006281,108,84,9,2,16
W00006282,61,60,7,0,6
W00006283,155,110,9,5,24
W00006284,176,114,42,5,12
W00006286,120,64,19,3,5
W00006287,143,44,9,11,2
W00006289,84,78,17,1,16
W00006290,167,86,27,13,11
W00006291,87,82,27,8,6
W00006292,104,55,26,4,13
W00006293,133,58,28,7,9
W00006294,128,84,15,12,2
W00006295,171,38,32,5,4
W00006296,137,73,15,0,5
W00006297,146,46,15,11,6
W00006298,126,83,21,9,12
W00006299,100,91,13,9,6
W00006309,157,37,23,7,1
W00006314,156,54,14,5,6
W00006316,229,89,41,9,13
