geocode,employee,inactive,self-employed,student,unemployed
E01000673,641,273,156,13,35
E01000699,610,241,121,41,83
E01000700,729,253,110,13,42
E01000701,612,232,114,20,50
E01000702,659,180,120,28,44
E01000703,709,247,171,23,43
E01000704,597,231,134,32,45
E01000705,554,225,118,27,58
E01000706,559,242,113,20,34
E01000707,631,189,141,20,28
E01000708,661,265,134,12,35
E01000709,563,255,119,9,42
E01000710,820,279,146,12,39
E01000711,915,288,126,17,44
E01000712,801,285,166,19,26
E01000713,802,299,180,15,42
E01000714,976,265,167,22,70
E01000715,752,274,161,10,39
E01000716,603,311,145,14,31
E01000717,780,287,172,15,41
E01000718,826,408,141,36,103
E01000740,757,268,176,60,78
E01000741,708,307,128,47,99
E01000742,912,347,208,40,101
E01000743,593,459,120,42,86
E01000744,479,375,80,44,94
E01000745,760,305,179,35,91
E01000746,826,336,204,25,75
E01000770,513,316,130,15,24
E01000771,661,282,172,33,40
E01000772,515,316,152,16,17
E01000796,539,390,78,54,96
E01000797,656,297,184,31,42
E01000798,477,380,100,41,114
E01000799,717,263,139,55,81
E01000800,662,327,117,38,94
E01000801,560,267,137,29,59
E01000802,734,300,178,34,80
E01000803,662,294,154,32,58
E01000804,549,272,175,22,37
E01000805,643,293,125,30,65
E01000806,680,313,114,57,98
E01000828,628,309,142,18,34
E01000994,531,350,120,77,75
E01000995,544,324,115,73,81
E01000996,495,258,89,61,46
E01001083,539,357,170,37,55
E01001084,640,385,208,32,49
E01001085,526,350,166,45,51
E01001086,631,385,169,67,65
E01001087,810,462,221,79,120
E01001088,616,323,149,54,63
E01001089,561,409,170,66,87
E01001090,826,464,172,83,84
E01001091,557,336,187,41,66
E01001137,713,331,166,45,85
E01001138,724,231,135,27,63
E01001139,659,298,116,48,75
E01001140,711,242,134,43,81
E01001141,462,248,113,36,50
E01001142,589,294,132,42,62
E01001143,665,408,101,72,125
E01001144,587,372,109,60,122
E01001145,573,368,103,60,106
E01001146,624,319,98,68,81
E01001147,516,339,89,71,90
E01001148,626,276,109,60,87
E01001149,587,265,124,43,83
E01001150,654,293,110,56,73
E01001151,524,365,108,50,91
E01001152,602,306,116,71,81
E01001153,627,287,104,67,75
E01001156,596,298,146,57,86
E01001157,613,375,175,48,48
E01001158,612,286,127,45,71
E01001159,650,393,195,34,67
E01001160,650,452,204,55,76
E01001161,550,498,99,74,106
E01001162,645,340,134,48,94
E01001163,780,342,188,39,68
E01001164,918,282,210,45,95
E01001182,445,337,116,63,48
E01001638,720,396,101,65,106
E01001640,732,599,127,212,138
E01001641,720,335,182,77,54
E01001642,734,298,247,25,32
E01001644,1094,344,228,85,61
E01002818,799,502,311,35,38
E01002819,612,420,227,18,32
E01002821,546,384,191,26,11
E01002822,474,237,163,9,21
E01002823,451,368,146,20,53
E01002844,507,344,207,10,35
E01002845,480,367,184,17,40
E01002858,430,371,101,47,61
E01002859,676,368,237,28,23
E01002860,579,348,248,18,28
E01002861,542,333,184,13,49
E01002862,589,413,157,36,65
E01002863,564,328,230,21,21
E01002899,563,300,157,17,37
E01002900,530,315,253,18,34
E01002901,351,275,134,4,12
E01002902,758,363,211,20,61
E01002903,565,337,243,16,16
E01002914,618,336,193,20,24
E01003013,916,357,128,49,28
E01003014,602,403,141,77,58
E01003015,585,387,123,51,98
E01003016,406,602,97,103,43
E01003017,736,354,183,43,73
E01003018,1137,255,248,66,87
E01003019,1229,286,180,49,52
E01003020,884,270,148,59,83
E01003021,620,598,103,47,124
E01003022,873,277,162,50,66
E01003023,1238,332,232,72,96
E01003024,713,313,107,84,105
E01003025,841,345,193,70,113
E01003026,878,169,162,30,23
E01003027,626,192,179,13,30
E01003028,682,254,135,31,42
E01003029,977,254,172,40,60
E01003030,1063,184,201,30,37
E01003031,909,228,121,46,87
E01003032,812,358,134,35,78
E01003033,705,218,180,32,40
E01003034,864,250,146,42,82
E01003035,957,183,152,36,62
E01003036,786,275,169,37,44
E01003037,614,260,93,46,87
E01003038,850,195,180,16,31
E01003039,1157,224,261,30,52
E01003040,664,181,127,29,43
E01003041,774,283,72,46,64
E01003042,545,161,98,16,57
E01003043,822,240,175,35,73
E01003044,460,267,80,52,102
E01003045,621,476,107,81,125
E01003046,583,346,101,76,127
E01003047,670,353,131,61,95
E01003048,526,368,96,97,145
E01003049,619,354,87,60,100
E01003050,841,272,174,56,74
E01003051,593,365,129,68,117
E01003052,577,410,118,84,145
E01003053,1047,232,152,35,66
E01003054,1260,155,159,43,65
E01003055,765,303,151,35,76
E01003056,1150,276,131,46,79
E01003057,794,307,116,50,90
E01003058,1201,219,156,60,69
E01003059,636,359,92,67,91
E01003060,556,378,87,69,86
E01003061,594,217,93,54,73
E01003062,791,240,197,37,75
E01003063,534,312,87,37,91
E01003064,720,197,187,30,56
E01003065,476,319,101,44,94
E01003066,652,355,116,56,75
E01003067,598,264,167,40,48
E01003068,572,276,126,34,80
E01003069,466,268,108,28,77
E01003070,504,321,98,59,121
E01003071,1210,288,281,53,80
E01003072,706,312,243,22,53
E01003073,666,326,147,49,93
E01003074,1061,356,308,59,113
E01003075,532,389,82,72,105
E01003076,902,290,197,108,84
E01003077,838,303,158,96,71
E01003078,716,272,173,29,37
E01003079,641,333,147,57,84
E01003080,699,248,176,38,86
E01003081,694,330,178,60,101
E01003082,497,284,120,41,90
E01003083,597,290,140,32,68
E01003084,709,224,191,25,82
E01003085,652,332,172,41,56
E01003086,536,342,73,42,115
E01003087,456,391,75,46,107
E01003088,901,287,121,62,102
E01003089,722,424,98,94,101
E01003090,1342,330,210,69,78
E01003091,695,308,138,59,80
E01003092,661,396,111,50,108
E01003093,865,464,109,93,142
E01003094,787,280,116,39,67
E01003095,889,280,211,42,65
E01003096,1281,261,191,57,85
E01003097,651,419,101,68,80
E01003098,659,304,140,47,69
E01003099,726,269,151,65,60
E01003100,1252,222,191,57,48
E01003101,742,253,119,69,62
E01003102,901,268,166,46,86
E01003104,865,283,114,57,51
E01003105,682,347,102,61,75
E01003106,909,306,178,55,87
E01003107,999,277,221,39,67
E01003108,602,336,114,35,87
E01003109,959,468,185,66,114
E01003110,887,353,202,54,52
E01003111,521,379,78,37,110
E01003112,589,403,106,50,72
E01003113,900,351,221,40,76
E01003114,863,291,186,52,73
E01003115,712,242,171,44,86
E01003116,621,324,188,37,47
E01003117,876,297,244,59,82
E01003118,745,326,216,28,60
E01003119,842,280,237,75,82
E01003120,908,329,193,64,119
E01003121,583,323,92,67,118
E01003122,878,311,178,56,84
E01003123,720,209,227,30,64
E01003124,627,289,125,50,64
E01003125,552,376,102,80,112
E01003126,623,295,124,53,76
E01003127,784,292,191,45,110
E01003128,605,284,104,48,102
E01003129,934,283,170,57,93
E01003130,820,267,198,32,67
E01003131,658,246,156,36,45
E01003132,460,355,104,42,72
E01003133,757,267,194,43,90
E01003134,638,282,172,26,66
E01003135,706,307,203,35,85
E01003136,698,264,164,52,77
E01003137,574,300,99,56,96
E01003138,836,152,206,32,40
E01003139,575,285,168,58,52
E01003140,533,255,167,60,63
E01003141,635,361,145,44,77
E01003142,415,303,130,46,67
E01003143,464,321,117,57,59
E01003144,547,306,195,40,61
E01003145,755,294,189,32,87
E01003146,525,296,165,50,82
E01003147,765,383,221,74,91
E01003148,764,280,213,31,72
E01003149,710,290,215,39,73
E01003150,686,288,145,52,104
E01003151,658,392,99,54,111
E01003152,849,332,222,42,57
E01003153,1140,229,261,82,74
E01003154,683,380,147,71,107
E01003155,800,322,227,27,66
E01003156,729,251,133,33,60
E01003157,784,213,110,11,53
E01003158,965,155,151,19,29
E01003159,637,277,94,54,73
E01003160,517,314,96,64,74
E01003161,566,193,103,30,39
E01003162,716,412,121,88,159
E01003163,656,272,136,34,56
E01003164,898,379,193,73,102
E01003165,618,307,166,36,45
E01003166,1057,340,211,47,116
E01003167,728,268,181,32,49
E01003168,544,356,97,55,107
E01003169,1091,395,209,72,127
E01003170,797,267,188,32,51
E01003171,844,267,163,47,86
E01003172,769,365,132,71,123
E01003173,771,238,200,51,52
E01003174,760,383,101,76,122
E01003175,569,332,82,61,99
E01003176,678,356,106,65,100
E01003177,773,273,168,49,70
E01003178,835,233,194,32,60
E01003179,568,373,83,68,113
E01003180,668,290,117,54,83
E01003181,620,319,103,52,77
E01003182,679,406,165,78,92
E01003183,607,337,87,70,87
E01003184,457,303,52,64,103
E01003185,813,290,112,48,80
E01003186,921,329,227,64,81
E01003187,561,348,84,89,118
E01003188,495,320,76,37,101
E01003189,505,391,79,42,84
E01003190,648,380,103,52,101
E01003191,543,292,87,39,83
E01003192,558,376,69,51,110
E01003193,568,347,108,41,74
E01003194,639,347,115,40,77
E01003195,613,279,107,55,45
E01003196,568,353,95,37,77
E01003197,552,387,71,49,97
E01003199,827,255,192,37,47
E01003201,623,329,135,47,90
E01003204,578,234,124,36,83
E01003205,344,368,79,51,95
E01003206,651,259,206,31,62
E01003207,513,343,76,79,58
E01003209,754,423,151,185,93
E01003210,809,284,188,93,86
E01003211,764,249,176,49,54
E01003212,826,382,201,127,83
E01003213,856,355,218,77,98
E01003214,711,332,151,82,100
E01003215,646,535,152,265,64
E01003216,694,376,146,87,87
E01003217,632,303,124,54,56
E01003218,608,269,113,50,52
E01003219,649,312,130,63,62
E01003221,700,441,138,54,95
E01003223,625,349,159,60,56
E01003224,656,333,127,52,81
E01003225,646,258,169,35,54
E01003226,795,278,182,52,58
E01003227,743,259,168,34,73
E01003228,706,229,167,21,45
E01003229,565,344,111,41,95
E01003230,788,367,169,47,87
E01003231,638,302,172,60,62
E01003232,693,315,159,43,73
E01003233,720,330,150,35,62
E01003235,450,283,89,43,65
E01003241,471,382,123,46,94
E01003243,428,312,93,37,66
E01003244,510,329,72,57,107
E01003245,497,344,54,68,81
E01003246,504,345,92,71,76
E01003247,874,313,143,80,66
E01003248,604,328,99,47,101
E01003249,845,394,114,79,119
E01003250,758,346,92,71,111
E01003251,622,476,86,69,136
E01003252,417,382,60,67,112
E01003253,516,331,106,76,80
E01003254,606,249,176,30,29
E01003255,934,265,250,35,85
E01003256,764,417,180,91,103
E01003257,566,306,184,42,54
