geocode,female,male
E02001327,4124,3327
E02001328,5262,4883
E02001329,3923,3680
E02001330,4628,4078
E02001331,5341,4721
E02001332,3450,3194
E02001334,3127,2653
E02001336,3644,3189
E02001337,3121,2812
E02001338,3143,2792
E02001340,4685,4312
E02001341,3658,3199
E02001342,3795,3377
E02001343,3643,3475
E02001344,2800,2543
E02001345,2870,2767
E02001346,3667,3403
E02001347,3998,3655
E02001348,3696,3526
E02001349,3984,3982
E02001350,4195,3661
E02001351,4314,4580
E02001352,3210,4206
E02001353,3927,3645
E02001354,3971,3642
E02001355,3425,3239
E02001356,3035,2549
E02001357,3825,3157
E02001358,3646,3423
E02001359,2983,2768
E02001360,4136,4222
E02001361,4007,3611
E02001362,3903,3498
E02001363,4210,3578
E02001364,2750,2561
E02001365,4569,4480
E02001366,4450,4535
E02001367,4860,4444
E02001368,3011,2836
E02001369,3712,3943
E02001370,3118,3068
E02001371,4039,3408
E02001372,3203,3018
E02001373,4725,4528
E02001374,3700,4499
E02001375,3843,3352
E02001376,4184,4285
E02001377,5675,5792
E02001378,4052,3920
E02001380,3904,3622
E02001381,4589,4697
E02001382,3660,3438
E02001383,3383,4118
E02001384,5344,5418
E02001385,3912,4245
E02001386,3974,3571
E02001387,4199,3826
E02001388,4389,4471
E02001389,2792,3440
E02001390,4393,4363
E02001391,3229,2741
E02001392,2939,2778
E02001393,4061,3692
E02001394,5045,5098
E02001395,3151,2905
E02001396,4029,4006
E02001397,3923,3708
E02001398,3950,3808
E02001399,3752,3524
E02001400,3432,3182
E02001401,4100,3772
E02001402,4244,4140
E02001403,2985,3050
E02001404,3808,3452
E02001405,5163,4446
E02001429,3599,3152
E02001430,3811,3331
E02001431,3992,3296
E02001432,4250,4148
E02001433,3943,3699
E02001434,3631,3579
E02001435,4087,3971
E02001436,4532,4172
E02001437,5123,4463
E02001438,3912,3588
E02001439,3320,2971
E02001440,3024,2787
E02001441,3407,3157
E02001442,3130,2757
E02001443,2928,2736
E02001444,3000,2730
E02001445,3654,3367
E02001446,3531,3306
E02001447,3149,2815
E02001448,3587,3343
E02001449,4783,4458
E02001450,4327,3860
E02001451,3364,2841
E02001452,3540,3083
E02001453,4531,4145
E02001454,3654,3717
E02001455,3728,3469
E02001456,3971,3550
E02001457,3571,3200
E02001458,3871,3797
E02001459,3854,3413
E02001460,3784,3744
E02001461,3252,3074
E02001462,3939,3590
E02001463,3600,3250
E02001464,3590,3277
E02001465,3122,3273
E02001466,4462,4128
E02001467,3843,3704
E02001468,4045,3796
E02001469,4045,3784
E02001470,4481,4112
E02001471,3799,3726
E02001472,3643,3421
E02001473,3927,3733
E02001474,3621,3479
E02001475,3258,2910
E02001476,3952,3674
E02001477,4064,3446
E02001478,4065,3844
E02001479,3213,2960
E02001480,4049,3689
E02001481,4193,3916
E02001482,3785,3938
E02001483,3874,3522
E02001484,4077,3586
E02001485,3464,2918
E02001486,4196,4052
E02001487,4813,4471
E02001488,4357,4123
E02001489,4322,3971
E02001490,4447,4296
E02001491,3617,3216
E02001492,4162,3684
E02001493,4164,3806
E02001494,3680,3433
E02001495,4057,3732
E02001496,3116,2910
E02001497,4105,3866
E02001498,3918,3650
E02001499,3489,3202
E02001500,3879,3606
E02001501,4160,3811
E02001502,4390,3952
E02001503,4042,3476
E02001504,3806,3523
E02001505,3335,3093
E02001506,4642,4338
E02001507,3672,3624
E02001508,4169,3854
E02002633,4148,3660
E02002634,4301,3955
E02002635,4115,3881
E02002636,4395,3979
E02002637,3171,3018
E02002638,2828,3578
E02002639,2967,2803
E02002640,3605,3712
E02002641,4365,3903
E02002642,3245,3836
E02002643,3782,3720
E02002644,4149,3886
E02002645,2630,3147
E02002646,3704,3398
E02002647,4209,3994
E02002648,3804,3525
E02002649,4383,4204
E02002650,4239,3744
E02002651,4250,3832
E02003794,4338,4271
E02003795,2865,2730
E02003796,3776,3402
E02003797,4940,4607
E02003798,3183,2877
E02003799,3618,3421
E02003801,3593,3426
E02003802,3872,4179
E02003803,4771,4138
E02003804,3461,3312
E02003805,3217,2978
E02003806,3058,2884
E02003807,4269,3912
E02003808,3262,3157
E02003841,3995,3641
E02003842,2740,2592
E02003843,3000,2852
E02003844,3503,3269
E02003845,4199,3929
E02003846,3589,3192
E02003847,4843,4782
E02003848,2648,2465
E02003849,3484,3371
E02003850,2758,2593
E02003851,3005,2886
E02003852,3450,3420
E02003978,3008,2927
E02003979,3947,3762
E02003980,3323,3382
E02003981,3469,3360
E02003982,3862,3732
E02003983,3924,3809
E02003984,3457,3451
E02003985,3423,3256
E02003986,3267,3321
E02005203,3650,3508
E02005204,5351,4967
E02005205,3260,3599
E02005206,3538,3278
E02005207,4251,3806
E02005208,4986,4969
E02005209,4016,3800
E02005210,5385,4847
E02005211,4539,4007
E02005224,2859,2331
E02005226,3979,3834
E02005228,3004,2785
E02005229,2777,2854
E02005230,3511,3054
E02005236,6573,6182
E02005304,4319,4264
E02005305,3686,3619
E02005306,3549,3499
E02005307,4674,4508
E02005309,4332,4049
E02005310,4299,3662
E02005311,2851,2725
E02005315,4170,3898
E02005319,4153,4187
E02005320,3074,2832
E02005321,3299,3082
E02005322,5101,4820
E02005323,3574,3289
E02005326,4399,4160
E02005327,2977,2897
E02005328,3900,3584
E02005329,4572,4185
E02005330,4597,4284
E02005331,4026,3601
E02005332,4179,3892
E02006017,3770,3693
E02006023,5020,4702
E02006024,5026,4549
E02006025,4620,4548
E02006026,3530,3462
E02006027,2666,2642
E02006028,4707,4467
E02006039,3942,3897
E02006041,2918,2954
E02006871,6186,5741
E02006932,4777,5172
E02006933,2364,3072
E02006934,2085,3117
W02000001,4344,4288
W02000002,3307,3205
W02000003,5158,5119
W02000004,3763,3628
W02000005,4553,4250
W02000006,3436,3214
W02000007,3600,3606
W02000008,3345,3138
W02000009,3971,3826
W02000010,4917,4893
W02000011,4010,3755
W02000012,4237,4114
W02000013,3324,3266
W02000014,3525,3411
W02000015,4171,3912
W02000016,3235,3129
W02000017,3936,3735
W02000018,3287,3192
W02000019,3575,3462
W02000020,3547,3323
W02000021,4005,3948
W02000022,3138,3030
W02000023,2965,2957
W02000024,2858,2849
W02000025,3376,3278
