geocode,bad,fair,good
W01000001,76,206,833
W01000002,74,205,984
W01000006,88,243,1203
W01000007,112,224,1368
W01000009,121,283,1499
W01000010,121,319,1429
W01000012,72,220,1192
W01000014,96,262,1691
W01000016,71,194,938
W01000017,94,214,1217
W01000019,120,294,1099
W01000020,65,191,1059
W01000023,105,201,1100
W01000024,61,128,1330
W01000025,105,284,1627
W01000027,112,238,1501
W01000028,115,254,1572
W01000029,112,243,1138
W01000030,162,348,1776
W01000033,125,257,1122
W01000034,57,183,914
W01000036,96,174,818
W01000037,80,191,907
W01000038,195,338,1693
W01000039,54,187,819
W01000040,85,211,872
W01000041,101,255,1227
W01000043,76,190,951
W01000044,59,166,919
W01000047,58,211,1085
W01000054,46,175,941
W01000059,162,323,1575
W01000061,94,291,1368
W01000070,60,172,1043
W01000073,70,195,1430
W01000078,100,252,1331
W01000080,121,306,1358
W01000084,48,182,976
W01000086,144,313,1796
W01000088,110,246,1638
W01000089,96,221,1763
W01000093,100,322,1774
W01000094,46,174,1009
W01000095,52,205,1116
W01000098,158,381,1782
W01000104,117,251,1425
W01000108,114,296,1780
W01000109,119,297,1470
W01000110,70,154,1282
W01000111,96,230,1206
W01000112,145,286,1499
W01001932,124,365,2442
