geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01015814,23,34,418,35,24,4,3,3,88
E01015815,23,21,486,59,55,4,4,5,135
E01015816,12,30,441,41,24,4,4,7,64
E01015817,6,20,451,46,38,3,5,4,85
E01015818,23,30,523,37,27,11,6,3,73
E01015819,24,37,411,63,22,10,3,5,64
E01015820,30,43,352,72,24,10,4,5,49
E01015821,21,37,416,89,44,7,4,3,128
E01015822,24,19,369,65,38,7,3,4,74
E01015823,20,38,485,109,40,3,7,4,147
E01015824,19,53,426,77,12,2,5,5,51
E01015825,16,36,447,80,28,6,1,6,64
E01015826,23,35,425,51,33,7,5,3,71
E01015827,7,13,355,63,79,1,3,2,212
E01015828,37,20,416,120,38,4,4,10,220
E01015829,24,25,369,93,48,5,4,1,241
E01015830,10,13,333,82,67,3,8,5,252
E01015831,66,81,491,217,64,6,27,7,225
E01015832,15,20,309,88,65,4,2,5,177
E01015833,13,49,526,66,21,6,4,7,56
E01015834,10,28,541,49,25,9,3,1,59
E01015835,16,53,547,51,23,7,5,4,42
E01015836,14,54,510,56,18,7,4,3,64
E01015837,13,58,576,63,23,11,6,3,66
E01015838,7,47,511,34,30,2,3,3,57
E01015845,26,25,434,92,52,5,4,3,283
E01015846,28,26,397,110,60,0,8,1,301
E01015847,22,51,461,118,48,2,4,5,279
E01015848,26,23,377,85,59,3,9,5,271
E01015849,25,43,436,129,40,4,8,3,263
E01015850,26,30,433,93,47,6,4,5,231
E01015851,23,21,315,157,37,1,12,10,194
E01015853,32,32,416,179,64,2,6,1,208
E01015855,36,59,416,238,29,5,8,8,196
E01015856,23,39,378,213,40,9,3,4,203
E01015857,18,17,472,72,40,5,3,3,87
E01015858,18,28,511,142,48,5,6,1,89
E01015859,35,45,499,159,38,3,8,3,77
E01015860,22,39,428,137,51,6,4,1,74
E01015862,34,38,369,185,20,5,4,3,91
E01015863,26,62,864,115,40,10,7,6,101
E01015864,19,31,416,54,31,8,2,1,57
E01015865,12,34,474,71,27,8,1,1,44
E01015866,22,27,534,87,23,5,1,2,55
E01015867,14,47,357,55,17,7,5,1,31
E01015868,24,41,479,92,45,7,2,1,47
E01015896,27,59,300,241,27,4,7,6,109
E01015900,25,55,301,192,16,3,3,7,111
E01015901,20,54,373,161,21,7,7,5,108
E01015902,31,62,402,174,28,13,2,1,131
E01015903,25,76,444,171,22,3,7,8,90
E01015904,26,75,443,176,20,3,2,3,121
E01015905,29,50,365,110,28,5,4,4,102
E01015906,36,49,402,185,27,6,5,2,84
E01015907,24,48,339,173,19,2,2,6,108
E01015908,12,18,358,46,58,7,2,3,268
E01015909,13,19,401,58,59,4,8,3,236
E01015910,11,22,382,45,49,0,8,1,213
E01015911,6,17,377,27,46,5,4,6,136
E01015912,13,36,404,43,45,7,4,7,158
E01015913,16,45,457,64,47,9,3,4,199
E01015933,15,31,508,27,9,5,1,0,82
E01015934,14,40,439,40,16,6,5,7,54
E01015935,9,52,514,33,12,8,2,1,67
E01015936,10,43,518,30,9,12,2,3,61
E01015937,9,29,568,27,25,4,5,6,70
E01015938,13,57,525,25,13,3,6,5,64
E01015943,6,23,571,35,29,8,5,4,98
E01015944,6,11,432,25,14,5,3,6,58
E01015945,9,10,410,38,24,5,3,1,51
E01015946,5,19,560,43,30,6,4,7,87
E01015947,6,9,526,32,13,7,4,1,147
E01015948,9,4,566,36,22,6,4,2,149
E01015949,14,5,669,39,23,5,2,5,179
E01015950,11,13,700,27,29,5,3,4,132
E01015965,11,18,517,26,21,8,4,3,94
E01015977,5,13,673,23,57,11,4,6,142
E01015978,2,4,479,20,69,5,7,7,95
E01015979,6,13,649,20,28,9,4,10,100
E01015980,3,8,562,55,49,5,2,4,95
E01015983,7,24,470,61,13,11,2,3,67
E01015984,4,19,496,48,13,3,1,2,78
E01015985,2,14,395,24,20,7,1,3,64
E01015986,6,31,461,47,20,6,1,4,84
E01015987,11,28,475,48,21,4,4,5,48
E01015988,12,38,384,50,13,5,0,2,46
E01015989,8,23,555,42,19,8,4,3,171
E01015990,9,18,545,51,24,12,2,5,80
E01015991,6,11,518,44,18,5,3,3,121
E01015992,10,20,684,52,39,10,6,6,170
E01015997,7,17,596,34,26,2,5,4,94
E01015998,5,25,614,53,16,8,5,1,81
E01015999,4,16,583,28,25,3,4,3,81
E01016000,10,14,555,26,21,7,2,3,114
E01016001,3,10,529,32,23,6,6,1,88
E01016002,4,17,575,22,16,6,3,4,107
E01016003,20,29,580,70,10,5,12,4,205
E01016004,15,35,399,66,13,8,2,7,111
E01016005,13,28,477,47,9,11,3,8,98
E01016006,20,29,341,45,9,2,5,2,95
E01016007,20,39,418,33,11,2,1,10,61
E01016008,15,37,525,39,14,9,1,4,136
E01016009,12,48,478,51,5,7,2,8,96
E01016010,16,43,339,46,15,5,3,2,78
E01016070,2,25,614,50,22,12,0,3,24
E01016072,4,20,490,41,45,14,2,1,20
E01016073,3,52,823,48,61,10,3,2,46
E01016074,8,26,553,41,52,14,5,5,25
E01016075,7,36,542,42,14,8,1,10,26
E01016076,8,46,979,58,43,21,7,6,72
E01016077,8,30,518,64,12,11,0,0,22
E01016112,8,33,1118,110,72,26,9,6,247
E01016133,3,40,525,26,38,10,2,1,37
E01016134,2,29,533,46,23,10,4,2,51
E01016135,11,21,525,84,29,3,10,3,73
E01016137,9,39,539,102,14,9,2,3,73
E01016138,7,43,581,49,26,2,3,1,40
E01016142,5,16,570,27,44,3,3,0,38
E01016143,22,52,944,45,56,16,10,0,91
E01016144,3,20,589,25,43,6,6,2,54
E01016145,3,26,575,19,25,5,3,2,54
E01016146,9,36,680,58,43,9,5,6,54
E01016147,6,37,712,60,38,11,0,1,77
E01016148,3,52,775,47,64,8,7,3,79
E01016149,4,12,545,25,30,8,5,0,40
E01021254,5,9,434,25,72,3,10,5,129
E01021256,2,6,396,62,34,1,6,5,168
E01021257,9,17,445,53,42,6,4,6,124
E01021258,4,28,507,48,28,8,4,4,142
E01021259,8,21,532,43,35,8,6,3,158
E01021260,8,23,744,33,77,15,7,9,162
E01021261,12,23,631,29,41,4,2,6,119
E01021262,12,25,573,33,34,6,5,9,126
E01021263,13,14,723,30,34,6,3,15,185
E01021264,4,5,472,23,81,3,4,5,112
E01021265,12,42,447,76,16,11,5,12,84
E01021266,22,31,430,127,16,4,0,6,90
E01021267,21,52,504,82,19,11,2,6,67
E01021268,19,25,316,97,4,7,1,5,67
E01021269,25,58,496,68,16,7,6,12,77
E01021270,27,40,448,79,12,5,5,8,82
E01021271,27,60,431,83,17,11,4,15,59
E01021272,26,49,457,88,24,9,4,10,79
E01021273,24,26,501,66,13,7,9,10,100
E01021274,16,23,605,82,26,5,4,13,126
E01021275,15,15,528,50,26,7,7,6,169
E01021276,7,38,464,54,27,4,3,11,119
E01021277,15,27,439,52,15,4,1,8,114
E01021278,16,33,499,67,11,7,4,13,111
E01021279,18,16,539,55,24,0,5,8,91
E01021280,10,10,582,38,45,4,3,4,195
E01021281,8,10,464,22,34,6,6,5,231
E01021282,8,7,448,35,53,4,8,5,185
E01021283,13,30,516,53,14,8,4,9,145
E01021284,6,6,564,38,31,7,1,3,214
E01021285,8,8,469,22,35,15,3,7,202
E01021286,31,33,437,99,12,8,5,8,183
E01021287,18,31,444,112,22,7,2,15,94
E01021288,16,28,325,82,4,2,4,9,65
E01021289,14,32,519,110,19,6,3,10,123
E01021290,16,33,354,93,12,5,4,8,84
E01021291,19,25,459,107,10,7,1,13,104
E01021292,19,32,439,95,17,2,4,6,75
E01021293,14,42,444,140,10,8,7,14,105
E01021294,13,22,462,120,34,4,1,14,131
E01021295,15,22,488,104,21,5,5,8,105
E01021296,25,34,437,161,19,7,4,9,139
E01021297,26,28,422,257,16,4,5,13,110
E01021298,20,27,419,135,16,7,5,8,112
E01021299,8,8,450,114,27,6,8,1,121
E01021300,10,43,682,54,34,10,8,16,109
E01021301,16,53,453,58,15,6,3,3,58
E01021302,19,56,312,47,9,3,3,8,56
E01021303,24,40,487,37,15,6,6,5,61
E01021304,22,33,400,58,10,4,1,8,58
E01021305,26,38,403,60,10,4,5,4,49
E01021306,17,28,402,64,14,7,6,6,78
E01021307,18,27,542,49,15,6,2,8,61
E01021308,11,26,575,62,27,13,2,4,66
E01021309,9,32,567,49,18,7,0,5,72
E01021310,11,38,497,45,17,5,2,6,133
E01021311,10,32,391,55,14,5,5,6,71
E01021312,8,24,564,26,52,7,8,3,72
E01021313,6,26,584,29,18,4,5,8,99
E01021314,28,43,386,51,16,4,6,6,44
E01021315,21,35,440,55,17,6,0,9,65
E01021316,13,39,380,68,17,4,9,5,70
E01021317,24,55,426,65,12,4,9,10,75
E01021318,28,49,461,198,20,7,6,8,143
E01021319,28,41,389,134,14,4,5,8,94
E01021320,22,34,506,118,16,5,3,8,71
E01021321,14,43,409,109,8,10,4,14,102
E01021322,9,35,433,70,14,2,4,15,74
E01021323,10,38,427,56,12,4,4,10,78
E01021324,18,37,399,70,18,3,3,15,65
E01021325,18,54,360,60,17,2,6,11,66
E01021326,13,45,602,82,15,10,6,12,99
E01021327,24,38,464,81,12,7,4,10,72
E01021328,14,41,462,66,9,5,5,4,90
E01021329,2,20,424,66,26,3,3,4,113
E01021330,14,20,543,46,48,7,3,6,103
E01021331,10,22,525,86,24,4,1,3,136
E01021332,10,11,449,37,29,4,3,1,119
E01021333,12,11,514,47,36,5,4,6,125
E01021334,11,22,455,68,28,4,2,1,149
E01021335,14,13,591,29,35,7,5,3,124
E01021336,8,15,514,49,27,3,2,1,164
E01021337,8,11,477,49,29,1,2,4,111
E01021339,17,15,404,51,9,5,1,2,99
E01021340,6,13,608,51,31,9,2,1,122
E01021341,9,19,606,50,26,4,1,2,96
E01021342,19,34,506,54,18,6,3,1,116
E01021343,12,21,665,44,29,9,2,7,208
E01021344,20,10,827,46,77,7,10,5,268
E01021345,7,8,762,31,42,8,2,6,288
E01021346,12,13,723,64,31,8,6,4,274
E01021476,8,31,665,39,42,8,16,8,148
E01021477,7,9,528,32,24,4,2,5,133
E01021478,4,22,597,50,35,8,5,8,115
E01021479,2,23,488,41,36,8,3,2,118
E01021480,12,13,517,51,37,5,7,4,303
E01021481,7,18,505,26,54,5,0,4,150
E01021482,3,26,508,37,43,6,1,3,107
E01021483,6,8,548,23,64,8,8,1,162
E01021484,15,13,430,47,21,1,3,1,75
E01021485,16,41,310,39,12,7,3,4,58
E01021486,15,33,320,54,13,6,3,4,52
E01021487,18,11,429,39,27,8,4,3,79
E01021488,19,29,392,46,14,8,6,6,67
E01021489,12,21,493,23,21,2,4,9,92
E01021490,18,31,479,34,17,10,2,5,82
E01021491,4,34,588,44,29,7,6,2,89
E01021492,12,29,559,36,21,6,5,3,99
E01021493,13,21,518,44,22,5,6,4,81
E01021494,29,26,486,43,16,8,3,3,125
E01021495,18,18,415,38,13,3,5,2,67
E01021496,10,27,386,49,16,8,2,8,92
E01021497,12,24,440,41,31,5,6,5,96
E01021498,10,25,514,59,31,2,7,9,88
E01021499,20,20,547,62,27,2,6,6,123
E01021500,26,26,523,43,36,3,3,5,101
E01021501,11,19,452,36,22,4,3,4,86
E01021502,13,30,744,52,37,8,5,10,150
E01021503,9,38,434,58,17,9,3,5,85
E01021504,19,20,567,49,42,7,4,3,163
E01021505,9,22,556,35,29,5,4,5,128
E01021506,21,21,452,52,19,0,1,8,112
E01021507,27,52,409,54,17,6,4,1,100
E01021508,23,41,433,61,23,7,2,6,86
E01021509,9,19,447,49,26,2,3,0,66
E01021510,8,17,453,43,15,11,2,3,61
E01021511,11,19,426,39,38,4,1,2,68
E01021512,7,32,537,52,34,2,2,5,94
E01021513,9,26,564,55,25,3,4,5,101
E01021514,6,26,571,52,27,6,2,2,94
E01021515,6,22,502,42,15,5,1,1,85
E01021516,3,14,474,42,36,4,3,6,77
E01021517,16,25,469,39,43,6,5,5,114
E01021518,11,67,606,72,33,5,6,3,125
E01021519,9,38,445,60,39,4,5,7,82
E01021520,7,40,516,54,44,6,3,4,98
E01021521,3,21,491,33,17,8,3,5,154
E01021522,7,32,539,57,35,9,2,4,189
E01021523,4,19,424,38,24,8,7,4,103
E01021524,5,17,528,34,36,5,4,6,148
E01021525,11,40,522,59,23,10,4,6,106
E01021526,10,28,563,38,45,4,5,7,107
E01021527,7,30,570,53,37,11,7,5,86
E01021528,12,26,527,57,57,9,4,1,59
E01021529,10,29,486,47,24,8,8,7,62
E01021530,13,32,439,48,33,10,6,1,66
E01021531,9,13,517,29,38,3,2,3,78
E01021532,10,11,489,20,48,4,8,2,81
E01021914,9,30,774,36,80,6,5,1,112
E01021918,8,19,503,23,39,3,1,3,181
E01021919,10,27,415,31,22,12,1,5,111
E01021920,8,23,734,55,96,10,8,4,202
E01021925,6,19,527,56,31,6,4,3,168
E01021926,7,19,631,57,38,5,2,5,305
E01021927,13,33,503,17,45,2,5,5,85
E01021928,16,29,570,23,32,11,4,4,121
E01021929,13,43,634,29,48,9,4,3,115
E01021930,20,37,477,44,26,9,2,4,138
E01021931,9,33,425,38,15,5,2,2,58
E01021932,8,43,542,34,29,6,4,3,90
E01021933,8,12,449,27,33,4,1,8,108
E01021934,7,10,469,33,33,5,2,4,106
E01021935,8,8,422,28,42,1,4,5,125
E01021936,7,14,415,60,46,7,3,4,182
E01021937,8,13,477,51,34,5,1,2,229
E01021938,4,11,416,41,51,1,4,6,165
E01021939,6,9,563,50,30,4,2,5,191
E01021940,11,18,587,49,66,7,8,3,255
E01021941,9,18,693,53,97,5,6,2,201
E01021946,7,25,582,35,58,7,1,1,102
E01021947,6,28,400,21,36,2,2,3,82
E01021948,5,37,467,44,25,1,3,1,76
E01021949,5,33,502,43,37,7,2,1,109
E01021950,5,40,461,65,32,2,1,4,91
E01021951,8,16,406,46,34,3,3,4,86
E01021954,9,29,485,62,34,5,3,4,137
E01021957,9,35,441,45,28,9,2,3,125
E01021958,5,19,511,13,25,6,2,3,152
E01021959,9,21,556,50,40,4,4,4,181
E01021960,12,14,582,65,57,4,3,4,179
E01021961,7,26,442,61,27,7,3,0,124
E01021962,16,30,316,75,29,2,10,2,109
E01021963,6,11,335,69,43,4,2,2,139
E01021964,3,26,393,70,45,4,2,3,227
E01021965,12,38,708,97,61,14,6,8,158
E01021966,7,34,485,68,24,3,2,3,132
E01024257,5,83,463,152,40,3,6,6,159
E01024258,8,48,478,105,24,3,7,3,138
E01024259,5,20,535,62,44,9,3,1,105
E01024260,13,42,578,76,66,11,9,3,154
E01024261,13,51,758,37,35,21,6,7,97
E01024262,10,56,530,109,19,10,7,3,91
E01024263,10,45,381,104,15,12,0,4,53
E01024264,7,50,424,96,14,17,3,7,35
E01024265,2,25,438,13,51,3,3,1,56
E01024266,2,17,376,22,25,11,3,1,44
E01024267,5,10,550,18,28,6,2,3,93
