geocode,female,male
E00130017,149,135
E00130018,138,145
E00130019,133,114
E00130020,125,125
E00130021,139,153
E00130022,159,124
E00130023,194,202
E00130024,56,57
E00130131,194,180
E00130132,194,166
E00130133,173,165
E00130134,183,167
E00130135,169,165
E00130136,183,202
E00130137,220,202
E00130213,64,67
E00130214,54,56
E00130215,144,148
E00130216,168,187
E00130217,162,151
E00130218,189,177
E00130219,159,141
E00130220,164,135
E00130221,139,138
E00130222,132,108
E00130223,212,213
E00130224,142,121
E00130225,143,154
E00130226,270,286
E00130227,308,259
E00130228,132,140
E00130229,157,146
E00130230,140,131
E00130231,162,170
E00130232,165,145
E00130233,129,122
E00130234,138,142
E00130235,124,137
E00130236,193,197
E00130773,175,149
E00130775,144,160
E00130776,112,89
E00130778,156,166
E00130781,130,138
E00130782,144,133
E00130783,181,176
E00130789,139,135
E00130996,157,160
E00130997,156,143
E00130998,115,93
E00130999,176,190
E00131000,128,138
E00131001,136,135
E00131006,126,121
E00131012,141,140
E00131025,161,146
E00131026,152,144
E00131027,141,125
E00131028,151,141
E00131030,161,145
E00131031,198,159
E00131032,147,141
E00131033,154,161
E00131034,212,193
E00131035,163,157
E00131036,152,131
E00131037,128,116
E00131038,145,127
E00131039,110,111
E00131040,132,150
E00131041,162,177
E00131042,108,104
E00131043,212,232
E00131044,148,135
E00131045,162,137
E00131046,193,190
E00131047,139,139
E00131048,120,124
E00131049,145,137
E00131050,163,179
E00131051,174,156
E00131052,137,126
E00131053,126,143
E00131054,144,123
E00131055,154,152
E00131056,155,123
E00131057,157,155
E00131058,149,140
E00131059,149,151
E00131060,141,134
E00131061,156,142
E00131062,158,119
E00131063,155,138
E00131064,161,157
E00131065,122,102
E00131066,122,111
E00131067,136,125
E00131068,117,89
E00131069,120,122
E00131070,137,135
E00131071,136,126
E00131072,110,106
E00131073,134,125
E00131074,160,158
E00131075,158,167
E00131076,235,218
E00131077,158,167
E00131078,201,179
E00131079,207,202
E00131080,181,174
E00131081,126,125
E00131082,201,183
E00131083,155,123
E00131084,136,129
E00131085,163,163
E00131086,183,168
E00131087,203,229
E00131088,220,225
E00131089,120,102
E00131090,205,214
E00131091,212,184
E00131092,74,53
E00131093,139,125
E00131094,130,117
E00131095,145,115
E00131096,130,131
E00131097,136,127
E00131098,153,127
E00131099,199,191
E00131100,150,136
E00131101,127,118
E00131102,102,121
E00131115,200,191
E00131116,185,169
E00131118,144,131
E00131119,145,147
E00131120,118,149
E00131121,210,207
E00131122,255,233
E00131123,117,121
E00131124,212,166
E00131125,264,238
E00131126,134,135
E00131127,183,171
E00131128,145,134
E00131129,161,155
E00131130,180,179
E00131131,182,189
E00131132,167,160
E00131133,172,173
E00131134,149,170
E00131135,125,126
E00131136,133,115
E00131137,105,101
E00131138,133,130
E00131139,143,137
E00131140,126,123
E00131141,144,133
E00131142,186,161
E00131143,174,184
E00131144,172,179
E00131166,177,167
E00131167,164,172
E00131168,140,146
E00131169,135,124
E00131170,160,184
E00131171,113,103
E00131172,156,186
E00131173,144,148
E00131174,158,139
E00131175,140,141
E00131176,140,144
E00131177,88,115
E00131178,119,106
E00131179,212,223
E00131180,84,107
E00131181,131,132
E00131182,111,105
E00131183,142,127
E00131184,158,149
E00131185,139,210
E00131186,155,147
E00131187,141,153
E00131191,117,119
E00131192,111,84
E00131193,204,214
E00131196,106,96
E00131197,86,86
E00131198,135,142
E00131199,122,132
E00131200,118,113
E00131201,163,126
E00131202,163,150
E00131203,161,154
E00131205,199,194
E00131206,134,144
E00131207,157,175
E00131208,117,94
E00131209,134,117
E00131210,163,164
E00131211,148,141
E00131212,233,203
E00131213,183,179
E00131214,200,194
E00131215,202,196
E00131216,282,287
E00131217,102,115
E00131218,155,170
E00131219,179,181
E00131220,147,137
E00131221,197,230
E00131222,119,132
E00131223,148,139
E00131224,111,95
E00131225,154,136
E00131226,154,172
E00131227,151,145
E00131228,173,170
E00131229,254,278
E00131230,175,154
E00131231,107,85
E00131232,169,139
E00131233,110,97
E00131234,102,96
E00131235,133,139
E00131236,156,146
E00131237,139,121
E00131238,95,101
E00131239,154,165
E00131240,148,128
E00131241,243,230
E00131242,153,154
E00131243,137,145
E00131244,157,174
E00131245,242,219
E00131246,207,207
E00131247,127,143
E00131248,95,102
E00131249,134,119
E00131250,139,128
E00131251,138,154
E00131252,157,162
E00131253,135,125
E00131254,107,102
E00131255,198,193
E00131256,161,176
E00131257,182,186
E00131258,112,118
E00131259,135,111
E00131260,169,156
E00131261,131,117
E00131307,165,184
E00158943,116,110
E00158945,173,151
E00158946,128,131
E00158947,131,133
E00158948,120,142
E00168313,206,195
E00168314,95,337
E00170659,95,97
E00170660,197,211
E00170661,130,134
E00170662,95,114
E00170663,159,155
E00170664,169,149
E00170665,136,133
E00170666,131,127
E00170667,135,133
E00170668,158,134
E00170669,158,133
E00170670,138,148
E00170671,164,154
E00170672,127,138
E00170673,97,102
E00170674,104,101
E00170675,94,97
E00170676,136,144
E00170683,87,83
