geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01026892,361,14,96,84,2
E01026893,398,6,41,14,1
E01026898,448,8,60,82,3
E01030152,835,22,84,98,4
E01030153,432,20,90,120,3
E01030176,588,19,156,87,2
E01030186,459,9,42,82,6
E01030187,380,11,82,181,2
E01030188,446,9,232,96,0
E01030189,432,12,81,186,1
E01030199,569,23,140,92,12
E01030201,681,27,108,93,4
E01030208,364,15,76,125,6
E01030209,547,16,108,78,14
E01030210,507,7,67,268,11
E01030212,650,14,118,78,3
E01030219,704,20,88,83,8
E01030222,701,21,111,69,3
E01030223,468,19,122,190,17
E01030224,557,13,114,85,1
E01030225,451,15,311,61,8
E01030226,568,4,97,103,2
E01030227,270,9,45,280,16
E01030228,624,5,68,78,1
E01030229,683,17,97,151,1
E01030230,544,18,232,121,11
E01030231,435,7,62,151,2
E01030232,517,12,63,88,2
E01030233,608,4,26,2,1
E01030234,365,8,138,147,4
E01030235,550,5,47,29,0
E01030236,583,13,91,102,4
E01030237,954,9,136,17,2
E01030238,630,4,69,12,2
E01030239,605,3,99,19,1
E01030243,488,8,79,79,2
E01030244,532,17,154,174,2
E01030245,616,14,66,63,4
E01030249,362,10,277,97,1
E01030250,347,5,425,98,6
E01030251,573,12,75,40,0
E01030252,644,15,89,58,9
E01030253,459,11,92,221,4
E01030254,360,1,187,67,0
E01030255,356,3,77,66,1
E01030256,344,8,207,60,4
E01030257,446,6,79,103,3
E01030258,239,5,415,146,4
E01030261,203,7,54,341,1
E01030264,368,3,177,64,0
E01030265,392,5,175,39,1
E01030268,484,5,36,2,2
E01030269,619,4,113,15,1
E01030270,461,2,127,91,2
E01030272,623,10,98,16,5
E01030273,661,8,60,5,5
E01030274,229,20,38,330,2
E01030275,405,4,45,30,3
E01030276,397,10,168,14,1
E01030282,451,15,64,122,9
E01030283,372,16,56,125,8
E01030284,545,8,31,17,8
E01030285,748,19,80,75,3
E01030286,678,16,138,63,1
E01030287,453,4,44,156,0
E01030288,593,2,19,4,1
E01030289,420,11,100,142,1
E01030290,585,7,51,31,3
E01030291,338,7,47,197,0
E01030292,570,6,58,9,2
E01030293,597,8,51,36,1
E01030294,474,8,55,103,1
E01030295,656,29,165,129,2
E01033445,487,2,98,61,1
E01033446,642,22,139,65,3
E01033448,349,21,112,61,1
E01033449,432,12,181,32,5
