geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00015166,7,3,89,43,0
E00015167,73,2,100,36,37
E00015168,41,3,41,81,0
E00015169,30,0,22,60,1
E00015171,10,0,19,99,1
E00015172,12,0,25,39,0
E00015173,9,0,65,49,0
E00015175,19,1,47,37,0
E00015176,51,16,139,3,2
E00015178,9,0,20,46,0
E00015179,21,1,33,57,0
E00015180,19,2,48,89,0
E00015181,56,10,67,6,0
E00015182,33,3,28,27,1
E00015183,9,2,5,40,0
E00015184,14,7,16,30,8
E00015185,69,1,29,56,0
E00015186,14,2,13,36,0
E00015187,22,1,28,44,0
E00015188,11,0,9,29,0
E00015189,21,1,30,64,0
E00015190,26,0,29,116,1
E00015191,13,0,14,53,1
E00015192,10,4,14,70,1
E00015193,21,1,12,21,0
E00015194,8,0,10,76,0
E00015195,3,1,8,114,2
E00015196,30,0,21,29,4
E00015197,2,2,6,128,1
E00015198,8,2,16,97,0
E00015199,9,3,77,103,0
E00015201,97,5,25,8,1
E00015202,2,2,20,42,1
E00015620,16,1,14,92,0
E00015622,43,0,51,40,0
E00015623,43,0,84,65,16
E00015624,38,1,50,61,1
E00015625,17,2,25,89,1
E00015627,60,1,50,15,0
E00015628,67,1,67,54,4
E00015629,13,1,16,88,0
E00015630,31,0,36,91,0
E00015631,9,3,23,34,0
E00015632,24,0,18,70,0
E00015634,17,2,38,91,2
E00015635,57,1,97,13,0
E00015636,42,2,22,73,1
E00015637,34,4,73,21,0
E00015638,70,0,52,23,0
E00015660,23,2,52,60,0
E00015661,58,3,94,3,1
E00015662,18,1,29,93,1
E00015663,27,1,29,72,0
E00015664,47,2,30,65,3
E00015665,35,4,31,55,0
E00015667,30,0,21,50,14
E00015668,20,2,30,44,7
E00015669,18,0,16,70,1
E00015670,28,1,12,71,1
E00015671,19,0,13,85,1
E00015672,81,5,72,15,14
E00015673,29,4,23,69,0
E00015674,70,1,52,6,0
E00015675,33,2,23,94,9
E00015676,31,1,33,81,1
E00015677,34,0,23,87,0
E00015678,117,0,80,15,7
E00015679,69,7,40,19,6
E00015680,42,3,24,56,0
E00015681,64,5,61,4,0
E00015682,19,1,16,94,0
E00015683,15,0,13,57,0
E00015684,99,1,29,28,8
E00015686,44,2,25,57,0
E00015687,38,4,21,109,4
E00015688,89,3,65,0,1
E00015689,12,0,7,86,0
E00015690,18,1,10,98,0
E00015691,8,0,7,100,1
E00015692,36,0,16,97,0
E00015693,33,2,15,75,0
E00015694,43,1,43,26,24
E00015695,19,0,17,106,1
E00015696,26,4,28,75,0
E00015697,23,3,11,88,1
E00015698,19,0,10,94,0
E00015699,14,0,19,86,1
E00015700,18,1,8,105,2
E00015701,22,2,19,77,1
E00015702,18,0,14,80,0
E00015703,68,4,39,45,21
E00015704,13,0,16,78,1
E00015706,37,1,29,113,24
E00015707,21,2,26,107,0
E00015708,6,0,7,104,2
E00019722,35,0,25,60,2
E00019752,59,2,43,41,23
E00019754,43,3,76,95,0
E00019766,28,3,19,73,0
E00019767,18,3,11,85,4
E00019768,67,8,31,12,0
E00019769,22,4,24,76,0
E00019770,25,0,17,59,0
E00019772,30,4,15,72,0
E00019773,42,0,20,67,0
E00019774,53,1,22,78,1
E00019777,49,1,25,63,1
E00019778,56,3,40,1,3
E00019779,71,7,108,19,16
E00019780,16,0,11,104,0
E00019781,24,22,70,54,7
E00019782,2,1,10,96,3
E00019783,19,2,63,71,0
E00019784,22,4,60,65,2
E00019785,20,4,16,68,0
E00019787,27,3,24,69,0
E00019788,38,0,20,71,0
E00019789,21,0,36,115,12
E00019790,21,0,40,64,0
E00019791,56,1,74,96,4
E00019793,32,7,80,34,0
E00019794,23,1,27,62,0
E00019796,16,4,27,70,0
E00019797,22,4,17,63,1
E00019800,62,2,31,37,1
E00019801,9,0,39,59,0
E00019802,10,1,19,72,0
E00019803,21,1,22,67,0
E00019804,18,0,24,69,0
E00019805,50,6,39,18,2
E00019806,55,5,64,58,14
E00019807,56,1,52,2,1
E00019810,25,1,55,15,78
E00019812,14,1,50,40,0
E00019813,22,1,39,73,0
E00019814,8,1,15,75,1
E00019819,50,3,43,26,2
E00019823,10,1,44,46,0
E00019824,12,1,19,47,0
E00019825,18,1,17,56,0
E00019827,13,1,29,64,0
E00019828,13,2,9,73,0
E00019829,19,1,8,76,1
E00019831,21,4,30,86,0
E00019833,28,2,22,82,0
E00019834,9,0,20,74,0
E00019836,20,2,37,92,0
E00019838,14,2,20,80,1
E00019839,23,5,120,57,1
E00019841,20,2,30,82,0
E00019842,39,3,58,2,5
E00019843,67,4,74,58,1
E00019844,14,0,26,55,2
E00019845,13,2,22,63,2
E00019847,25,3,29,85,0
E00019848,20,0,11,53,0
E00019924,24,2,27,65,0
E00019927,23,2,27,99,0
E00019929,12,2,25,86,0
E00019938,11,0,15,36,1
E00019942,16,4,54,10,1
E00019943,40,1,57,3,0
E00019944,10,1,10,64,7
E00019945,22,1,22,72,2
E00019948,14,0,93,8,0
E00019958,14,4,24,98,1
E00019960,25,1,34,59,0
E00019961,12,2,30,78,1
E00019962,17,4,17,84,0
E00019964,17,3,53,71,3
E00019967,67,2,85,88,1
E00019968,20,2,11,89,4
E00019972,0,0,36,56,0
E00019974,3,1,41,79,0
E00019975,2,1,35,44,0
E00019978,17,0,28,40,0
E00019979,0,2,44,62,1
E00019980,7,0,16,85,0
E00019983,25,0,57,13,3
E00019985,15,3,18,93,2
E00019987,50,1,23,52,0
E00019989,10,2,9,53,0
E00019991,18,2,5,78,0
E00019992,25,0,28,70,0
E00019993,5,0,13,175,2
E00019994,4,0,4,141,0
E00019996,8,1,10,78,0
E00019998,26,1,30,73,0
E00020003,8,2,12,109,0
E00020004,8,0,4,109,0
E00020005,20,1,36,71,0
E00020006,48,0,38,31,0
E00020036,19,5,47,56,0
E00020094,29,1,14,69,1
E00020095,31,3,30,62,0
E00020096,15,0,9,90,1
E00020097,19,1,11,77,2
E00020098,20,1,15,90,0
E00020099,37,2,12,68,0
E00020100,38,2,15,75,0
E00020102,23,0,9,87,0
E00020103,7,0,2,65,0
E00020104,32,0,18,47,0
E00020105,35,0,15,54,1
E00020106,39,1,31,118,0
E00020107,42,1,28,49,1
E00020108,18,0,28,68,1
E00020109,33,2,23,64,0
E00020110,28,1,22,42,0
E00020111,27,1,31,58,2
E00020112,53,0,40,7,0
E00020113,10,2,65,9,2
E00020114,32,0,32,116,0
E00020115,21,1,23,85,3
E00020116,14,1,9,71,3
E00020117,36,2,23,49,2
E00020118,66,2,53,13,1
E00020119,56,1,47,6,2
E00020120,31,1,18,37,0
E00020121,41,0,22,63,1
E00020122,17,0,20,70,2
E00020123,24,2,16,105,1
E00020124,13,2,11,61,0
E00020125,14,3,14,65,1
E00020126,47,4,19,52,3
E00020127,32,3,28,70,0
E00020128,9,0,12,102,1
E00020129,24,0,13,71,2
E00020130,24,1,19,96,3
E00020131,23,0,18,73,0
E00020132,9,2,13,108,0
E00020136,23,0,31,102,3
E00020137,27,6,23,91,1
E00020138,3,0,4,100,0
E00020139,32,0,19,67,0
E00023927,79,3,55,76,12
E00023936,88,8,45,0,0
E00023944,2,2,6,111,0
E00023945,68,42,34,2,0
E00023947,27,11,54,50,0
E00023972,92,6,60,2,1
E00023973,62,2,46,1,0
E00023976,20,0,18,2,2
E00023978,4,0,4,64,0
E00024010,11,1,8,73,1
E00024011,31,1,18,92,0
E00024012,21,5,20,73,0
E00024016,18,0,21,68,0
E00024017,25,1,17,59,0
E00024018,42,0,24,45,1
E00024020,14,1,24,86,0
E00024024,60,6,59,41,1
E00024026,44,11,33,52,1
E00024028,31,2,24,95,1
E00024029,36,4,41,36,0
E00024030,37,2,20,64,2
E00165807,7,2,29,62,0
E00165808,23,2,10,81,0
E00165809,11,1,20,82,0
E00166630,18,1,37,5,0
E00166632,46,3,52,10,0
E00166633,31,2,76,28,13
E00166635,28,0,58,19,37
E00166637,44,1,56,44,3
E00166638,10,1,43,49,5
E00166640,35,3,17,19,0
E00167478,14,1,17,63,10
E00167479,14,1,72,3,0
E00167480,15,5,111,23,2
E00167481,22,1,27,46,1
E00167482,8,5,20,13,0
E00167491,37,3,43,25,1
E00167492,18,4,16,39,21
E00167494,41,1,37,44,0
