geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
W00000231,9,9,18,14,24,44,63,23,48
W00000232,14,19,10,17,33,37,61,25,49
W00000233,11,16,22,12,20,29,15,9,19
W00000234,7,8,38,18,22,37,35,13,30
W00000235,30,38,27,27,40,67,85,24,66
W00000241,25,37,41,30,62,42,34,10,15
W00000242,45,20,44,34,27,50,28,16,24
W00000243,35,30,25,32,24,24,32,13,54
W00000244,39,23,32,36,40,41,54,15,35
W00000245,22,17,28,24,32,38,43,13,26
W00000246,16,27,22,15,36,45,91,24,36
W00000247,60,51,40,44,36,35,25,10,17
W00000248,7,15,18,11,22,42,47,13,32
W00000249,37,28,35,19,28,39,39,13,36
W00000263,46,30,30,36,47,29,36,19,45
W00000284,23,28,14,20,30,32,40,14,29
W00000285,18,26,21,13,21,33,49,11,31
W00000286,19,34,34,20,34,51,44,23,39
W00000287,21,24,13,14,29,20,33,15,10
W00000288,13,18,18,15,23,25,36,15,21
W00000289,28,36,38,23,46,43,70,18,28
W00000290,32,27,28,44,39,44,46,14,36
W00000291,17,29,18,19,44,46,60,28,51
W00000292,17,39,15,22,53,54,65,34,40
W00000304,56,41,24,45,74,57,53,6,34
W00000305,43,46,31,27,61,48,45,14,18
W00000306,24,17,33,16,45,49,60,15,34
W00000307,33,29,38,29,50,42,60,20,28
W00000341,25,27,24,31,42,37,44,16,17
W00000342,18,18,23,28,28,29,46,14,57
W00000343,24,28,19,20,31,47,53,21,43
W00000344,16,23,36,24,34,32,31,7,21
W00000345,13,8,42,23,29,14,28,6,7
W00000346,46,46,36,35,44,37,34,16,39
W00000347,21,22,31,20,37,43,22,5,45
W00000348,20,29,26,24,44,61,72,21,54
W00000349,60,63,33,39,45,40,21,13,28
W00000350,17,15,12,20,29,29,28,9,53
W00000351,20,25,19,22,24,38,39,15,56
W00000352,16,14,21,21,27,38,67,17,37
W00000353,11,17,17,11,30,40,52,27,45
W00000354,43,35,34,31,38,38,48,15,26
W00000355,20,21,22,12,31,40,50,18,43
W00000356,10,11,10,17,18,30,49,15,49
W00000382,11,26,8,13,30,25,90,25,36
W00000383,24,24,32,25,37,51,66,22,23
W00000384,30,36,37,23,44,41,31,16,30
W00000385,11,15,40,18,28,46,34,10,38
W00000386,37,50,30,38,57,62,47,11,19
W00000387,21,21,35,21,27,39,52,23,33
W00000405,31,24,25,26,42,37,41,10,24
W00000406,37,47,36,22,61,52,56,28,46
W00000407,3,7,7,9,14,14,29,15,40
W00000408,14,32,14,15,23,55,66,28,68
W00000427,9,24,16,8,30,40,55,17,51
W00000428,16,23,19,24,18,45,40,17,26
W00000429,19,9,19,20,27,28,53,25,43
W00000430,32,23,29,32,26,58,69,15,26
W00000431,25,31,17,23,43,54,53,32,25
W00000432,20,31,16,24,36,40,47,12,26
W00000433,19,33,14,10,35,35,57,24,47
W00000434,10,16,10,6,23,19,24,17,22
W00000445,29,28,21,31,40,35,48,9,19
W00000446,32,21,32,37,34,27,42,24,40
W00000447,41,28,31,28,57,45,61,14,23
W00000590,40,41,35,35,32,43,41,23,31
W00000591,30,48,16,28,34,60,69,26,34
W00000592,30,31,28,33,49,51,45,16,24
W00000603,32,39,46,35,44,42,21,10,20
W00000604,18,16,10,19,23,15,41,7,18
W00000605,45,32,31,17,32,36,23,11,26
W00000606,20,17,13,19,23,26,49,25,59
W00000607,25,13,33,23,35,44,34,16,24
W00000608,10,28,14,14,33,36,28,20,57
W00000609,20,9,15,10,20,28,63,26,39
W00000610,18,7,17,24,22,30,66,20,57
W00000611,23,28,18,20,38,43,54,27,36
W00000612,20,20,15,14,26,32,31,21,44
W00000613,16,32,9,9,25,28,64,29,90
W00000614,11,19,14,7,26,27,47,19,64
W00000615,35,30,23,24,36,41,35,16,40
W00002288,30,41,20,19,45,55,50,15,21
W00002289,39,49,15,26,53,64,64,18,37
W00002290,19,27,22,16,32,48,50,19,16
W00002311,48,35,35,36,53,48,77,23,34
W00002312,27,23,27,33,32,64,58,33,44
W00002352,13,47,37,23,52,49,47,13,20
W00002353,20,35,17,20,45,39,34,10,25
W00002354,31,30,31,29,44,52,45,21,26
W00002355,38,27,22,42,45,43,40,14,25
W00002356,29,27,23,26,37,60,53,15,29
W00002357,33,30,27,32,45,39,39,10,43
W00002358,24,26,29,33,32,46,58,16,28
W00002409,24,30,22,24,39,63,58,24,26
W00002410,25,37,27,22,43,42,68,19,24
W00002411,17,37,15,18,35,55,77,10,39
W00002516,32,33,27,34,32,26,23,14,75
W00002517,20,48,23,37,48,50,46,17,19
W00002518,56,49,49,47,33,48,29,6,16
W00002519,29,35,29,39,28,30,29,12,38
W00002520,22,12,14,24,21,39,35,21,45
W00002521,15,20,35,23,41,41,29,14,17
W00002522,37,41,26,37,40,34,38,19,33
W00002523,22,38,31,34,45,40,29,6,11
W00002778,30,31,20,53,28,31,37,20,15
W00002779,16,34,36,24,41,31,28,0,11
W00002780,20,31,17,26,38,34,41,8,14
W00002783,10,16,5,14,25,13,25,11,11
W00002792,23,47,34,31,58,56,41,15,19
W00002793,46,40,45,57,49,27,39,13,22
W00002794,18,29,27,32,46,53,28,18,19
W00002795,29,45,13,30,56,53,55,13,23
W00002796,29,40,17,25,58,30,45,25,41
