geocode,asian,black,mixed,other,white
W00000800,13,1,4,0,599
W00000801,6,0,1,0,258
W00000803,2,0,0,0,296
W00000804,1,0,0,0,335
W00000805,4,0,1,1,282
W00000807,3,0,1,0,256
W00000810,2,2,0,0,273
W00000865,0,0,0,0,329
W00001017,5,0,0,0,225
W00001018,20,0,6,0,273
W00001019,9,0,1,0,198
W00001020,0,0,0,0,285
W00001021,3,0,1,0,212
W00001022,5,0,0,1,206
W00001024,15,0,0,0,278
W00001025,55,1,4,4,195
W00001034,2,0,1,0,256
W00001035,0,0,1,0,267
W00001036,8,0,4,1,277
W00001037,0,2,3,0,243
W00001038,5,1,3,0,343
W00001039,43,4,3,0,339
W00001040,12,0,9,4,291
W00001041,11,1,1,0,334
W00001042,1,0,1,0,276
W00001043,4,0,2,0,349
W00001044,1,0,1,0,355
W00001045,1,0,0,0,304
W00001046,21,0,2,5,419
W00001047,2,0,1,0,281
W00001048,0,3,2,0,373
W00001049,19,3,3,0,303
W00001050,3,0,5,0,379
W00001051,2,0,0,1,311
W00001052,1,0,1,0,261
W00001053,4,0,4,0,238
W00001054,0,0,1,0,271
W00001055,0,0,1,0,311
W00001056,8,1,0,0,232
W00001057,1,0,0,0,330
W00001058,2,0,0,0,345
W00001059,6,6,3,0,272
W00001060,0,0,0,1,193
W00001061,0,1,2,1,330
W00001062,0,0,3,0,254
W00001063,0,0,3,1,259
W00001064,0,0,1,0,305
W00001065,1,1,2,0,289
W00001066,0,0,0,0,273
W00001067,4,0,6,0,279
W00001068,4,0,6,2,318
W00001069,0,0,2,0,232
W00001070,0,0,2,0,309
W00001071,1,0,0,1,337
W00001072,0,0,1,0,302
W00001085,6,0,4,0,431
W00001086,2,0,3,0,381
W00001087,0,0,2,0,304
W00001089,0,0,1,0,200
W00001090,0,0,5,0,284
W00001091,0,0,3,1,341
W00001096,0,0,1,0,297
W00001097,1,0,7,2,339
W00001098,0,2,0,0,393
W00001099,8,0,1,2,341
W00001100,1,1,4,1,423
W00001101,0,1,4,0,327
W00001124,0,1,0,1,306
W00001125,4,0,3,0,204
W00001126,2,0,1,0,293
W00001127,1,0,2,0,220
W00001128,2,0,0,0,321
W00001129,1,1,1,0,314
W00001130,6,0,2,0,288
W00001131,0,0,4,0,271
W00001132,6,0,2,0,306
W00001133,6,1,1,0,385
W00001137,0,0,1,0,241
W00001139,7,0,0,0,305
W00001140,5,0,3,0,274
W00001144,10,2,0,1,269
W00001155,6,1,2,0,267
W00001156,3,0,1,1,336
W00001157,4,0,0,0,276
W00001158,1,0,1,0,241
W00001159,2,0,0,0,344
W00001160,0,0,4,0,280
W00001161,2,0,0,0,294
W00001163,0,1,1,0,208
W00001168,4,0,0,0,217
W00001172,0,0,0,0,216
W00001182,1,0,0,0,260
W00001183,0,0,1,0,213
W00001184,0,0,3,0,193
W00001185,0,1,3,0,213
W00001186,2,6,7,0,242
W00001187,1,0,0,0,251
W00001188,0,1,1,0,191
W00001189,0,1,2,0,174
W00001190,10,1,0,0,223
W00001191,0,0,0,0,298
W00001192,1,0,2,0,213
W00001193,0,0,0,0,215
W00001194,2,0,3,0,291
W00001195,2,0,0,0,284
W00001196,1,0,0,0,224
W00001197,2,0,1,0,188
W00001198,0,0,0,0,331
W00001199,0,1,2,0,253
W00001200,0,0,2,1,235
W00001201,3,0,0,0,239
W00001202,3,0,1,0,317
W00001203,8,0,6,0,532
W00001204,4,0,1,0,276
W00001205,2,0,4,0,227
W00001206,0,1,0,0,255
W00001207,1,0,7,0,295
W00001208,2,0,0,1,247
W00001209,0,0,0,0,203
W00001210,2,0,2,0,216
W00001211,0,1,1,0,170
W00001212,8,0,8,1,319
W00001213,0,0,2,0,318
W00001214,4,5,0,1,332
W00001215,0,2,0,2,230
W00001216,0,0,1,0,273
W00001217,4,0,1,0,241
W00001218,0,0,1,0,216
W00001219,0,0,4,0,218
W00001220,1,5,4,0,305
W00001221,1,0,1,1,253
W00001222,2,0,2,0,267
W00001223,5,0,1,0,298
W00001224,2,0,0,0,283
W00001225,3,5,1,2,246
W00001226,7,0,1,1,254
W00001227,1,0,1,0,247
W00001228,0,0,2,0,249
W00001229,2,0,7,0,278
W00001230,0,0,1,0,278
W00001231,0,0,3,0,314
W00001232,1,0,2,0,268
W00001233,0,0,5,0,222
W00001234,0,1,4,0,254
W00001235,2,0,2,0,281
W00001236,8,0,12,0,311
W00001237,4,0,4,0,285
W00001238,6,0,8,0,406
W00001239,2,1,1,0,329
W00001240,5,1,2,0,291
W00001241,4,0,0,0,203
W00001242,0,2,5,0,279
W00001243,8,0,1,0,255
W00001244,2,0,4,0,281
W00001245,4,0,0,0,248
W00001246,1,1,8,0,311
W00001247,1,0,2,0,256
W00001248,0,0,1,0,221
W00001249,7,6,1,1,356
W00001250,1,0,1,0,323
W00001251,10,0,0,0,239
